Date,FibonacciLevels,PBDT,RSI,macd,Volume,EPS (Rs),CI
2019-09-23,1512.861625642851,151.32,55.699978001013775,10.41384811871376,928873,5.7,43.72207553595142
2019-09-24,1482.385304337447,151.32,51.93376532996474,9.504235923492615,410553,5.7,43.61274319669553
2019-09-25,1451.5603253914878,151.32,46.91720546256085,6.65333380088282,274220,5.7,43.77062304245827
2019-09-26,1438.1648024437295,151.32,47.271427698545935,4.474989858977779,450521,5.7,44.39468953442144
2019-09-27,1428.1553131193264,151.32,42.02718506365261,0.4410822387221742,553438,5.7,45.28720973115738
2019-09-30,1400.1688686131426,151.32,41.16037964826322,-3.1256399576641343,708880,5.7,40.09006801816572
2019-10-01,1403.2563186922016,170.07,36.900124107529706,-7.9700155398059,356435,6.51,40.99446000775612
2019-10-03,1378.2577825994704,170.07,39.43338852402207,-10.892061592045138,443258,6.51,50.70026667024769
2019-10-04,1416.751592680087,170.07,44.6229184617816,-11.361040525086764,860655,6.51,50.74115918650705
2019-10-07,1424.2212435136762,170.07,46.96110223816723,-10.788613935748572,673596,6.51,50.80337065712831
2019-10-09,1426.063707247274,170.07,50.16049503716469,-9.073109433438276,381888,6.51,50.96655575199672
2019-10-10,1432.1890349439614,170.07,47.42217938791745,-8.642603890987175,435916,6.51,51.03657613136579
2019-10-11,1402.2603917403162,170.07,54.8556548598784,-5.3585536709360895,649286,6.51,51.30897051988429
2019-10-14,1438.9615566975815,170.07,55.54478538755373,-2.4345219485062444,878725,6.51,51.141552379444406
2019-10-15,1451.112247426548,170.07,61.14480035155383,2.426524155642028,594035,6.51,58.04025396461622
2019-10-16,1474.0192787481274,170.07,61.00254453352348,6.163680105124058,304772,6.51,55.84734452026328
2019-10-17,1464.706933385703,170.07,61.71745595810347,9.34714916023313,354752,6.51,54.90665121512279
2019-10-18,1484.3274318310464,170.07,65.16458496738377,13.367498282602128,562505,6.51,45.526842627918754
2019-10-22,1495.9303002147117,170.07,66.96504065795601,17.282650136383836,621477,6.51,42.82932047493066
2019-10-23,1503.8979665565646,170.07,65.19004513312004,19.704230295377783,193859,6.51,41.78956674291219
2019-10-24,1512.1644816019907,170.07,68.82097316504293,23.20825046510185,340507,6.51,40.56495122702632
2019-10-25,1537.0634948565184,170.07,63.427131296145845,24.302683741369265,289340,6.51,46.94561465201825
2019-10-27,1527.0540558242735,170.07,65.16272918278715,25.70152777513522,31619,6.51,49.12334795375788
2019-10-29,1520.8293462149502,170.07,43.74871889797278,18.666879343593564,2296243,6.51,47.52535458898139
2019-10-30,1483.2318417742583,170.07,49.37021240431357,15.401635408537686,751366,6.51,47.188375901573
2019-10-31,1493.7393113024684,170.07,53.09699838600117,14.483316679835523,457117,6.51,46.92752999395727
2019-11-01,1501.906128264127,170.07,48.89067643321055,11.628427415002989,551152,6.51,46.62596294602246
2019-11-04,1465.0556512924654,170.07,42.30533366509134,5.664073738930256,519503,6.51,46.72867935359947
2019-11-05,1440.9535700309689,170.07,42.34230494830673,0.942491314783183,620983,6.51,47.00756912270682
2019-11-06,1424.1714697687933,170.07,42.1894687553559,-2.8509185717718992,604579,6.51,47.564138568982166
2019-11-07,1463.063618986532,170.07,51.21888905110174,-1.817996066830574,909619,6.51,48.36524339914281
2019-11-08,1461.968259616306,170.07,44.44567249781812,-4.587071061040206,504630,6.51,49.1034651609092
2019-11-11,1439.1608040226945,170.07,44.51545446945549,-6.672515759511498,475250,6.51,49.80194604173315
2019-11-13,1429.2010000860596,170.07,40.37225695099525,-10.64168477031376,506842,6.51,47.4307221103774
2019-11-14,1435.674943231263,170.07,45.828820545419056,-11.206927081964524,1643108,6.51,48.61001893663519
2019-11-15,1439.5590852742907,170.07,42.80019552475272,-13.262026801607815,1282545,6.51,52.27525060064033
2019-11-18,1422.826901164622,170.07,44.019058103426055,-14.188706208859683,783234,6.51,55.27446071491159
2019-11-19,1415.0585843476358,170.07,45.32983516146253,-14.196887299857508,472316,6.51,60.93612681415435
2019-11-20,1431.2926312434115,170.07,47.34057214658077,-13.199335230003044,660964,6.51,61.14671145822575
2019-11-21,1457.038173963483,170.07,53.26106404680043,-9.574017666420332,1123652,6.51,61.34864153857431
2019-11-22,1469.0893194566174,170.07,52.53860986184095,-6.930447392130418,882624,6.51,72.59743037085899
2019-11-25,1458.7810000401803,170.07,52.29059895777586,-4.879610492651636,337740,6.51,72.3926696614561
2019-11-26,1444.787788327813,170.07,53.8029751385647,-2.577652205305185,989762,6.51,67.41368584676191
2019-11-27,1454.0999466507817,170.07,54.86525994760031,-0.3038112343363082,400326,6.51,67.149819430686
2019-11-28,1434.1809044003116,170.07,50.48402601323766,-0.0641318355185376,397266,6.51,66.66448937730698
2019-11-29,1425.2173652055556,170.07,49.75802112702541,-0.1377985836893458,359720,6.51,66.05885028572828
2019-12-02,1408.733958822273,170.07,44.542362544265416,-2.176229888460739,308438,6.51,65.49661068457596
2019-12-03,1394.342609570142,170.07,42.27584578982114,-4.689951614891015,405568,6.51,64.92172681723942
2019-12-04,1395.3882855112265,170.07,55.75064503591792,-1.3741936141680071,1204381,6.51,63.99845319260794
