,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,RSI,stockRSI,macd_strength,macd,macd_h,ema,CI,Bollinger_centralBand,Bollinger_upperBand,Bollinger_lowerband
35,2014-04-22,162.12546694727112,164.96334072430415,162.12546694727112,164.59716796875,1683550,0.0,0,52.76833535466573,0.8719570384860307,164.50008114176202,0.866418444601095,-163.63366269716093,164.0893842085921,58.26292285050542,165.79708208356584,170.9499398497243,160.64422431740738
36,2014-04-23,164.8718364692423,165.55842099540197,162.17125949146933,163.26980590820312,1285621,0.0,0,49.566510164266305,0.7081326776651171,164.25402609505025,0.6995158376690256,-163.55451025738122,164.0148770903749,58.61075631207239,165.71207754952567,170.99751884651567,160.42663625253567
37,2014-04-24,163.26980590820312,163.26980590820312,163.26980590820312,163.26980590820312,0,0.0,0,49.566510164266305,0.7081326776651171,164.05718205768082,0.560779996481017,-163.4964020611998,163.9471433465411,58.14324696247356,165.05818939208984,168.80876801101962,161.30761077316006
38,2014-04-25,162.58321503129793,165.00914134152916,162.1254920317375,163.68174743652344,1039852,0.0,0,50.644404432121554,0.7632841393980683,163.98209513344935,0.478554601838141,-163.5035405316112,163.92301644563042,74.49585841832354,164.82605743408203,168.47814981365136,161.1739650545127
39,2014-04-28,162.9493991121266,166.93159507112637,162.9493991121266,164.87184143066406,1071098,0.0,0,53.721671418683094,0.9207353639872075,164.1600443928923,0.5036156556894014,-163.6564287372029,164.00927326245167,74.99761451530685,164.571040562221,167.57687102641734,161.56521009802464
40,2014-04-29,166.51963209613922,166.8858188999119,161.66777917138637,162.7663116455078,2354552,0.0,0,48.01749334468335,0.6288757928326992,163.8812978434154,0.34954868475480794,-163.5317491586606,163.8962767518204,75.93640437537077,164.43045370919364,167.58383615218236,161.27707126620493
41,2014-04-30,164.45987705566054,166.06190764082848,162.7663102467847,164.0937042236328,2000023,0.0,0,51.51286050275551,0.8077195011721134,163.92377911945889,0.330746349830207,-163.59303276962868,163.91422470380337,79.25700474314476,164.15255083356584,166.5525161009571,161.7525855661746
42,2014-05-02,164.78029375433425,166.6111859071602,164.3225707161278,165.0091552734375,865428,0.0,0,53.81917078722973,0.925724009769772,164.1408543502546,0.38527342074459625,-163.75558092951002,164.01376384649737,78.41016751892309,163.98907579694475,165.67032655832722,162.30782503556227
43,2014-05-05,166.10768785698647,166.70273618812058,162.9494016854544,164.32257080078125,730677,0.0,0,51.828041308908304,0.8238460199670264,164.17719764035996,0.36883320873349135,-163.80836443162647,164.0418372059777,78.1710779957355,163.88118852887834,165.2095418222178,162.55283523553888
44,2014-05-06,164.45987578143425,165.6499584292008,163.63597993145635,164.0479278564453,367428,0.0,0,51.01498722720387,0.7822453524329417,164.15134368357704,0.3298406344332534,-163.8215030491438,164.04239090147476,82.92430477197581,163.88445717947823,165.2143171756408,162.55459718331568
45,2014-05-07,163.40709429108696,164.4598514960001,162.30856199713497,162.94937133789062,795337,0.0,0,47.785807551863044,0.6170213739737676,163.91094921443977,0.20789789087245936,-163.7030513235673,163.94302548660346,81.83777186651407,163.83214460100447,165.25099533198855,162.4132938700204
46,2014-05-08,163.40714364379718,165.238036009554,163.22405720094153,164.50567626953125,1563120,0.0,0,52.38416574016295,0.8523006432114081,164.02989462545807,0.23413917874489698,-163.79575544671317,163.9941755577787,80.90327184523377,163.88445826939173,165.34728618466934,162.42163035411411
47,2014-05-09,164.32256315407685,165.4210956014987,163.8648401369346,164.64297485351562,1146921,0.0,0,52.77926211884569,0.8725161165278272,164.1525106710696,0.26298293316514787,-163.88952773790444,164.05315731193662,80.00787722862208,163.93677084786552,165.45495949610623,162.4185821996248
48,2014-05-12,164.00213628644784,167.29774729250772,164.00213628644784,166.7027130126953,820434,0.0,0,58.361148967278176,1.158118543500125,164.66255113939476,0.44689395649831454,-164.21565718289645,164.2940260120056,76.54264534201849,164.19505528041296,166.23200857678307,162.15810198404284
49,2014-05-13,167.16045083218336,175.17060360267357,167.16045083218336,172.88198852539062,2299852,0.0,0,69.86857435488284,1.7469066555030515,166.30643861659397,1.0788246401054096,-165.22761397648856,165.0747498768588,42.81813993547507,164.78682817731584,169.867204093302,159.70645226132967
50,2014-05-14,174.85020847914112,175.21638133877815,170.73070094952783,173.66012573242188,1427766,0.0,0,70.95706146868729,1.802600110041264,167.77717603975955,1.6237063530068383,-166.15346968675271,165.8552385910009,42.14360293410396,165.52899387904577,172.3814146110669,158.67657314702464
51,2014-05-15,173.01929479297192,174.85018680136315,170.4102680935754,171.96653747558594,1217072,0.0,0,65.41798795337755,1.519188267037909,168.61504832692484,1.8970031462959014,-166.71804518062893,166.41081121687225,42.52356843840088,166.15018899100167,173.665129950249,158.63524803175434
52,2014-05-16,173.01927122005748,175.7198337707784,165.32953141993758,166.15342712402344,2079289,0.0,0,50.76853111468256,0.769635196442766,168.1227240863446,1.6257823933772784,-166.4969416929673,166.38741266297689,42.27305051007044,166.3267375401088,173.70679450430646,158.94668057591116
53,2014-05-19,167.52664235432945,167.52664235432945,162.4459135219946,164.78030395507812,2616191,0.0,0,48.03235628646294,0.6296362690586533,167.4542400600913,1.2852231758371033,-166.1690168842542,166.24131187134972,43.360975609550636,166.32019914899553,173.70596858902053,158.93442970897053
54,2014-05-20,164.459860510534,168.21319451991363,163.8648262262016,167.4808349609375,2862062,0.0,0,53.356664641840425,0.9020594531064848,167.45955904026056,1.2191838329230507,-166.2403752073375,166.35399578858497,46.11603584184877,166.65695081438338,173.76957239623368,159.54432923253307
55,2014-05-21,167.52660248164864,169.2659441330907,165.60416047228964,168.48782348632812,680501,0.0,0,55.199852720195345,0.9963678837211973,167.66521192947408,1.233879343116456,-166.43133258635763,166.54798012474345,47.17605532675128,166.97081647600447,173.98329331809344,159.9583396339155
56,2014-05-22,169.35751469993207,170.13564940896546,168.57937999089867,169.40328979492188,1127905,0.0,0,56.86854660587705,1.081748156837691,168.01282750256365,1.3043602678211244,-166.70846723474253,166.8075537311233,48.15542011468116,167.28468322753906,174.31227371718956,160.25709273788857
57,2014-05-23,170.27298278635246,171.14265382944455,167.2520077173908,167.66395568847656,1539868,0.0,0,52.84140483495584,0.8756957063370854,167.94305313974624,1.205965561957953,-166.7370875777883,166.88540845451905,49.049399418822695,167.52335357666016,174.34143111681118,160.70527603650913
58,2014-05-26,170.91376524213902,170.91376524213902,162.94938784350728,163.68174743652344,3044376,0.0,0,44.98662771023734,0.4737987365380523,167.0907919991017,0.7974634610608575,-166.29332853804084,166.5941665437922,50.360583085288795,167.49719783238,174.3752535828015,160.61914208195853
59,2014-05-27,164.2309761360939,166.15341796444272,162.4000844780835,164.36830139160156,772072,0.0,0,46.46416841235088,0.5493984794085984,166.54629387760167,0.5230918916911662,-166.0232019859105,166.39181516632033,51.99130345576425,167.59854997907365,174.22514722514612,160.9719527330012
60,2014-05-28,164.0479164002588,165.97035854075207,163.95638018365256,165.55841064453125,784252,0.0,0,49.02019965314369,0.680180192762828,166.34871723098757,0.3971047405190973,-165.95161249046848,166.31605111888496,53.314649013751726,167.67374529157365,174.17180324953287,161.17568733361443
61,2014-05-29,164.82602033534525,165.60414089009737,162.94935363737568,163.49862670898438,1159851,0.0,0,45.014371506806654,0.47521827366748126,165.77869912658696,0.12955819997861795,-165.64914092660834,166.05992162707582,54.654939613028574,167.59200613839286,174.28029598911044,160.90371628767528
62,2014-05-30,163.49865828775876,175.7656288827627,163.49865828775876,172.5157928466797,7751533,0.0,0,60.30654530453891,1.2576565546478629,167.1261178706055,0.6377836142433182,-166.48833425636218,166.64681901067615,56.210410060112494,168.0072261265346,175.16311869590047,160.85133355716872
63,2014-06-02,171.18843647971082,171.8292460150592,167.52665174217688,168.67095947265625,707384,0.0,0,53.477175528354174,0.9082255045868325,167.43508619101564,0.7219873749076271,-166.71309881610802,166.83083177994706,57.42099362990479,167.70643833705358,174.31255909791992,161.10031757618725
64,2014-06-03,168.94555663546328,170.59336217594583,167.98433557279873,169.63214111328125,756604,0.0,0,54.853598599188466,0.9786514699002158,167.87449717546878,0.8564066644248385,-167.01809051104394,167.08549626479564,58.46553111426202,167.4187251499721,173.20825776526615,161.62919253467803
65,2014-06-04,169.81523902099474,170.54759864068086,168.44206997230745,168.80824279785156,780096,0.0,0,53.395315448524926,0.9040370575426319,168.06124629994534,0.8862372203437019,-167.17500907960164,167.24210958598255,59.195494537687914,167.19313267299108,172.44000457660192,161.94626076938025
66,2014-06-05,169.3575157189358,173.4312477627798,168.21320818029434,172.88198852539062,1065738,0.0,0,59.17457774255852,1.199738382579165,169.02539474503442,1.2244803381995268,-167.8009144068349,167.75482585320145,59.37967629714151,167.67374420166016,173.6870545561193,161.660433847201
67,2014-06-06,174.85018667930544,175.765632682862,172.10384866863572,174.71287536621094,2834445,0.0,0,61.48617290920277,1.3180132970834657,170.16289086926972,1.6215850891981916,-168.54130578007153,168.38737580892956,59.45694764213206,168.38321358816964,175.21414314215903,161.55228403418025
68,2014-06-09,177.0472839981242,177.0472839981242,172.65315354937076,173.4312744140625,1824714,0.0,0,58.96917894106336,1.1892289620557641,170.81656757822827,1.8119914695619457,-169.00457610866633,168.84591204575983,56.10282268205529,168.80824497767858,176.1208200839052,161.49566987145198
69,2014-06-10,173.93473054758778,177.32187776979515,170.73066972171114,175.674072265625,1467347,0.0,0,61.90792045902903,1.3395924023341972,171.7880685157076,2.119433431287092,-169.66863508442052,169.46665388392938,55.62158021762202,169.32154846191406,177.49538835800396,161.14770856582416
70,2014-06-11,176.68108261972029,176.68108261972029,172.37848910093888,173.52279663085938,574316,0.0,0,57.64320636351271,1.1213843431069714,172.13501413873797,2.164541944038774,-169.9704721946992,169.83539413365028,55.9889936589485,169.6157989501953,178.09327187256756,161.13832602782307
71,2014-06-12,175.3078969583883,177.09301374205208,172.83619572188488,176.2233428955078,1167626,0.0,0,61.25178104386323,1.3060204195097584,172.95267989009193,2.3906444187986153,-170.5620354712933,170.4161167483646,56.362259612098434,170.22718375069755,179.31117463689998,161.14319286449512
72,2014-06-13,176.22339589208062,179.38168253123155,171.78347617437234,173.0651092529297,1769039,0.0,0,55.31645874231652,1.0023341391867207,172.9751657626595,2.2886075552418674,-170.68655820741762,170.6569342487796,51.57488426435434,170.89742388044084,179.2568197518592,162.53802800902247
73,2014-06-16,173.2023825006549,173.9347421032301,169.54059845637636,171.37149047851562,1098489,0.0,0,52.38496909361051,0.8523417475369828,172.65443070583072,2.047479653866759,-170.60695105196396,170.72189390602833,52.89363975777253,171.39765167236328,178.86451141166492,163.93079193306164
74,2014-06-17,171.6918970487306,173.43123883044407,170.59336466193278,172.5157928466797,566582,0.0,0,54.1528623645442,0.9427976493703293,172.6267031340005,1.9265120607470294,-170.70019107325348,170.8849756279057,53.01106313401622,171.8946075439453,178.57169750564842,165.2175175822422
75,2014-06-18,171.73765320209392,176.2233324404116,171.73765320209392,173.01927185058594,851831,0.0,0,54.945501270234146,0.9833537554550106,172.70521687731758,1.849945894816699,-170.85527098250088,171.07900255724027,54.44612757153971,172.57465362548828,177.1888248356254,167.96048241535115
76,2014-06-19,172.69886285650628,174.85016630158188,172.69886285650628,174.48399353027344,519824,0.0,0,57.26050135281054,1.1018028856466338,173.06097220790875,1.8857200481532743,-171.17525215975547,171.38854719115238,64.89773798818158,172.71523938860213,177.44028835519083,167.99019042201343
77,2014-06-20,174.75864171388432,175.17060360267357,171.92076739921225,172.88198852539062,585533,0.0,0,53.9928015393525,0.9346079885299674,173.02517547140513,1.7644632727636065,-171.26071219864153,171.52431458517404,65.81985983220275,173.01602717808314,177.12847598103897,168.9035783751273
78,2014-06-23,173.0192922295013,173.9347382201336,171.18840024823675,171.87498474121094,675032,0.0,0,51.98457179393561,0.8318550476726854,172.7951373253663,1.5690228958968362,-171.22611442946948,171.5561936902683,66.09546090407409,173.17623029436385,176.87474337041897,169.47771721830873
79,2014-06-24,171.87496038504707,172.56154478072636,168.80821116357484,170.08984375,1227539,0.0,0,48.53801345457941,0.6555086878932557,172.25407861029305,1.2556150811508076,-170.99846352914224,171.4228891502439,65.7664079872516,173.2677732195173,176.53937091418447,169.99617552485012
80,2014-06-25,170.50183872928676,171.73769657060313,169.49484241646607,170.18142700195312,692152,0.0,0,48.72583179906107,0.6651185879987985,171.83954828862508,1.0030644306520173,-170.83648385797306,171.31002895494473,67.60353141228498,173.07487596784318,176.73932742410804,169.41042451157833
81,2014-06-26,170.1814195066489,171.87500033036622,168.44207755412722,169.128662109375,1455237,0.0,0,46.619535707561745,0.5573479914265294,171.29737105277508,0.7097849332105,-170.58758611956458,171.11172287807474,66.12621304885141,172.6760035923549,176.7636524529902,168.58835473171962
82,2014-06-27,170.27916858341277,172.53421422329697,170.27916858341277,171.24562072753906,522321,1.0,0,51.188790611938295,0.7911381641011129,171.28702098772789,0.6407930237499215,-170.64622796397796,171.12389540984424,65.8929379009082,172.51988547188895,176.6500066809812,168.38976426279672
83,2014-06-30,170.96951212565105,173.27058227539064,170.96951212565105,172.58026123046875,653149,0.0,0,53.8697221600215,0.9283105177281278,171.54566903627605,0.6859040974974278,-170.85976493877862,171.25629230262828,65.34109956298919,172.2988989693778,176.01204564771226,168.58575229104335
84,2014-07-01,172.94840516703312,173.22453635932757,171.4297046763374,172.12002563476562,398880,0.0,0,52.79290417989543,0.8732141252568654,171.66054035597398,0.6767170097791393,-170.98382334619484,171.33481351464076,64.54929291859592,172.19870104108537,175.84467900483847,168.55272307733227
85,2014-07-02,173.0404816621597,173.0404816621597,171.2916739015064,171.6138153076172,378860,0.0,0,51.57182028629935,0.8107362332792165,171.65119534630261,0.621425823677157,-171.02976952262546,171.36017731400227,63.60810804566105,171.86944907052177,174.68858194253588,169.05031619850766
86,2014-07-03,169.81894361972812,177.3664494161264,169.81894361972812,176.72215270996094,1738431,0.0,0,61.299688291907415,1.3084716383686332,172.66538681903427,0.978527441320665,-171.6868593777136,171.84762962272578,70.37290584914518,172.1306664603097,175.9332264879337,168.3281064326857
87,2014-07-04,176.8602275889149,177.41248998492455,174.92733729211344,176.16990661621094,871419,0.0,0,59.89888856180991,1.2367984186346404,173.3662907784696,1.2031027816673259,-172.16318799680226,172.2405638948608,69.07918936736326,172.4734104701451,176.80887206245535,168.13794887783484
88,2014-07-07,176.72221797270612,178.37899157512425,175.15749280999677,177.9187774658203,1024039,0.0,0,62.798179176328276,1.3851433167826532,174.27678811593975,1.5048526143104084,-172.77193550162934,172.75676512858436,64.04820150541426,172.85933794294084,178.0821519122024,167.6365239736793
89,2014-07-08,177.6426023012632,181.5083970553725,176.16991189749936,177.18238830566406,1989028,0.0,0,60.80472169744552,1.2831462126681414,174.8579081538846,1.665373688484891,-173.19253446539972,173.15909450831887,52.43335246095222,173.15670340401786,178.869792888878,167.4436139191577
90,2014-07-09,178.10281823093143,180.08173281565064,176.30798643752755,179.29937744140625,870430,0.0,0,64.31205759206176,1.462602312533504,175.74620201138896,1.9410360715185675,-173.8051659398704,173.71730204769045,51.77592962142906,173.5006593976702,180.07315423703832,166.9281645583021
91,2014-07-10,179.48346206822345,180.17378307617813,175.89379844470574,178.5630340576172,851410,0.0,0,62.22629908991168,1.3558825408026502,176.3095684206346,2.0761511606983163,-174.2334172599363,174.15782313950194,51.25551356305564,173.9064483642578,180.99559641544244,166.8173003130732
92,2014-07-11,177.6886302564646,182.1526976811349,177.5045474632667,178.5630340576172,1199010,0.0,0,62.22629908991168,1.3558825408026502,176.76026154803114,2.1583507187656608,-174.60191082926548,174.5582968593306,48.999691249257815,174.38416617257255,181.77842612730979,166.9899062178353
93,2014-07-14,178.56305565251313,178.83918689801288,174.23704628841205,175.1114501953125,1120496,0.0,0,52.89953704125218,0.8786700946853824,176.43049927748743,1.9228154693323916,-174.50768380815504,174.60858352623802,48.518942845840634,174.74285234723772,181.7148969006597,167.77080779381572
94,2014-07-15,175.80179390347885,179.66758970395065,175.80179390347885,179.11534118652344,2286799,0.0,0,60.327863948319205,1.258747342864955,176.96746765929464,2.0357655897951474,-174.9317020694995,175.01828876808216,48.324774749461255,175.38098907470703,182.1880344246202,168.57394372479385
95,2014-07-16,178.56301362069607,180.9561317922216,178.47096521232385,178.97720336914062,509654,0.0,0,59.976415711967014,1.2407651673062534,177.36941480126384,2.09004012506972,-175.27937467619412,175.37819009545112,52.09991924384341,176.08445630754744,182.0973809636225,170.07153165147238
96,2014-07-17,179.57552210681433,180.72605719451917,178.10283157670509,178.60906982421875,1220098,0.0,0,58.99013554398404,1.1903012261158858,177.61734580585485,2.079378009521008,-175.53796779633385,175.67190643442999,51.87492962125379,176.61041695731026,182.06205224212675,171.15878167249377
97,2014-07-18,178.14885578913683,179.8516392921693,177.68864175405488,178.60906982421875,1364644,0.0,0,58.99013554398404,1.1903012261158858,177.81569060952765,2.0473278846948233,-175.76836272483283,175.93892128804714,51.88103046590389,177.04104614257812,182.05632559096466,172.0257666941916
98,2014-07-21,180.21980728563184,180.21980728563184,178.24087863605823,178.5630340576172,905362,0.0,0,58.84978179977737,1.1831198963848235,177.96515929914557,1.9952136472851123,-175.96994565186046,176.17747699437166,52.03703936935351,177.50126102992468,181.6848250902517,173.31769696959765
99,2014-07-22,177.82667986701685,178.93119061508705,176.35400355112864,177.59657287597656,1197768,0.0,0,55.845724205176474,1.0294144983573599,177.8914420145118,1.8545493083598785,-176.03689270615192,176.3064857108812,52.37663700278404,177.92860085623605,180.3889056176614,175.46829609481068
100,2014-07-23,178.01074905306487,179.20730812399506,177.13634536282882,178.65505981445312,705350,0.0,0,58.35316763794494,1.1577101713689921,178.04416557450006,1.8076454446546677,-176.2365201298454,176.51999244756954,69.22097845067483,178.06666564941406,180.45109801248913,175.682233286339
101,2014-07-24,179.39141475510635,179.98970139245847,177.73465556149608,179.43743896484375,859108,0.0,0,60.15434229055141,1.2498689460187962,178.32282025256882,1.8127094671999089,-176.5101107853689,176.78521485823083,69.35229792801421,178.30006081717355,180.5186279845378,176.0814936498093
102,2014-07-25,179.48346324963575,184.3617345468826,179.02324924130335,183.71743774414065,1326094,0.0,0,68.2451959951623,1.6638449933769743,179.4017437508832,2.1374437525316807,-177.26429999835153,177.4154169387681,60.251150137008345,178.71425083705358,182.34308745741757,175.0854142166896
103,2014-07-28,184.0856107882531,185.0060388421944,177.50455582042005,182.19873046875,1665654,0.0,0,63.331080514834646,1.4124097089089906,179.9611410944566,2.2463564298683707,-177.71478466458822,177.8502636233119,58.20848738994605,179.0725609915597,183.02594585516627,175.11917612795312
104,2014-07-30,182.61291428856487,186.5247333893827,181.23227225298217,184.22366333007807,1755451,0.0,0,66.76715115156406,1.5882194556389435,180.8136455415809,2.4676204773478787,-178.34602506423303,178.42966359665425,53.496699172917005,179.42429569789343,184.24557659882043,174.60301479696642
105,2014-07-31,184.4537750278387,192.1853790505361,184.085609426832,190.7587127685547,3461133,0.0,0,74.93141063325686,2.0059513777859967,182.80265898697567,3.1341689543416464,-179.66849003263403,179.55048624864517,39.572714808163404,180.2954156058175,187.99454195308343,172.5962892585516
106,2014-08-01,187.90535522026732,190.75868740484464,185.92644079989685,186.24859619140625,1021825,0.0,0,63.36221530619286,1.4140027494375134,183.4918464278618,3.2608951400845854,-180.2309512877772,180.15940533435074,39.91097111561714,180.8443843296596,189.08814852180038,172.6006201375188
107,2014-08-04,186.57075871301305,188.64172177874735,186.3866759160934,187.95140075683597,687937,0.0,0,65.52636850784074,1.5247336588080747,184.38375729365663,3.4588571011985323,-180.9249001924581,180.86776855457666,43.54291507625663,181.7615236554827,190.11406322850743,173.40898408245798
108,2014-08-05,187.7673337506652,188.59571342877663,186.01852596593275,186.70884704589844,706491,0.0,0,62.619640383369685,1.3760082135528202,184.848775244105,3.47541723508823,-181.37335800901678,181.39877569015135,44.79244872922777,182.30391693115234,190.89892517547673,173.70890868682795
109,2014-08-06,185.46623805301124,193.1518173072977,185.46623805301124,188.9638671875,1256099,0.0,0,65.60188267198055,1.5285974111797604,185.67179363278404,3.6286734511684813,-182.04312018161556,182.0865112808194,42.81879110659086,183.01725006103516,192.06847416821412,173.9660259538562
110,2014-08-07,189.19396123156392,190.5746031076717,186.01848772543903,186.61676025390625,470500,0.0,0,60.21689240352069,1.2530693806668818,185.8607869570085,3.5201599795923073,-182.34062697741618,182.49835209655456,43.22857118767783,183.58922794887,192.45054121748348,174.7279146802565
