,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,PrevYear,Revenue,Other Income,Total Income,Expenditure,Operating Profit,Interest,PBDT,Depreciation,PBT,Tax,Net Profit,EPS (Rs)
25,2016-02-08,233.30087047759355,236.1448687814049,232.50829011631677,234.00021362304688,1355234,0.0,0,2016,1283.96,75.73,1359.69,1040.87,1120.84,3.92,85.89,18.04,296.86,67.85,229.01,1.3
26,2016-02-09,233.1143822091274,234.46644278030575,230.96972704716887,232.4150390625,562650,0.0,0,2016,1283.96,75.73,1359.69,1040.87,1120.84,3.92,85.89,18.04,296.86,67.85,229.01,1.3
27,2016-02-10,232.1819235924756,232.6481523547095,224.34928607821536,226.49392700195312,2019507,0.0,0,2016,1283.96,75.73,1359.69,1040.87,1120.84,3.92,85.89,18.04,296.86,67.85,229.01,1.3
28,2016-02-11,227.0534345707064,229.2913272078543,220.992459931242,222.9972381591797,814826,0.0,0,2016,1283.96,75.73,1359.69,1040.87,1120.84,3.92,85.89,18.04,296.86,67.85,229.01,1.3
29,2016-02-12,225.0019992284764,232.50828500358404,221.9248866105113,231.0629730224609,1768414,0.0,0,2016,1283.96,75.73,1359.69,1040.87,1120.84,3.92,85.89,18.04,296.86,67.85,229.01,1.3
30,2016-02-15,231.06295890657384,234.6995372695331,224.81549683853464,232.08865356445312,587206,0.0,0,2016,1283.96,75.73,1359.69,1040.87,1120.84,3.92,85.89,18.04,296.86,67.85,229.01,1.3
31,2016-02-16,230.45689108511056,235.3522935050013,225.70136584269247,228.5453643798828,903440,0.0,0,2016,1283.96,75.73,1359.69,1040.87,1120.84,3.92,85.89,18.04,296.86,67.85,229.01,1.3
32,2016-02-17,226.91352337335823,227.4263635820484,222.85732782420155,225.141845703125,708900,0.0,0,2016,1283.96,75.73,1359.69,1040.87,1120.84,3.92,85.89,18.04,296.86,67.85,229.01,1.3
33,2016-02-18,227.42637721513137,228.87168917722715,225.8412023201308,227.28651428222656,625392,0.0,0,2016,1283.96,75.73,1359.69,1040.87,1120.84,3.92,85.89,18.04,296.86,67.85,229.01,1.3
34,2016-02-19,227.47300561075667,228.63857749257875,224.53577015983407,227.89260864257807,641453,0.0,0,2016,1283.96,75.73,1359.69,1040.87,1120.84,3.92,85.89,18.04,296.86,67.85,229.01,1.3
35,2016-02-22,227.8926417453949,232.83467008781508,226.63383246708068,231.80897521972656,704507,0.0,0,2016,1283.96,75.73,1359.69,1040.87,1120.84,3.92,85.89,18.04,296.86,67.85,229.01,1.3
36,2016-02-23,233.11436746920617,233.9535735008266,221.08567179906387,222.7640838623047,938836,0.0,0,2016,1283.96,75.73,1359.69,1040.87,1120.84,3.92,85.89,18.04,296.86,67.85,229.01,1.3
37,2016-02-24,223.74316027446423,224.53575479112175,218.42815570278424,220.3863220214844,793064,0.0,0,2016,1283.96,75.73,1359.69,1040.87,1120.84,3.92,85.89,18.04,296.86,67.85,229.01,1.3
