Date,Close,PBDT,RSI,macd,Volume,EPS (Rs),CI
2016-01-29,233.720458984375,85.89,37.41158038173815,-113.43424943108948,1975624,1.3,45.399461992262665
2016-02-01,234.0934295654297,85.89,31.124399699887263,-120.31848524813176,1161891,1.3,46.41652245532111
2016-02-02,224.86212158203125,85.89,28.557688692686668,-129.82745874601324,1141536,1.3,46.02495747547514
2016-02-03,227.0067596435547,85.89,27.031492539878528,-139.285977559392,1841938,1.3,42.122015573949575
2016-02-04,230.5501403808593,85.89,25.951355884771218,-147.6316348715477,933205,1.3,42.33883330819676
2016-02-05,234.3265380859375,85.89,23.787197127048174,-157.8208679852769,570371,1.3,41.26203399942011
2016-02-08,234.00021362304688,85.89,24.65613682797175,-163.3204973076331,1355234,1.3,44.87273498183521
2016-02-09,232.4150390625,85.89,22.38924980631425,-171.41548222851588,562650,1.3,44.33811766771923
2016-02-10,226.49392700195312,85.89,24.514074593805304,-174.19874360925996,2019507,1.3,44.2118368367172
2016-02-11,222.9972381591797,85.89,20.62689301131772,-184.6561013566397,814826,1.3,39.39173286719491
2016-02-12,231.0629730224609,85.89,21.42939140520505,-190.131071170857,1768414,1.3,36.04430503260942
2016-02-15,232.08865356445312,85.89,35.31019361996972,-180.1581273278407,587206,1.3,35.89191258458284
2016-02-16,228.5453643798828,85.89,35.060460289901215,-170.7443300418272,903440,1.3,37.900997334430514
2016-02-17,225.141845703125,85.89,38.46516723126773,-158.1333995207915,708900,1.3,38.839503418537646
2016-02-18,227.28651428222656,85.89,34.24603751545584,-153.6289968121223,625392,1.3,39.02308236257763
2016-02-19,227.89260864257807,85.89,31.381717509677287,-153.89554781120978,641453,1.3,47.4102586361136
2016-02-22,231.80897521972656,85.89,29.303301483526468,-156.7180710637149,704507,1.3,55.29865482151472
2016-02-23,222.7640838623047,85.89,28.153873780734926,-159.64345536979454,938836,1.3,54.8751170798506
2016-02-24,220.3863220214844,85.89,28.362251657792697,-159.94397961802906,793064,1.3,62.86658971686999
2016-02-25,222.48434448242188,85.89,25.72299216660413,-164.01156855974523,1273986,1.3,56.06484006884042
2016-02-26,225.001953125,85.89,25.55519819445688,-165.69985220570788,649723,1.3,53.164045248453576
2016-02-29,221.1322631835937,85.89,20.524752750539008,-178.06078825913983,1241678,1.3,39.227798288071945
2016-03-01,225.6080474853516,85.89,39.63466176980794,-166.4123858261828,1854784,1.3,39.260831757423965
2016-03-02,227.1000061035156,85.89,46.04118556742648,-146.53876509561223,2676742,1.3,39.33855846869049
2016-03-03,228.5453643798828,85.89,45.86385712057783,-129.59772504386183,2382139,1.3,39.48451829846617
2016-03-04,232.6947631835937,85.89,43.451265319067325,-118.8560712857584,863628,1.3,39.3779204756996
2016-03-08,231.80897521972656,85.89,39.580190504287735,-116.00563790827572,814441,1.3,39.35126411249688
2016-03-09,229.2446746826172,85.89,45.95953188998739,-103.93624039455516,1948003,1.3,39.452715561225325
2016-03-10,229.3378753662109,85.89,48.57106783408088,-89.4933813185894,823429,1.3,50.229185578971816
2016-03-11,232.9744873046875,85.89,49.29827368734323,-76.1099789701857,781595,1.3,46.87374229342015
2016-03-14,234.0934295654297,85.89,49.67867851495031,-64.23684424581415,1255475,1.3,46.97292515113462
2016-03-15,230.68995666503903,85.89,50.05032719787396,-53.72344543990857,1913003,1.3,47.03690825860488
2016-03-16,230.5501403808593,85.89,50.83244797924044,-43.916136144299344,2569912,1.3,47.17208466283772
2016-03-17,231.2028350830078,85.89,48.78238490540229,-38.11958724581018,1021608,1.3,43.00679279261186
2016-03-18,232.7414093017578,85.89,47.866746598795984,-34.19534457093778,1033786,1.3,43.159539773364685
2016-03-21,236.0050201416016,85.89,51.24424859114937,-27.12710519736584,612911,1.3,43.37267281549819
2016-03-22,232.7880249023437,85.89,53.27538544956406,-19.03467166347264,1496853,1.3,64.19265016710408
2016-03-23,232.1352996826172,85.89,55.69065869834947,-9.74926696518287,519794,1.3,63.140656840371975
2016-03-28,227.1000061035156,85.89,48.50175298509506,-9.627441598686346,1264277,1.3,59.02566922068349
2016-03-29,228.5453643798828,85.89,54.44045113992371,-2.6109401296866963,614581,1.3,58.36265826308048
2016-03-30,230.0838623046875,85.89,54.25532724050122,2.728932067054302,2079588,1.3,57.45376239330532
2016-03-31,233.0211181640625,85.89,53.3835099352122,6.046925035959703,2028211,1.3,72.26597062462682
2016-10-03,258.6509094238281,97.3,69.66698936199684,142.66015876257097,3794016,1.53,51.678473020669486
2016-10-04,261.9716491699219,97.3,69.5859546732667,145.21570855231585,1676565,1.53,53.66411026442058
2016-10-05,264.77801513671875,97.3,69.93279865292016,146.2564105604224,4777111,1.53,52.34049599912758
2016-10-06,268.0520935058594,97.3,70.76222264148369,147.0066315468548,2764487,1.53,52.058129664563154
2016-10-07,266.2747497558594,97.3,68.220481291115,143.91048623369625,1622298,1.53,51.64371465342391
2016-10-10,267.864990234375,97.3,69.48504299138402,141.99658545968396,609807,1.53,51.130337048086965
2016-10-13,265.3860778808594,97.3,69.76641630192579,139.3462324726679,1855177,1.53,50.82167949073895
2016-10-14,261.8313903808594,97.3,66.76201000965906,133.5638596501758,1110150,1.53,50.330618739021126
2016-10-17,254.34776306152344,97.3,58.01525075893919,120.62628242678328,1415928,1.53,49.97705311053734
2016-10-18,257.2477111816406,97.3,59.73182688264922,111.19557385159806,1155764,1.53,49.72313332454984
2016-10-19,259.3056030273437,97.3,57.69763320833318,100.8739854065616,864550,1.53,49.52375700131616
2016-10-20,262.8603820800781,97.3,60.32471802510792,94.64497690866664,1067395,1.53,49.42434093926617
2016-10-21,266.7424621582031,97.3,60.70025069364308,89.11579516669826,1128598,1.53,49.07480699609408
2016-10-24,265.7134704589844,97.3,64.71865994777977,88.56925994495123,430543,1.53,74.91035284589594
2016-10-25,266.6956481933594,97.3,68.40778246706998,92.2230003541108,617238,1.53,68.19442439840809
2016-10-26,277.5468444824219,97.3,72.43529090870722,100.64076847691013,8561547,1.53,53.51344642288946
2016-10-27,271.74713134765625,97.3,71.43392601810535,105.41446448969418,6347929,1.53,47.38557298188984
2016-10-28,272.72930908203125,97.3,72.17454926243627,109.15916476193615,2385836,1.53,46.95209424993263
2016-11-01,272.4486389160156,97.3,72.26893339367665,110.9960695256641,3185803,1.53,44.18992416917497
2016-11-02,275.9098205566406,97.3,62.4953588604499,104.87690241575638,2247140,1.53,44.10442323074512
2016-11-03,275.3931579589844,97.3,63.19820273116244,99.7127640987701,2018310,1.53,43.93358932346797
2016-11-04,280.4191589355469,97.3,53.304520197552,86.94073765698522,2166149,1.53,43.92263564246292
2016-11-07,279.1978454589844,97.3,54.15645255421435,76.77998070294234,2768060,1.53,44.2144199945381
2016-11-08,279.71453857421875,97.3,50.00107006435344,64.40568750266175,1398512,1.53,44.30422286160098
2016-11-09,280.3721008300781,97.3,33.65151354642278,33.170815426200534,2575414,1.53,24.80514400434277
2016-11-10,279.4796447753906,97.3,31.09506190652792,3.4634290615804275,1356394,1.53,25.71207074097671
2016-11-11,263.46240234375,97.3,24.944314049474954,-34.49172753818311,1628731,1.53,17.195450067958767
2016-11-15,254.34996032714844,97.3,18.96265147125617,-85.51577151548281,2138839,1.53,7.983365741276543
2016-11-16,258.3895263671875,97.3,28.2512328567784,-113.64901299039866,1380725,1.53,10.205030531986754
2016-11-17,259.751708984375,97.3,26.75672190696461,-139.31348292598432,927865,1.53,12.247540582402037
2016-11-18,261.58355712890625,97.3,28.342758250389096,-155.922681832556,731690,1.53,13.9908883251436
2016-11-21,259.32891845703125,97.3,24.63820639324265,-179.47790660136434,831994,1.53,14.567295150934717
2016-11-22,259.2349853515625,97.3,33.11153651875878,-184.80068357078653,935629,1.53,19.92183297388508
2016-11-23,264.4488830566406,97.3,31.70987137234438,-190.9123021457372,1358410,1.53,21.7150156789687
2016-11-24,259.5168151855469,97.3,30.40136451574585,-197.3461991618451,1863802,1.53,25.83364142161244
2016-11-25,258.71826171875,97.3,32.95476372160354,-196.86321908252103,329605,1.53,27.420387040632104
2016-11-28,261.0668640136719,97.3,34.161139150260325,-192.7226137370244,622317,1.53,30.91221893035817
2016-11-29,261.1138610839844,97.3,44.53069596992642,-172.6303931530938,887651,1.53,40.00537391048711
2016-11-30,266.3746643066406,97.3,51.98191642417003,-141.51673517034942,2231471,1.53,42.53305893798211
2016-12-01,268.7701721191406,97.3,51.400750619277495,-116.57488199638648,1049834,1.53,55.39829728248856
2016-12-02,266.7504577636719,97.3,44.33481241739128,-109.57316655600152,798369,1.53,55.64675298494609
2016-12-05,269.0989685058594,97.3,49.78320470862211,-92.67509976517432,706207,1.53,55.44211974442242
2016-12-06,263.46240234375,97.3,47.27940191765244,-83.48609508842765,1718011,1.53,55.12285965107144
2016-12-07,262.616943359375,97.3,46.58850517327456,-76.73343872031091,601798,1.53,54.833605409826205
2016-12-08,262.1002502441406,97.3,51.44694770580888,-61.67852809035776,918254,1.53,54.66989788645034
2016-12-09,262.5229797363281,97.3,51.46307211199797,-49.15033274321195,610133,1.53,55.7651071918437
2016-12-12,259.5168151855469,97.3,47.60666490426533,-45.603175144741726,244981,1.53,55.14827676323991
2016-12-13,263.83819580078125,97.3,48.467297607348506,-40.89121883374901,2967017,1.53,54.51636291839375
2016-12-14,258.71826171875,97.3,47.47734635906735,-38.39918900402608,573242,1.53,53.87957076706418
2016-12-15,254.91363525390625,97.3,48.0461636594972,-35.18006986281489,671616,1.53,56.34655696520323
2016-12-16,254.72573852539065,97.3,49.98697079466869,-29.498491792561254,645359,1.53,61.03337134831965
2016-12-19,252.65907287597656,97.3,46.24573718043964,-30.2581845037721,764992,1.53,75.48714740658359
2016-12-20,258.0137634277344,97.3,45.89141652879253,-31.039935148551194,821349,1.53,74.59409918588148
2016-12-21,255.00759887695312,97.3,47.71788317268288,-29.04886445544708,643909,1.53,73.80795581119324
2016-12-22,249.4179534912109,97.3,44.80162118007051,-31.18643552474805,834987,1.53,72.86894968335659
2016-12-23,246.1769256591797,97.3,51.5307882560989,-24.00778405240726,752585,1.53,72.15542335998856
2016-12-26,244.20413208007807,97.3,49.80269495589619,-20.35589620382234,434029,1.53,71.40390344044957
2016-12-27,254.1151123046875,97.3,53.02756630912995,-12.993078559446076,482175,1.53,71.31094803930031
2016-12-28,257.4970703125,97.3,53.43986751440119,-6.529934477704956,887133,1.53,70.14604684083419
2016-12-29,257.7789001464844,97.3,58.01319937583821,4.905323003818012,1210890,1.53,64.38030073437207
2016-12-30,261.3017272949219,97.3,58.26418766055659,14.16666978025205,469730,1.53,59.99183309123727
2017-01-02,260.3623046875,99.77,65.17622527818031,32.29922234442165,265516,1.51,49.69427569048904
2017-01-03,258.812255859375,99.77,66.88612661511708,49.33326900615703,450185,1.51,44.772433619072224
2017-01-04,259.7986755371094,99.77,66.36879743283893,61.64575362069354,2110365,1.51,41.54702561477709
2017-01-05,261.9593200683594,99.77,71.4258386857377,80.5989472322035,508994,1.51,34.38544565414842
2017-01-06,259.8456420898437,99.77,69.77526820759272,93.06765837319016,782100,1.51,33.38184785346564
2017-01-09,257.0273742675781,99.77,71.35360561639547,105.01310978602125,739964,1.51,31.66420269593593
2017-01-10,260.8320007324219,99.77,71.95400047081951,114.40761160050624,1585599,1.51,30.47869103396676
2017-01-11,261.63055419921875,99.77,74.97676222688446,127.05913218300338,1122729,1.51,25.98162897437857
2017-01-12,261.9593200683594,99.77,75.46491663426733,136.65380585702042,1149906,1.51,28.49306396737945
2017-01-13,264.5896911621094,99.77,68.04518752137281,136.74615950567113,477422,1.51,28.166255236524
2017-01-16,260.6911315917969,99.77,66.0159568108329,133.55678016017646,406335,1.51,33.88229460261484
2017-01-17,261.0668640136719,99.77,65.31985646456238,128.9707430696444,816845,1.51,33.73575748362707
2017-01-18,261.7244567871094,99.77,66.09258360468047,125.04227917099796,679046,1.51,36.87110841477588
2017-01-19,260.1274719238281,99.77,67.83121508191456,123.0944053246676,1091009,1.51,36.566240425331245
2017-01-20,259.18804931640625,99.77,62.77942788421247,116.4423176529026,773746,1.51,50.00025234120631
2017-01-23,260.0804443359375,99.77,64.565775330913,112.24381777121562,552232,1.51,56.188695467349945
2017-01-24,260.5032043457031,99.77,66.63197713663675,110.47897111580733,1147148,1.51,59.56535372133963
2017-01-25,264.2139587402344,99.77,69.94731773101805,112.76265644607612,1898277,1.51,63.47734360960921
2017-01-27,260.3153381347656,99.77,74.65175797022005,121.8100321032407,998644,1.51,51.61335543528678
2017-01-30,263.2275390625,99.77,72.39608534418203,125.9313180873778,436981,1.51,53.0965674418562
2017-01-31,259.281982421875,99.77,72.31742581145882,127.67235222601904,1578474,1.51,52.42542407001332
2017-02-01,260.5502014160156,99.77,81.24658655766694,149.05825650264887,1822865,1.51,27.969210626614867
2017-02-02,257.26220703125,99.77,77.93547630419872,161.4881722168593,1527342,1.51,27.013455517204346
2017-02-03,251.9544219970703,99.77,75.19878884644366,167.20827636049216,2088875,1.51,26.9225288206054
2017-02-06,253.6923828125,99.77,76.26263277804387,172.36570665695217,883622,1.51,26.97763918139168
2017-02-07,250.7331695556641,99.77,78.13528204053065,179.22816001848696,1053891,1.51,26.229199447969435
2017-02-08,249.8407440185547,99.77,76.24298419216481,181.16408617581783,975065,1.51,26.392864648649407
2017-02-09,249.65284729003903,99.77,72.41977827341134,177.7862113230758,732608,1.51,26.846098762796498
2017-02-10,248.572509765625,99.77,68.0315419584994,169.73329365449626,868861,1.51,27.564256786998275
2017-02-13,252.89382934570312,99.77,60.13520848836614,154.68761727706806,1004160,1.51,31.373003764313445
2017-02-14,253.0347595214844,99.77,53.99202493916714,134.9451878670934,1046002,1.51,33.63713336249715
2017-02-15,249.042236328125,99.77,48.93606306558197,112.12484306164788,1179696,1.51,44.096131556920966
2017-02-16,249.8876800537109,99.77,57.8527464751032,105.16646394841791,613746,1.51,46.5964316137202
2017-02-17,249.7467803955078,99.77,55.60450698837151,95.89344546712891,477713,1.51,47.57572966289489
2017-02-20,248.52554321289065,99.77,60.5145994863534,95.32869865844532,538890,1.51,48.80265513507333
2017-02-21,256.463623046875,99.77,58.49322806875449,91.53874848530631,1902449,1.51,49.08105108664999
2017-02-22,254.3029937744141,99.77,59.29851451804756,88.76987194241701,1362670,1.51,49.26799617275508
2017-02-23,253.22262573242188,99.77,55.85750190897926,81.92215161780314,2750467,1.51,49.579717265252526
2017-02-27,256.181884765625,99.77,50.681840644893306,69.63160013421384,2053179,1.51,49.94821433587187
2017-02-28,260.1274719238281,99.77,48.9018149240398,57.02298097709263,1541960,1.51,50.26193662669273
2017-03-01,259.4228820800781,99.77,48.717598499841,46.27608237063578,1500921,1.51,53.63663097784292
2017-03-02,259.7986755371094,99.77,48.65971421809933,37.26471006113934,1160456,1.51,57.24773676009003
2017-03-03,260.456298828125,99.77,46.49050956468636,27.44336063882838,1767926,1.51,61.6397755485176
2017-03-06,261.0198974609375,99.77,50.12825119527518,22.98580075829977,902398,1.51,64.25511245630652
2017-03-07,259.32891845703125,99.77,46.75941405175056,15.73804684575407,1057609,1.51,64.16533982491698
2017-03-08,258.2955627441406,99.77,45.04663306665104,8.044953057767998,1164236,1.51,58.71509761194154
2017-03-09,258.2955627441406,99.77,52.72434531735936,9.481792727847278,1053350,1.51,58.39380580786153
2017-03-10,256.8394470214844,99.77,52.03710317191575,9.836244929371787,1229415,1.51,57.93236246155325
2017-03-14,257.0273742675781,99.77,62.58849474699775,23.32725966605813,2533256,1.51,54.45575003590913
2017-03-15,257.26220703125,99.77,62.83498141755088,34.00434103585758,2610270,1.51,51.620432142675575
2017-03-16,258.24859619140625,99.77,63.77496023585096,43.3462890773144,3142771,1.51,49.60282604984083
2017-03-17,261.2547607421875,99.77,65.69283280105232,52.97147317301551,4253850,1.51,45.529444192859806
2017-03-20,262.0062866210937,99.77,62.4622432709038,57.36897775599573,2854375,1.51,45.07474146285645
2017-03-21,265.0594177246094,99.77,55.28565028476933,53.93496655384661,1177149,1.51,44.74285126148296
2017-03-22,266.8443603515625,99.77,50.00476198152932,45.31625111600715,1796532,1.51,44.29067178128604
2017-03-23,264.30792236328125,99.77,52.03436981701461,40.23298001595049,1601624,1.51,43.75017236612056
2017-03-24,264.2608947753906,99.77,49.77211250432346,33.519490021066304,699668,1.51,43.25119846045078
2017-03-27,257.872802734375,99.77,48.35655328390773,26.456899282312406,2587482,1.51,42.78279950288439
2017-03-28,258.0606994628906,99.77,47.465774189745865,19.751506733418864,1216915,1.51,42.42742709466672
2017-03-29,259.0001220703125,99.77,45.13249407605676,12.00430923590102,1108681,1.51,48.21825629950376
2017-03-30,257.5440368652344,99.77,46.30810130484515,6.736062079529802,2802111,1.51,55.39007241430031
2017-03-31,260.5502014160156,99.77,51.60894042218273,6.986136338588949,1190847,1.51,55.16993902421543
2017-04-03,263.3215026855469,111.32,56.0594973253302,11.345872185132976,1301171,1.72,54.75628127300537
2017-04-05,266.70343017578125,111.32,70.2236964925314,35.01229658060129,1729357,1.72,40.804233573145154
2017-04-06,267.5489196777344,111.32,65.92829746742464,49.33043544436532,960662,1.72,40.89201069625406
2017-04-07,265.2942810058594,111.32,63.27538083672894,57.55169067622501,904847,1.72,41.0295397472371
2017-04-10,269.5216979980469,111.32,63.73754831715875,64.05298649476208,2212827,1.72,41.24280567014468
2017-04-11,271.91729736328125,111.32,61.87925271100539,66.83008504638201,1108245,1.72,41.16434259479064
2017-04-12,271.44757080078125,111.32,54.31991000150051,61.21229915502863,1334651,1.72,41.19855299740095
2017-04-13,270.3202209472656,111.32,49.02770139606039,50.34367579002173,1048663,1.72,41.40263574976105
2017-04-17,275.1582946777344,111.32,51.52582254227325,44.08858977567161,1051332,1.72,41.73284659725674
2017-04-18,272.1051330566406,111.32,52.9523106819511,40.313452096045694,1324260,1.72,42.26136252198839
2017-04-19,272.7157897949219,111.32,56.74726988511505,41.403510994817225,628336,1.72,42.80022287086251
2017-04-20,273.0915832519531,111.32,61.07547242430577,47.555203160222845,514989,1.72,43.95964430129885
2017-04-21,273.60821533203125,111.32,54.36355409162136,45.22302278727602,597313,1.72,45.24689709713136
2017-04-24,275.5810852050781,111.32,61.2880711643481,52.87073831445741,540748,1.72,54.23117670391582
2017-04-25,276.0976867675781,111.32,62.16725664757227,59.68080705866578,910464,1.72,55.24792379059086
2017-04-26,276.2386474609375,111.32,65.28002447523704,69.54425739213457,712393,1.72,48.79567322009674
2017-04-27,271.7293395996094,111.32,62.68765484250858,74.04883231096755,873930,1.72,46.81385310168609
2017-04-28,269.380859375,111.32,68.90572479813612,88.10000385209332,1646088,1.72,36.6078457851402
2017-05-02,267.6428527832031,111.32,74.40785239036856,111.72035833649808,1042683,1.72,29.000119787654423
2017-05-03,259.047119140625,111.32,69.87483739520269,124.31797350705529,1758933,1.72,29.870409059625672
2017-05-04,259.3759765625,111.32,69.5630762338175,132.45453648711282,2284242,1.72,30.52627156438696
2017-05-05,256.0879211425781,111.32,70.05455915563584,138.40144140646407,4118180,1.72,31.03893683480956
2017-05-08,257.1213073730469,111.32,68.10679092671214,139.7047659515365,3834244,1.72,36.71573285119044
2017-05-09,256.886474609375,111.32,67.998891461239,139.0395501355506,636912,1.72,36.85440768389601
2017-05-10,265.951904296875,111.32,72.12320833965877,145.10782389819087,2318587,1.72,39.47332361457082
2017-05-11,261.39569091796875,111.32,72.97909152613133,150.07393146160393,2333019,1.72,37.225281312953975
2017-05-12,262.8987731933594,111.32,69.96029305919453,149.8200615658552,1055832,1.72,38.030291427653374
2017-05-15,258.7652893066406,111.32,73.39801920246495,154.97597565390606,3454627,1.72,40.50437005203957
2017-05-16,256.6985778808594,111.32,77.28371590393863,167.05127894727775,7058314,1.72,33.5918076897046
2017-05-17,259.281982421875,111.32,77.39991354402878,174.92864208620358,9205086,1.72,34.218273797901624
2017-05-18,255.6182556152344,111.32,66.45017866613566,169.52347643765552,1998128,1.72,38.60761499473196
2017-05-19,258.577392578125,111.32,63.37483486039041,160.30431798936206,2007022,1.72,55.38309108272983
2017-05-22,260.17437744140625,111.32,57.12829172099387,144.55789174758684,894556,1.72,54.96370780490873
2017-05-23,257.1213073730469,111.32,64.61670617274112,143.92533867855855,5277115,1.72,54.73588390452085
2017-05-24,252.4710998535156,111.32,63.991635716444094,141.09624231474936,1147455,1.72,54.70183420808107
2017-05-25,252.7059631347656,111.32,68.17427041123679,146.01846858631234,3109795,1.72,52.15166331184714
2017-05-26,253.4105529785156,111.32,70.67462938556649,154.17260206304854,1155482,1.72,46.89419434139442
2017-05-29,261.7244567871094,111.32,72.70791300914834,164.05378698391814,1962811,1.72,40.78414716044075
2017-05-30,261.4895935058594,111.32,73.08447362809073,170.90949323122186,3856802,1.72,44.52651849038229
2017-05-31,262.9927062988281,111.32,74.89925011629498,179.1190607474855,2360285,1.72,42.32579302785801
2017-06-01,268.06561279296875,111.32,69.76192154474398,178.65598799708096,5290798,1.72,43.089350672863
2017-06-02,267.3609924316406,111.32,67.29950670001294,173.85291359651185,1243841,1.72,43.86690783349117
2017-06-05,268.48834228515625,111.32,67.72257594292414,168.93762890408198,501522,1.72,44.37587919150016
2017-06-06,265.62310791015625,111.32,66.57567985854911,162.1363671703666,531341,1.72,44.87321392941499
2017-06-07,266.6094970703125,111.32,70.30321433783188,162.0147229169388,671709,1.72,45.30487430676253
2017-06-08,265.012451171875,111.32,71.88335338781278,163.3742500302278,687104,1.72,43.7841209574961
2017-06-09,265.0594177246094,111.32,78.06368574872548,178.80852238538046,1157597,1.72,35.5380469244706
2017-06-12,268.1125793457031,111.32,70.95094257361455,181.98951582911377,879416,1.72,39.43082871219
2017-06-13,274.07794189453125,111.32,69.11421357091676,180.5461583931028,4149957,1.72,40.82286555980185
2017-06-14,272.2460632324219,111.32,69.18723925811193,177.51607548612083,2433597,1.72,47.072614645806695
2017-06-15,271.1187438964844,111.32,66.08200013494069,170.19846399719154,622494,1.72,53.52922552500453
2017-06-16,271.4005432128906,111.32,62.31977907868817,158.8778112199279,1160400,1.72,58.14505438921047
2017-06-19,270.3672180175781,111.32,61.18432032310675,147.09363059527823,1041616,1.72,57.567523215108665
2017-06-20,269.66259765625,111.32,57.9258031226813,133.01920380457975,734718,1.72,56.809157594689495
2017-06-21,270.3672180175781,111.32,61.15864246098141,125.07013183653088,960501,1.72,55.98602942488065
2017-06-22,271.4945373535156,111.32,63.53028588343949,121.02715772738792,1083714,1.72,55.172212148703785
2017-06-23,272.2460632324219,111.32,56.068081783346656,109.17322825360134,1711427,1.72,54.565885797073285
2017-06-27,272.4339904785156,111.32,53.56605200989992,95.94359394218918,2410594,1.72,56.282021503308016
2017-06-28,272.3399963378906,111.32,56.027517050181366,87.62801684416263,3270135,1.72,60.799431083182185
2017-06-29,272.2929992675781,111.32,55.97393523383798,80.06165269541907,1561905,1.72,60.58712223398629
2017-06-30,274.40673828125,111.32,55.4228299609685,72.71238644239656,805214,1.72,63.03706233735394
2017-07-03,277.1310119628906,75.29,63.28778746614742,76.40633200051343,1459354,0.96,62.60158432677926
2017-07-04,277.60076904296875,75.29,64.3866125095353,80.09913140537083,2258539,0.96,67.429489722039
2017-07-05,280.7585754394531,75.29,64.46414346860135,82.19253716061121,1073397,0.96,67.08537216305601
2017-07-06,283.445068359375,75.29,69.11941182164534,90.16176689614896,2674872,0.96,56.3582700091556
2017-07-07,284.5290832519531,75.29,65.18434703487205,92.26893418692816,1867619,0.96,56.07115903648469
2017-07-10,286.4142761230469,75.29,64.95742352058866,92.6912007986557,89024,0.96,25.20343092399816
2017-07-11,287.592529296875,75.29,66.38117684182177,93.96684493869998,2494011,0.96,26.2471723887579
2017-07-12,287.2154846191406,75.29,67.43568154130546,95.37643693302198,1478749,0.96,27.134858248760043
2017-07-13,286.0843505859375,75.29,71.83660980026644,102.24507458638892,1116275,0.96,24.675783931966286
2017-07-14,286.64990234375,75.29,70.67116182689897,105.6850021863329,1204568,0.96,24.768721648140783
2017-07-17,284.8118591308594,75.29,66.7158561305692,104.54152218274066,1668173,0.96,25.342942892291443
2017-07-18,282.6909484863281,75.29,68.19933863336462,104.49306118995172,1336542,0.96,25.665506649580987
2017-07-19,288.5822448730469,75.29,68.87043761450089,104.17999307484752,1116957,0.96,26.024524276574724
2017-07-20,283.7749328613281,75.29,60.84127766308229,97.43016770746,1051959,0.96,26.68532545680481
2017-07-21,285.23602294921875,75.29,64.16099580765696,94.95449888627354,823840,0.96,27.196787776409323
2017-07-24,288.2523498535156,75.29,64.87261509005256,92.80325142510084,652759,0.96,27.76554574642776
2017-07-25,289.28924560546875,75.29,59.4062283008552,86.3143541814461,968736,0.96,28.348960382218163
2017-07-26,288.67657470703125,75.29,63.43834497784309,84.79916582858095,696766,0.96,28.73012367546674
2017-07-27,294.0023193359375,75.29,65.53500709277807,85.23465031653723,2491847,0.96,25.8914107532735
2017-07-28,292.6826477050781,75.29,67.3461820566642,86.92973830207029,1050326,0.96,71.75966379137992
2017-07-31,292.2113647460937,75.29,73.22131202605297,96.281352464287,745445,0.96,64.73873626170713
2017-08-01,284.3876953125,75.29,77.14761078519545,110.50391447568929,1760770,0.96,49.9652317072135
2017-08-02,283.445068359375,75.29,70.76281014660539,115.82018558924484,748776,0.96,48.93261505499053
2017-08-03,287.592529296875,75.29,65.19219847835143,114.28649408674028,1518665,0.96,48.0426406361776
2017-08-04,289.666259765625,75.29,66.78667104874276,114.26214677859116,3312729,0.96,47.184115682055065
2017-08-07,301.1191101074219,75.29,69.8741653027142,118.09246986447216,2371502,0.96,46.48940841207771
2017-08-08,296.8773498535156,75.29,62.32073988426018,113.5107452840848,1102440,0.96,46.01099959241339
2017-08-09,292.6826477050781,75.29,55.02149342657552,101.52023364735396,643371,0.96,45.56663807330044
2017-08-10,288.9593811035156,75.29,49.53221242911075,84.7244911428943,566291,0.96,49.31787925268575
