,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Debt-Equity_Ratio,Current_Ratio,Asset_Turnover_Ratio,Inventory_Turnover_Ratio,Debtors_Turnover_Ratio,Interest_Coverage_Ratio,Operating_Margin,Net_Profit_Margin,Return_On_Capital_Employed,Return_On_Net_Worth,Revenue,Other Income,Total Income,Expenditure,Operating Profit,Interest,PBDT,Depreciation,PBT,Tax,Net Profit,EPS (Rs)
49,2016-09-14,1067.7191969115888,1074.771069791044,1044.2131011286071,1052.55322265625,2069858,0.0,0.0,0.0,2.6,5.47,8047.24,4.76,2257.85,35.88,26.87,52.25,41.81,23016,1175,24191,16197,19931,3,2033,396,7595,1637,5958,30.24
50,2016-09-15,1057.7516457918596,1058.723598624185,1047.2643332226091,1051.8751220703125,2818964,0.0,0.0,0.0,2.6,5.47,8047.24,4.76,2257.85,35.88,26.87,52.25,41.81,23016,1175,24191,16197,19931,3,2033,396,7595,1637,5958,30.24
51,2016-09-16,1056.2826099894812,1074.0478169122046,1048.7335586011425,1067.5836181640625,4358004,0.0,0.0,0.0,2.6,5.47,8047.24,4.76,2257.85,35.88,26.87,52.25,41.81,23016,1175,24191,16197,19931,3,2033,396,7595,1637,5958,30.24
52,2016-09-19,1069.075620015148,1097.1021267555027,1062.2950135457072,1090.0728759765625,2802546,0.0,0.0,0.0,2.6,5.47,8047.24,4.76,2257.85,35.88,26.87,52.25,41.81,23016,1175,24191,16197,19931,3,2033,396,7595,1637,5958,30.24
53,2016-09-20,1089.8693868453602,1092.5363810178324,1078.297108647186,1087.835205078125,1184552,0.0,0.0,0.0,2.6,5.47,8047.24,4.76,2257.85,35.88,26.87,52.25,41.81,23016,1175,24191,16197,19931,3,2033,396,7595,1637,5958,30.24
54,2016-09-21,1088.377371940397,1095.745650656946,1085.213089945926,1090.9539794921875,1678020,0.0,0.0,0.0,2.6,5.47,8047.24,4.76,2257.85,35.88,26.87,52.25,41.81,23016,1175,24191,16197,19931,3,2033,396,7595,1637,5958,30.24
55,2016-09-22,1096.3108098805703,1097.553920787558,1071.8328701657242,1074.951904296875,2857574,0.0,0.0,0.0,2.6,5.47,8047.24,4.76,2257.85,35.88,26.87,52.25,41.81,23016,1175,24191,16197,19931,3,2033,396,7595,1637,5958,30.24
56,2016-09-23,1076.7601916311924,1086.637318138121,1071.8555093341474,1084.0380859375,1800726,0.0,0.0,0.0,2.6,5.47,8047.24,4.76,2257.85,35.88,26.87,52.25,41.81,23016,1175,24191,16197,19931,3,2033,396,7595,1637,5958,30.24
57,2016-09-26,1085.3941650390625,1093.5308916127583,1082.6366746667431,1085.3941650390625,1753476,0.0,0.0,0.0,2.6,5.47,8047.24,4.76,2257.85,35.88,26.87,52.25,41.81,23016,1175,24191,16197,19931,3,2033,396,7595,1637,5958,30.24
58,2016-09-27,1085.3941634133855,1106.5948123651945,1085.3941634133855,1101.215576171875,2038792,0.0,0.0,0.0,2.6,5.47,8047.24,4.76,2257.85,35.88,26.87,52.25,41.81,23016,1175,24191,16197,19931,3,2033,396,7595,1637,5958,30.24
59,2016-09-28,1098.910349948155,1101.848612915931,1091.7680886618891,1095.316650390625,1731328,0.0,0.0,0.0,2.6,5.47,8047.24,4.76,2257.85,35.88,26.87,52.25,41.81,23016,1175,24191,16197,19931,3,2033,396,7595,1637,5958,30.24
60,2016-09-29,1100.7185175723062,1110.4373874399876,1093.7571386488685,1101.9842529296875,3603958,0.0,0.0,0.0,2.6,5.47,8047.24,4.76,2257.85,35.88,26.87,52.25,41.81,23016,1175,24191,16197,19931,3,2033,396,7595,1637,5958,30.24
61,2016-09-30,1101.6449543289857,1107.4084687773031,1095.339013534285,1098.8197021484375,2175364,0.0,0.0,0.0,2.6,5.47,8047.24,4.76,2257.85,35.88,26.87,52.25,41.81,23016,1175,24191,16197,19931,3,2033,396,7595,1637,5958,30.24
62,2016-12-01,1032.058110313015,1037.9504051896374,1021.6559657200324,1025.91650390625,1123052,0.0,0.0,0.0,2.6,5.47,8047.24,4.76,2257.85,35.88,26.87,52.25,41.81,23184,1360,24544,16436,20049,3,2021,394,7711,1627,6084,30.88
63,2016-12-02,1023.4461000683684,1029.2477652826417,999.5143002204658,1007.06103515625,1998032,0.0,0.0,0.0,2.6,5.47,8047.24,4.76,2257.85,35.88,26.87,52.25,41.81,23184,1360,24544,16436,20049,3,2021,394,7711,1627,6084,30.88
64,2016-12-05,1010.3019717147564,1014.3133091360112,983.5600173266132,990.8120727539062,2249526,0.0,0.0,0.0,2.6,5.47,8047.24,4.76,2257.85,35.88,26.87,52.25,41.81,23184,1360,24544,16436,20049,3,2021,394,7711,1627,6084,30.88
65,2016-12-06,992.6250594871452,998.9479230085268,983.5146208425184,989.15771484375,1593444,0.0,0.0,0.0,2.6,5.47,8047.24,4.76,2257.85,35.88,26.87,52.25,41.81,23184,1360,24544,16436,20049,3,2021,394,7711,1627,6084,30.88
66,2016-12-07,989.08966471059,990.1094849815984,972.523228843358,976.5572509765624,2065706,0.0,0.0,0.0,2.6,5.47,8047.24,4.76,2257.85,35.88,26.87,52.25,41.81,23184,1360,24544,16436,20049,3,2021,394,7711,1627,6084,30.88
67,2016-12-08,979.2540781046526,996.704335918598,979.0274513797962,995.2312622070312,3239546,0.0,0.0,0.0,2.6,5.47,8047.24,4.76,2257.85,35.88,26.87,52.25,41.81,23184,1360,24544,16436,20049,3,2021,394,7711,1627,6084,30.88
68,2016-12-09,999.4238598207422,1006.1772919800812,985.0557475503005,995.004638671875,1588718,0.0,0.0,0.0,2.6,5.47,8047.24,4.76,2257.85,35.88,26.87,52.25,41.81,23184,1360,24544,16436,20049,3,2021,394,7711,1627,6084,30.88
69,2016-12-12,994.800533486838,1005.1347326089198,980.387053973742,1000.8740844726562,1311758,0.0,0.0,0.0,2.6,5.47,8047.24,4.76,2257.85,35.88,26.87,52.25,41.81,23184,1360,24544,16436,20049,3,2021,394,7711,1627,6084,30.88
70,2016-12-13,1005.3159583836944,1005.3159583836944,989.4520906905342,997.2933959960938,2147534,0.0,0.0,0.0,2.6,5.47,8047.24,4.76,2257.85,35.88,26.87,52.25,41.81,23184,1360,24544,16436,20049,3,2021,394,7711,1627,6084,30.88
71,2016-12-14,1003.5033173971752,1008.3531080462108,992.1719791248494,1000.6025390625,1870366,0.0,0.0,0.0,2.6,5.47,8047.24,4.76,2257.85,35.88,26.87,52.25,41.81,23184,1360,24544,16436,20049,3,2021,394,7711,1627,6084,30.88
72,2016-12-15,998.0638401840137,1029.8369431195592,998.0638401840137,1024.0352783203125,4295410,0.0,0.0,0.0,2.6,5.47,8047.24,4.76,2257.85,35.88,26.87,52.25,41.81,23184,1360,24544,16436,20049,3,2021,394,7711,1627,6084,30.88
73,2016-12-16,1032.0578153346396,1037.9501085271518,1020.726482272116,1034.61865234375,1987230,0.0,0.0,0.0,2.6,5.47,8047.24,4.76,2257.85,35.88,26.87,52.25,41.81,23184,1360,24544,16436,20049,3,2021,394,7711,1627,6084,30.88
74,2016-12-19,1033.417870765991,1041.440434736474,1024.9420533434177,1037.4517822265625,1334210,0.0,0.0,0.0,2.6,5.47,8047.24,4.76,2257.85,35.88,26.87,52.25,41.81,23184,1360,24544,16436,20049,3,2021,394,7711,1627,6084,30.88
75,2016-12-20,1038.8566276825804,1062.8790540644202,1036.6130458406922,1060.2955322265625,2922760,0.0,0.0,0.0,2.6,5.47,8047.24,4.76,2257.85,35.88,26.87,52.25,41.81,23184,1360,24544,16436,20049,3,2021,394,7711,1627,6084,30.88
76,2016-12-21,1062.335325069115,1062.335325069115,1045.0210675811147,1048.6470947265625,2034902,0.0,0.0,0.0,2.6,5.47,8047.24,4.76,2257.85,35.88,26.87,52.25,41.81,23184,1360,24544,16436,20049,3,2021,394,7711,1627,6084,30.88
77,2016-12-22,1045.2021477435374,1053.8139607561684,1036.2277099462333,1045.97265625,1868300,0.0,0.0,0.0,2.6,5.47,8047.24,4.76,2257.85,35.88,26.87,52.25,41.81,23184,1360,24544,16436,20049,3,2021,394,7711,1627,6084,30.88
78,2016-12-23,1042.482905035372,1050.5281535416234,1032.873954303083,1037.0892333984375,1118954,0.0,0.0,0.0,2.6,5.47,8047.24,4.76,2257.85,35.88,26.87,52.25,41.81,23184,1360,24544,16436,20049,3,2021,394,7711,1627,6084,30.88
79,2016-12-26,1027.07225672124,1043.2081228462623,1027.07225672124,1039.35546875,897408,0.0,0.0,0.0,2.6,5.47,8047.24,4.76,2257.85,35.88,26.87,52.25,41.81,23184,1360,24544,16436,20049,3,2021,394,7711,1627,6084,30.88
80,2016-12-27,1034.0975946777887,1056.0803837822696,1034.0975946777887,1053.0888671875,1294692,0.0,0.0,0.0,2.6,5.47,8047.24,4.76,2257.85,35.88,26.87,52.25,41.81,23184,1360,24544,16436,20049,3,2021,394,7711,1627,6084,30.88
81,2016-12-28,1054.5846889806946,1065.100145981773,1043.910549022777,1048.556396484375,1350418,0.0,0.0,0.0,2.6,5.47,8047.24,4.76,2257.85,35.88,26.87,52.25,41.81,23184,1360,24544,16436,20049,3,2021,394,7711,1627,6084,30.88
82,2016-12-29,1043.842477282526,1069.6325489367307,1043.842477282526,1065.9158935546875,1963516,0.0,0.0,0.0,2.6,5.47,8047.24,4.76,2257.85,35.88,26.87,52.25,41.81,23184,1360,24544,16436,20049,3,2021,394,7711,1627,6084,30.88
83,2016-12-30,1067.3663884065184,1078.1085825227333,1063.1737944525528,1072.193603515625,1405748,0.0,0.0,0.0,2.6,5.47,8047.24,4.76,2257.85,35.88,26.87,52.25,41.81,23184,1360,24544,16436,20049,3,2021,394,7711,1627,6084,30.88
84,2017-03-01,1127.228970860174,1137.2289863186554,1122.7290082931306,1127.0699462890625,1130374,0.0,0.0,0.0,2.8,5.24,6179.53,5.2,1880.13,34.15,25.52,41.71,33.21,23406,1054,24460,16691,20116,4,1932,399,7366,1533,5833,29.61
85,2017-03-02,1130.3203439328518,1140.9112956850513,1122.7521918786535,1137.02490234375,1544942,0.0,0.0,0.0,2.8,5.24,6179.53,5.2,1880.13,34.15,25.52,41.71,33.21,23406,1054,24460,16691,20116,4,1932,399,7366,1533,5833,29.61
86,2017-03-03,1132.729168805954,1136.229152469985,1125.183657240841,1133.6610107421875,1013970,0.0,0.0,0.0,2.8,5.24,6179.53,5.2,1880.13,34.15,25.52,41.71,33.21,23406,1054,24460,16691,20116,4,1932,399,7366,1533,5833,29.61
87,2017-03-06,1127.2746974532356,1129.092882449128,1115.7065176115118,1123.8656005859375,1400694,0.0,0.0,0.0,2.8,5.24,6179.53,5.2,1880.13,34.15,25.52,41.71,33.21,23406,1054,24460,16691,20116,4,1932,399,7366,1533,5833,29.61
88,2017-03-07,1128.5930030233903,1138.6385209910832,1125.0248810285686,1136.27490234375,1511672,0.0,0.0,0.0,2.8,5.24,6179.53,5.2,1880.13,34.15,25.52,41.71,33.21,23406,1054,24460,16691,20116,4,1932,399,7366,1533,5833,29.61
89,2017-03-08,1137.2744182660963,1145.4562486133343,1132.8198439935202,1141.9107666015625,1791510,0.0,0.0,0.0,2.8,5.24,6179.53,5.2,1880.13,34.15,25.52,41.71,33.21,23406,1054,24460,16691,20116,4,1932,399,7366,1533,5833,29.61
90,2017-03-09,1142.797392158379,1147.2747170400708,1138.2065416891692,1145.3428955078125,858468,0.0,0.0,0.0,2.8,5.24,6179.53,5.2,1880.13,34.15,25.52,41.71,33.21,23406,1054,24460,16691,20116,4,1932,399,7366,1533,5833,29.61
91,2017-03-10,1145.2747623779298,1158.8884002101822,1142.7065095118055,1155.5701904296875,1171420,0.0,0.0,0.0,2.8,5.24,6179.53,5.2,1880.13,34.15,25.52,41.71,33.21,23406,1054,24460,16691,20116,4,1932,399,7366,1533,5833,29.61
92,2017-03-14,1162.1839842808167,1175.9793976911435,1159.5703430957433,1167.047607421875,3402294,0.0,0.0,0.0,2.8,5.24,6179.53,5.2,1880.13,34.15,25.52,41.71,33.21,23406,1054,24460,16691,20116,4,1932,399,7366,1533,5833,29.61
93,2017-03-15,1169.0929312578469,1169.1610688046806,1133.5701869310312,1135.5928955078125,3022496,0.0,0.0,0.0,2.8,5.24,6179.53,5.2,1880.13,34.15,25.52,41.71,33.21,23406,1054,24460,16691,20116,4,1932,399,7366,1533,5833,29.61
94,2017-03-16,1139.0929058304182,1148.6383771083267,1139.0929058304182,1145.8656005859375,1571818,0.0,0.0,0.0,2.8,5.24,6179.53,5.2,1880.13,34.15,25.52,41.71,33.21,23406,1054,24460,16691,20116,4,1932,399,7366,1533,5833,29.61
95,2017-03-17,1157.2748750371177,1157.2748750371177,1140.7975717299316,1148.0703125,2593152,0.0,0.0,0.0,2.8,5.24,6179.53,5.2,1880.13,34.15,25.52,41.71,33.21,23406,1054,24460,16691,20116,4,1932,399,7366,1533,5833,29.61
96,2017-03-20,1148.1611597536191,1148.1611597536191,1120.911132320281,1127.2747802734375,3487540,0.0,0.0,0.0,2.8,5.24,6179.53,5.2,1880.13,34.15,25.52,41.71,33.21,23406,1054,24460,16691,20116,4,1932,399,7366,1533,5833,29.61
97,2017-03-21,1128.1838451496303,1132.7293078617563,1120.4565585390164,1130.3201904296875,3373700,0.0,0.0,0.0,2.8,5.24,6179.53,5.2,1880.13,34.15,25.52,41.71,33.21,23406,1054,24460,16691,20116,4,1932,399,7366,1533,5833,29.61
98,2017-03-22,1127.3429186961826,1134.5475216665636,1122.7065688070916,1126.7974853515625,1888716,0.0,0.0,0.0,2.8,5.24,6179.53,5.2,1880.13,34.15,25.52,41.71,33.21,23406,1054,24460,16691,20116,4,1932,399,7366,1533,5833,29.61
99,2017-03-23,1128.1836541539576,1129.5700422410898,1112.3654243990625,1118.3427734375,2620638,0.0,0.0,0.0,2.8,5.24,6179.53,5.2,1880.13,34.15,25.52,41.71,33.21,23406,1054,24460,16691,20116,4,1932,399,7366,1533,5833,29.61
100,2017-03-24,1122.6383732355132,1122.6383732355132,1101.5019721814197,1103.274658203125,5099814,0.0,0.0,0.0,2.8,5.24,6179.53,5.2,1880.13,34.15,25.52,41.71,33.21,23406,1054,24460,16691,20116,4,1932,399,7366,1533,5833,29.61
101,2017-03-27,1103.1610004069269,1109.092851170327,1093.6382786540196,1096.3883056640625,2181270,0.0,0.0,0.0,2.8,5.24,6179.53,5.2,1880.13,34.15,25.52,41.71,33.21,23406,1054,24460,16691,20116,4,1932,399,7366,1533,5833,29.61
102,2017-03-28,1095.4564825443392,1110.6382831828491,1095.4564825443392,1104.524658203125,1153158,0.0,0.0,0.0,2.8,5.24,6179.53,5.2,1880.13,34.15,25.52,41.71,33.21,23406,1054,24460,16691,20116,4,1932,399,7366,1533,5833,29.61
103,2017-03-29,1107.2748172840288,1114.0021249038798,1102.547580023172,1111.1839599609375,1717764,0.0,0.0,0.0,2.8,5.24,6179.53,5.2,1880.13,34.15,25.52,41.71,33.21,23406,1054,24460,16691,20116,4,1932,399,7366,1533,5833,29.61
104,2017-03-30,1111.3202937449748,1120.4567194981246,1106.8203294028126,1109.547607421875,2986086,0.0,0.0,0.0,2.8,5.24,6179.53,5.2,1880.13,34.15,25.52,41.71,33.21,23406,1054,24460,16691,20116,4,1932,399,7366,1533,5833,29.61
105,2017-03-31,1108.3655392727524,1109.479266371516,1097.7292013385063,1105.3656005859375,1867044,0.0,0.0,0.0,2.8,5.24,6179.53,5.2,1880.13,34.15,25.52,41.71,33.21,23406,1054,24460,16691,20116,4,1932,399,7366,1533,5833,29.61
106,2017-06-01,1150.00215496925,1165.4567293838566,1150.00215496925,1160.7294921875,1080064,0.0,0.0,0.0,2.8,5.24,6179.53,5.2,1880.13,34.15,25.52,41.71,33.21,23476,2414,25890,17190,21440,21,2009,396,8283,1613,6670,34.11
107,2017-06-02,1161.933820019456,1178.115710469448,1160.2292716282293,1165.8656005859375,1355648,0.0,0.0,0.0,2.8,5.24,6179.53,5.2,1880.13,34.15,25.52,41.71,33.21,23476,2414,25890,17190,21440,21,2009,396,8283,1613,6670,34.11
108,2017-06-05,1165.9114083462632,1190.8659590128027,1163.7068141205264,1183.615966796875,1500188,0.0,0.0,0.0,2.8,5.24,6179.53,5.2,1880.13,34.15,25.52,41.71,33.21,23476,2414,25890,17190,21440,21,2009,396,8283,1613,6670,34.11
109,2017-06-06,1195.9109211364205,1231.3427713486954,1195.4563749862352,1225.4564208984375,5946720,0.0,0.0,0.0,2.8,5.24,6179.53,5.2,1880.13,34.15,25.52,41.71,33.21,23476,2414,25890,17190,21440,21,2009,396,8283,1613,6670,34.11
110,2017-06-07,1225.9112309728546,1227.2748697169843,1171.1611575906768,1188.7520751953125,4927776,0.0,0.0,0.0,2.8,5.24,6179.53,5.2,1880.13,34.15,25.52,41.71,33.21,23476,2414,25890,17190,21440,21,2009,396,8283,1613,6670,34.11
111,2017-06-08,1180.9112518461102,1184.0703263413557,1143.4111832251308,1146.1839599609375,3330714,0.0,0.0,0.0,2.8,5.24,6179.53,5.2,1880.13,34.15,25.52,41.71,33.21,23476,2414,25890,17190,21440,21,2009,396,8283,1613,6670,34.11
112,2017-06-09,1145.456709494665,1157.9112340895645,1130.0021348427529,1139.547607421875,3148034,0.0,0.0,0.0,2.8,5.24,6179.53,5.2,1880.13,34.15,25.52,41.71,33.21,23476,2414,25890,17190,21440,21,2009,396,8283,1613,6670,34.11
113,2017-06-12,1135.0021836412232,1142.22942588385,1122.9112068991674,1130.547607421875,1626506,0.0,0.0,0.0,2.8,5.24,6179.53,5.2,1880.13,34.15,25.52,41.71,33.21,23476,2414,25890,17190,21440,21,2009,396,8283,1613,6670,34.11
114,2017-06-13,1132.9834903957546,1140.3835491536818,1124.7101829608162,1126.801513671875,1175414,13.75,0.0,0.0,2.8,5.24,6179.53,5.2,1880.13,34.15,25.52,41.71,33.21,23476,2414,25890,17190,21440,21,2009,396,8283,1613,6670,34.11
115,2017-06-14,1128.3870877754848,1138.0392787503465,1128.3870877754848,1135.3734130859375,1489142,0.0,0.0,0.0,2.8,5.24,6179.53,5.2,1880.13,34.15,25.52,41.71,33.21,23476,2414,25890,17190,21440,21,2009,396,8283,1613,6670,34.11
116,2017-06-15,1134.8220255612569,1135.143742858406,1105.4058207674452,1108.2554931640625,2997198,0.0,0.0,0.0,2.8,5.24,6179.53,5.2,1880.13,34.15,25.52,41.71,33.21,23476,2414,25890,17190,21440,21,2009,396,8283,1613,6670,34.11
117,2017-06-16,1109.9790563421936,1119.1946238395894,1096.9026569992525,1102.9697265625,2450426,0.0,0.0,0.0,2.8,5.24,6179.53,5.2,1880.13,34.15,25.52,41.71,33.21,23476,2414,25890,17190,21440,21,2009,396,8283,1613,6670,34.11
118,2017-06-19,1110.8753367341396,1124.4114768129796,1105.4747054568704,1117.6778564453125,1644742,0.0,0.0,0.0,2.8,5.24,6179.53,5.2,1880.13,34.15,25.52,41.71,33.21,23476,2414,25890,17190,21440,21,2009,396,8283,1613,6670,34.11
119,2017-06-20,1117.3560990721658,1125.6294062639793,1094.0529729246728,1123.7908935546875,1670958,0.0,0.0,0.0,2.8,5.24,6179.53,5.2,1880.13,34.15,25.52,41.71,33.21,23476,2414,25890,17190,21440,21,2009,396,8283,1613,6670,34.11
120,2017-06-21,1121.4927428964795,1122.4808985835502,1101.8206346356778,1106.0032958984375,1657818,0.0,0.0,0.0,2.8,5.24,6179.53,5.2,1880.13,34.15,25.52,41.71,33.21,23476,2414,25890,17190,21440,21,2009,396,8283,1613,6670,34.11
121,2017-06-22,1107.2442944995294,1117.3561145406209,1096.2132180910658,1100.7406005859375,5775882,0.0,0.0,0.0,2.8,5.24,6179.53,5.2,1880.13,34.15,25.52,41.71,33.21,23476,2414,25890,17190,21440,21,2009,396,8283,1613,6670,34.11
122,2017-06-23,1102.831867086938,1109.5194798936457,1081.964791524246,1085.50390625,1424756,0.0,0.0,0.0,2.8,5.24,6179.53,5.2,1880.13,34.15,25.52,41.71,33.21,23476,2414,25890,17190,21440,21,2009,396,8283,1613,6670,34.11
123,2017-06-27,1080.402329293944,1096.0755870308076,1071.6693915743151,1076.8402099609375,1974330,0.0,0.0,0.0,2.8,5.24,6179.53,5.2,1880.13,34.15,25.52,41.71,33.21,23476,2414,25890,17190,21440,21,2009,396,8283,1613,6670,34.11
124,2017-06-28,1080.080280432679,1083.803313800768,1073.231865023237,1080.1492919921875,1789726,0.0,0.0,0.0,2.8,5.24,6179.53,5.2,1880.13,34.15,25.52,41.71,33.21,23476,2414,25890,17190,21440,21,2009,396,8283,1613,6670,34.11
125,2017-06-29,1084.2629163025354,1090.2610867138424,1067.7623089222002,1072.427490234375,2471826,0.0,0.0,0.0,2.8,5.24,6179.53,5.2,1880.13,34.15,25.52,41.71,33.21,23476,2414,25890,17190,21440,21,2009,396,8283,1613,6670,34.11
126,2017-06-30,1068.3598743429338,1092.5363655163303,1067.7624473807284,1085.8028564453125,1753848,0.0,0.0,0.0,2.8,5.24,6179.53,5.2,1880.13,34.15,25.52,41.71,33.21,23476,2414,25890,17190,21440,21,2009,396,8283,1613,6670,34.11
127,2017-09-01,1143.0898745023044,1151.4095632320227,1123.0627780377115,1132.235107421875,1702330,0.0,0.0,0.0,2.8,5.24,6179.53,5.2,1880.13,34.15,25.52,41.71,33.21,24032,807,24839,17119,20616,4,1970,412,7304,1558,5746,30.02
128,2017-09-04,1130.6910782262828,1134.3323275611433,1123.7310908549644,1132.119873046875,1062544,0.0,0.0,0.0,2.8,5.24,6179.53,5.2,1880.13,34.15,25.52,41.71,33.21,24032,807,24839,17119,20616,4,1970,412,7304,1558,5746,30.02
129,2017-09-05,1133.8714421076154,1147.699142621123,1123.2932737208052,1145.094970703125,1165994,0.0,0.0,0.0,2.8,5.24,6179.53,5.2,1880.13,34.15,25.52,41.71,33.21,24032,807,24839,17119,20616,4,1970,412,7304,1558,5746,30.02
130,2017-09-06,1137.627841640903,1140.716117893773,1129.2621284361635,1130.737060546875,1228764,0.0,0.0,0.0,2.8,5.24,6179.53,5.2,1880.13,34.15,25.52,41.71,33.21,24032,807,24839,17119,20616,4,1970,412,7304,1558,5746,30.02
131,2017-09-07,1132.9494965052593,1137.7430539194395,1129.746102005295,1133.91748046875,870636,0.0,0.0,0.0,2.8,5.24,6179.53,5.2,1880.13,34.15,25.52,41.71,33.21,24032,807,24839,17119,20616,4,1970,412,7304,1558,5746,30.02
132,2017-09-08,1130.990599175677,1140.3242964281712,1130.4375136963656,1138.7572021484375,1021134,0.0,0.0,0.0,2.8,5.24,6179.53,5.2,1880.13,34.15,25.52,41.71,33.21,24032,807,24839,17119,20616,4,1970,412,7304,1558,5746,30.02
133,2017-09-11,1139.0335752114556,1144.4494236952612,1129.262024282864,1131.3131103515625,732764,0.0,0.0,0.0,2.8,5.24,6179.53,5.2,1880.13,34.15,25.52,41.71,33.21,24032,807,24839,17119,20616,4,1970,412,7304,1558,5746,30.02
134,2017-09-12,1140.2781622935645,1150.9255360532366,1132.488603156909,1146.984619140625,1396460,0.0,0.0,0.0,2.8,5.24,6179.53,5.2,1880.13,34.15,25.52,41.71,33.21,24032,807,24839,17119,20616,4,1970,412,7304,1558,5746,30.02
135,2017-09-13,1152.3084392997366,1166.896619129223,1140.877517075859,1147.3304443359375,1278980,0.0,0.0,0.0,2.8,5.24,6179.53,5.2,1880.13,34.15,25.52,41.71,33.21,24032,807,24839,17119,20616,4,1970,412,7304,1558,5746,30.02
136,2017-09-14,1144.011664993054,1151.2021137012655,1139.356294511056,1146.293212890625,1081510,0.0,0.0,0.0,2.8,5.24,6179.53,5.2,1880.13,34.15,25.52,41.71,33.21,24032,807,24839,17119,20616,4,1970,412,7304,1558,5746,30.02
137,2017-09-15,1151.8473918732411,1160.1440117426764,1145.394465308125,1155.096923828125,2944072,0.0,0.0,0.0,2.8,5.24,6179.53,5.2,1880.13,34.15,25.52,41.71,33.21,24032,807,24839,17119,20616,4,1970,412,7304,1558,5746,30.02
138,2017-09-18,1154.590130781223,1161.043058842071,1147.353655390442,1151.8707275390625,726600,0.0,0.0,0.0,2.8,5.24,6179.53,5.2,1880.13,34.15,25.52,41.71,33.21,24032,807,24839,17119,20616,4,1970,412,7304,1558,5746,30.02
139,2017-09-19,1154.6128190612335,1154.6128190612335,1148.3903547668915,1151.5015869140625,782754,0.0,0.0,0.0,2.8,5.24,6179.53,5.2,1880.13,34.15,25.52,41.71,33.21,24032,807,24839,17119,20616,4,1970,412,7304,1558,5746,30.02
140,2017-09-20,1158.7611862088331,1158.7611862088331,1140.4625535467987,1149.3353271484375,1334642,0.0,0.0,0.0,2.8,5.24,6179.53,5.2,1880.13,34.15,25.52,41.71,33.21,24032,807,24839,17119,20616,4,1970,412,7304,1558,5746,30.02
141,2017-09-21,1148.183091018465,1171.2061889926406,1143.0898656834902,1163.7852783203125,2438740,0.0,0.0,0.0,2.8,5.24,6179.53,5.2,1880.13,34.15,25.52,41.71,33.21,24032,807,24839,17119,20616,4,1970,412,7304,1558,5746,30.02
142,2017-09-22,1161.4806113445366,1164.707074535336,1148.6208959246774,1153.9676513671875,2435396,0.0,0.0,0.0,2.8,5.24,6179.53,5.2,1880.13,34.15,25.52,41.71,33.21,24032,807,24839,17119,20616,4,1970,412,7304,1558,5746,30.02
143,2017-09-25,1150.7183379537018,1167.9798967953425,1148.966806525884,1157.263427734375,1599558,0.0,0.0,0.0,2.8,5.24,6179.53,5.2,1880.13,34.15,25.52,41.71,33.21,24032,807,24839,17119,20616,4,1970,412,7304,1558,5746,30.02
144,2017-09-26,1156.9174626777026,1164.4765596528794,1136.63683783395,1140.623779296875,1449230,0.0,0.0,0.0,2.8,5.24,6179.53,5.2,1880.13,34.15,25.52,41.71,33.21,24032,807,24839,17119,20616,4,1970,412,7304,1558,5746,30.02
145,2017-09-27,1147.6992892034068,1157.9317663842546,1140.209283801979,1150.00390625,2010356,0.0,0.0,0.0,2.8,5.24,6179.53,5.2,1880.13,34.15,25.52,41.71,33.21,24032,807,24839,17119,20616,4,1970,412,7304,1558,5746,30.02
146,2017-09-28,1149.8654644606063,1158.7613076658945,1130.1840598236963,1141.45361328125,4332866,0.0,0.0,0.0,2.8,5.24,6179.53,5.2,1880.13,34.15,25.52,41.71,33.21,24032,807,24839,17119,20616,4,1970,412,7304,1558,5746,30.02
147,2017-09-29,1142.6287799102215,1144.933396247273,1116.1256920341273,1122.7860107421875,1985014,0.0,0.0,0.0,2.8,5.24,6179.53,5.2,1880.13,34.15,25.52,41.71,33.21,24032,807,24839,17119,20616,4,1970,412,7304,1558,5746,30.02
148,2017-12-01,1217.839637866653,1233.0915194794045,1211.6002317523455,1215.505615234375,1031144,0.0,0.0,0.0,2.8,5.24,6179.53,5.2,1880.13,34.15,25.52,41.71,33.21,24278,1043,25321,17161,20829,2,2089,419,7739,1670,6069,31.7
149,2017-12-04,1211.830913738003,1228.7004134906483,1203.026398834059,1216.614501953125,1259104,0.0,0.0,0.0,2.8,5.24,6179.53,5.2,1880.13,34.15,25.52,41.71,33.21,24278,1043,25321,17161,20829,2,2089,419,7739,1670,6069,31.7
150,2017-12-05,1215.9905729511777,1225.557636989775,1214.6733202404248,1218.093505859375,1167914,0.0,0.0,0.0,2.8,5.24,6179.53,5.2,1880.13,34.15,25.52,41.71,33.21,24278,1043,25321,17161,20829,2,2089,419,7739,1670,6069,31.7
151,2017-12-06,1218.3013249493763,1222.4609273486726,1207.601948356873,1217.053466796875,1407518,0.0,0.0,0.0,2.8,5.24,6179.53,5.2,1880.13,34.15,25.52,41.71,33.21,24278,1043,25321,17161,20829,2,2089,419,7739,1670,6069,31.7
152,2017-12-07,1216.5915457921103,1222.9002322960246,1208.5958413679673,1209.6357421875,1326300,0.0,0.0,0.0,2.8,5.24,6179.53,5.2,1880.13,34.15,25.52,41.71,33.21,24278,1043,25321,17161,20829,2,2089,419,7739,1670,6069,31.7
