Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2017-02-22,1120.8657026354663,1122.7293868977426,1090.979282721083,1096.138427734375,4505496,0.0,0.0
2017-02-23,1097.7291840806308,1133.2974278298273,1097.7291840806308,1128.0928955078125,4853352,0.0,0.0
2017-02-27,1126.8655812476143,1137.2746453227194,1122.7519157515474,1131.751953125,2139892,0.0,0.0
2017-02-28,1131.5926117825013,1131.8198848517486,1113.6380393119614,1121.0244140625,2354828,0.0,0.0
2017-03-01,1127.2293371227822,1137.2293558304984,1122.7293730935976,1127.0703125,1130374,0.0,0.0
2017-03-02,1130.3201012318216,1140.9110507099447,1122.751950802648,1137.024658203125,1544942,0.0,0.0
2017-03-03,1132.729168805954,1136.2291524699847,1125.183657240841,1133.6610107421875,1013970,0.0,0.0
2017-03-06,1127.274819893832,1129.0930050872091,1115.7066387956133,1123.86572265625,1400694,0.0,0.0
2017-03-07,1128.592881778346,1138.6383986668466,1125.0247601668489,1136.2747802734375,1511672,0.0,0.0
2017-03-08,1137.2747829901562,1145.4566159613082,1132.8202072889974,1141.9111328125,1791510,0.0,0.0
2017-03-09,1142.7977575554191,1147.2750838686873,1138.206905618335,1145.34326171875,858468,0.0,0.0
2017-03-10,1145.27488336067,1158.8885226310185,1142.7066302232445,1155.5703125,1171420,0.0,0.0
2017-03-14,1162.1839842808167,1175.9793976911437,1159.5703430957433,1167.047607421875,3402294,0.0,0.0
2017-03-15,1169.0930569292382,1169.1611944833965,1133.570308783913,1135.593017578125,3022496,0.0,0.0
2017-03-16,1139.0929058304182,1148.6383771083267,1139.0929058304182,1145.8656005859375,1571818,0.0,0.0
2017-03-17,1157.274505890113,1157.274505890113,1140.7972078388495,1148.0699462890625,2593152,0.0,0.0
2017-03-20,1148.1611597536191,1148.1611597536191,1120.911132320281,1127.2747802734375,3487540,0.0,0.0
2017-03-21,1128.1838451496305,1132.7293078617563,1120.4565585390164,1130.3201904296875,3373700,0.0,0.0
2017-03-22,1127.3429186961826,1134.5475216665636,1122.7065688070916,1126.7974853515625,1888716,0.0,0.0
2017-03-23,1128.1839004429032,1129.5702888326919,1112.365667234798,1118.343017578125,2620638,0.0,0.0
2017-03-24,1122.638745873866,1122.638745873866,1101.5023378039477,1103.2750244140625,5099814,0.0,0.0
2017-03-27,1103.1612460556762,1109.0930981399642,1093.6385221822763,1096.3885498046875,2181270,0.0,0.0
2017-03-28,1095.4564825443392,1110.6382831828491,1095.4564825443392,1104.524658203125,1153158,0.0,0.0
2017-03-29,1107.2745740022901,1114.00188014407,1102.5473377800647,1111.1837158203125,1717764,0.0,0.0
2017-03-30,1111.3199269489548,1120.456349686588,1106.819964092025,1109.5472412109375,2986086,0.0,0.0
2017-03-31,1108.36578407597,1109.4795114207209,1097.7294437924902,1105.3658447265625,1867044,0.0,0.0
2017-04-03,1106.820198630881,1106.820198630881,1094.6383360570564,1096.229248046875,1196888,0.0,0.0
2017-04-05,1099.9564917267517,1099.9564917267517,1088.6383338145822,1091.479248046875,2905568,0.0,0.0
2017-04-06,1090.9109663138738,1095.4564286735151,1087.5246190505816,1090.9337158203125,1720704,0.0,0.0
2017-04-07,1088.5926590722113,1106.0245503769127,1087.3426570117833,1104.115478515625,2277012,0.0,0.0
2017-04-10,1105.4567292806273,1113.1840172731318,1093.1839777631205,1101.02490234375,2543264,0.0,0.0
2017-04-11,1098.7747453302181,1110.5020615541073,1093.6383501692776,1099.683837890625,1557784,0.0,0.0
2017-04-12,1101.1382507687638,1103.6382550532749,1083.1836745436385,1087.8427734375,1050538,0.0,0.0
2017-04-13,1090.9110466914444,1095.0019631165374,1055.0246409126325,1058.4791259765625,2500472,0.0,0.0
2017-04-17,1059.2746491284706,1060.411014874177,1043.251892114009,1052.20654296875,2270882,0.0,0.0
2017-04-18,1059.0926561659835,1061.0017280296695,1046.3881119486741,1049.456298828125,1730620,0.0,0.0
2017-04-19,1028.8655373536287,1067.5928594410834,1024.00191419829,1045.070068359375,5626812,0.0,0.0
2017-04-20,1047.86567172419,1060.0020364824097,1041.3428875306452,1057.0474853515625,1268842,0.0,0.0
2017-04-21,1058.6835739042692,1061.6607626656776,1045.9107815954656,1050.3653564453125,1161154,0.0,0.0
2017-04-24,1045.4563324817443,1063.479046171986,1037.5017734302528,1058.2291259765625,2000020,0.0,0.0
2017-04-25,1058.1836064243998,1065.6608695930252,1046.6835647956805,1050.68359375,3148710,0.0,0.0
2017-04-26,1063.6382631487845,1065.4336987060392,1046.8428008035344,1050.1610107421875,2187438,0.0,0.0
2017-04-27,1048.2065347718653,1058.092916961564,1035.2973530528786,1046.6610107421875,5773186,0.0,0.0
2017-04-28,1042.7290421833861,1044.8881367563465,1030.9108403103398,1033.251708984375,2540510,0.0,0.0
2017-05-02,1042.7292849352252,1046.365655588879,1036.365636291331,1040.8656005859375,2382696,0.0,0.0
