,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,RSI,stockRSI,macd_strength,macd,macd_h,ema,CI,Bollinger_centralBand,Bollinger_upperBand,Bollinger_lowerband
0,2014-02-25,1569.544005077381,1573.0729938610873,1553.1066033536472,1558.30712890625,245384,0.0,0,0.0,-1.6699392660033172,,,,1558.30712890625,,,,
1,2014-02-26,1549.0203711911577,1563.971924043854,1533.232993307315,1545.3521728515625,584837,0.0,0,0.0,-1.6699392660033172,,,,1557.129405628551,,,,
2,2014-02-28,1523.017777862453,1540.708974834637,1460.7969296205113,1475.6556396484375,1768632,0.0,0,0.0,-1.6699392660033172,,,,1549.7226996303589,,,,
3,2014-03-03,1469.1551317598694,1501.5657196021352,1462.6544453361532,1469.3408203125,1060385,0.0,0,0.0,-1.6699392660033172,,,,1542.415256056008,,,,
4,2014-03-04,1464.5116642713408,1488.6570690088515,1439.4375901208484,1483.45654296875,797764,0.0,0,0.0,-1.6699392660033172,,,,1537.0553730480754,,,,
5,2014-03-05,1499.5225194275915,1520.1854147432502,1479.881251199937,1509.4593505859375,728060,0.0,0,0.0,-1.6699392660033172,,,,1534.5466437333355,,,,
6,2014-03-06,1513.4526420138288,1538.8053647627755,1502.587254185981,1532.7225341796875,422906,0.0,0,0.0,-1.6699392660033172,,,,1534.380815592095,,,,
7,2014-03-07,1536.94804598154,1622.3856412868583,1523.203691826363,1611.2880859375,944177,0.0,0,0.0,-1.6699392660033172,,,,1541.3723856234953,,,,
8,2014-03-10,1606.59809194563,1687.6244986058937,1594.2003778971398,1672.62646484375,1324717,0.0,0,0.0,-1.6699392660033172,1564.5321639537501,,,1553.3045746435184,,,,
9,2014-03-11,1675.3197869143603,1682.4704967572188,1620.3425975670175,1629.025634765625,703249,0.0,0,0.0,-1.6699392660033172,1577.4308581161251,,,1560.1883073818917,,,,
10,2014-03-12,1601.95477360959,1663.246956252044,1560.1646490806445,1638.2193603515625,1443683,0.0,0,0.0,-1.6699392660033172,1589.5885585632127,,,1567.2820394700436,,,,
11,2014-03-13,1640.030156156529,1663.1540468292903,1609.3840660358237,1622.71044921875,641720,0.0,0,0.0,-1.6699392660033172,1596.2129366943204,,,1572.320985810835,,,,
12,2014-03-14,1592.6679394598082,1631.0683945112182,1588.024592697535,1614.4451904296875,588996,0.0,0,0.0,-1.6699392660033172,1599.859387441394,,,1576.1504589580034,,,,
13,2014-03-18,1764.4719187961236,1772.8299436746315,1720.127953468484,1734.940185546875,1795672,0.0,0,0.0,-1.6699392660033172,1626.87554706249,,,1590.585888647901,,1578.3963971819196,1738.846494364247,1417.9462999995922
14,2014-03-19,1739.3978142705828,1754.256524910374,1718.7349197871229,1736.379638671875,621508,0.0,0,68.14270498519252,0.9346850136687909,1648.7763653843672,,,1603.8398659228076,,1591.1158621651787,1771.6781448935717,1410.5535794367856
15,2014-03-20,1735.683104477667,1741.0694323300595,1716.2275259390606,1724.1212158203125,310199,0.0,0,66.35767467436537,0.8664556516477006,1663.8453354715562,,,1614.7745340953081,,1603.8850795200892,1795.4553248358625,1412.314834204316
16,2014-03-21,1724.1212259500555,1745.201976058658,1724.1212259500555,1735.2652587890625,284182,0.0,0,67.19889085612259,0.8986095277219485,1678.1293201350575,,,1625.7282363401948,,1622.4286237444196,1810.7623261043755,1434.0949213844638
17,2014-03-24,1743.71613247504,1767.2578792395052,1739.6299644169223,1751.7491455078125,329812,0.0,0,68.45535133719078,0.9466353211821559,1692.8532852096087,,,1637.18468262816,,1642.6006469726562,1820.509284449516,1464.6920094957966
18,2014-03-25,1746.8272467851352,1775.6159999219449,1742.0445764140063,1766.0506591796875,395158,0.0,0,69.54533793174848,0.9882979694336309,1707.4927600036247,,,1648.8997714055718,,1662.7859409877233,1826.4705674364575,1499.101314538989
19,2014-03-26,1774.6874079911786,1809.9768488617517,1774.6874079911786,1798.9256591796875,634815,0.0,0,71.94512261045885,1.0800251387837825,1725.7793398388374,,,1662.5384884759458,,1683.4621058872767,1836.499116450284,1530.4250953242695
20,2014-03-27,1802.5474092310392,1827.9929749293572,1783.184673798292,1797.4862060546875,825829,0.0,0,71.67878923027911,1.0698450558438104,1740.1207130820076,,,1674.806462801286,,1702.3737967354912,1839.8096667445905,1564.9379267263919
21,2014-03-28,1797.811092327439,1816.9881378774387,1783.1380706402183,1793.632080078125,326409,0.0,0,70.92175282135557,1.0409087902273146,1750.8229864812313,,,1685.608791644635,,1715.3983677455358,1850.1854076999,1580.6113277911716
22,2014-03-31,1799.7149308790376,1838.765526935147,1787.6887067425037,1831.10400390625,437613,0.0,0,73.81714786874058,1.1515797159162806,1766.8791899662351,,,1698.8356291229636,,1726.7181919642858,1872.2241480999514,1581.2122358286201
23,2014-04-01,1835.050785132413,1838.7654628351104,1784.995480415975,1793.121337890625,288560,0.0,0,66.58029931762886,0.8749650519015271,1772.1276195511132,,,1707.407057192751,,1738.4393136160713,1876.2810310800792,1600.5975961520635
