Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2014-03-04,1464.5115437599595,1488.6569465105993,1439.4374716727568,1483.4564208984375,797764,0.0,0
2014-03-05,1499.52264069431,1520.1855376809817,1479.8813708782618,1509.45947265625,728060,0.0,0
2014-03-06,1513.4524009426202,1538.805119653243,1502.5870148454721,1532.7222900390625,422906,0.0,0
2014-03-07,1536.9481624198913,1622.3857641979155,1523.2038072234495,1611.2882080078125,944177,0.0,0
2014-03-10,1606.59809194563,1687.6244986058937,1594.2003778971398,1672.62646484375,1324717,0.0,0
2014-03-11,1675.3196613750163,1682.4703706820394,1620.3424761473648,1629.0255126953125,703249,0.0,0
2014-03-12,1601.9546542414978,1663.2468323168246,1560.1645328265022,1638.21923828125,1443683,0.0,0
2014-03-13,1640.030156156529,1663.1540468292903,1609.3840660358237,1622.71044921875,641720,0.0,0
2014-03-14,1592.6681803072202,1631.0686411656475,1588.0248328427676,1614.4454345703125,588996,0.0,0
2014-03-18,1764.4719187961236,1772.8299436746315,1720.127953468484,1734.940185546875,1795672,0.0,0
2014-03-19,1739.3979365530777,1754.2566482374607,1718.7350406169826,1736.3797607421875,621508,0.0,0
2014-03-20,1735.6832273665782,1741.0695556003307,1716.2276474504881,1724.121337890625,310199,0.0,0
2014-03-21,1724.1212259500555,1745.201976058658,1724.1212259500555,1735.2652587890625,284182,0.0,0
2014-03-24,1743.7162539855735,1767.258002390541,1739.630085642712,1751.749267578125,329812,0.0,0
2014-03-25,1746.8272467851352,1775.6159999219449,1742.0445764140065,1766.0506591796875,395158,0.0,0
2014-03-26,1774.6871671400404,1809.9766032213179,1774.6871671400404,1798.9254150390625,634815,0.0,0
2014-03-27,1802.5474092310392,1827.9929749293574,1783.1846737982921,1797.4862060546875,825829,0.0,0
2014-03-28,1797.811337036891,1816.9883851971783,1783.138313352449,1793.63232421875,326409,0.0,0
2014-03-31,1799.7148109012735,1838.7654043540797,1787.6885875664664,1831.1038818359375,437613,0.0,0
2014-04-01,1835.0509100571564,1838.7655880127377,1784.9956019331037,1793.1214599609375,288560,0.0,0
2014-04-02,1796.97523908594,1809.6979641673593,1785.691883516762,1795.3035888671875,268932,0.0,0
2014-04-03,1801.6186119817833,1824.278167712291,1789.54590994273,1801.3399658203125,307539,0.0,0
2014-04-04,1801.6188264451732,1810.9055214268492,1780.3987510846382,1789.7318115234375,195927,0.0,0
2014-04-07,1787.6888390840322,1797.9042038787982,1738.4693541637964,1769.0689697265625,319401,0.0,0
2014-04-09,1755.1852354614732,1801.6187072990783,1742.1838633469438,1794.6536865234375,698363,0.0,0
2014-04-10,1795.1181541251788,1832.7292690977963,1779.4236168096886,1820.145751953125,486855,0.0,0
