Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,PrevYear,Revenue,Other Income,Total Income,Expenditure,Operating Profit,Interest,PBDT,Depreciation,PBT,Tax,Net Profit,EPS (Rs),RSI,stockRSI,macd_strength,macd,macd_h,ema,CI,Bollinger_centralBand,Bollinger_upperBand,Bollinger_lowerband,Unnamed: 0,Open_fib,High_fib,Low_fib,Close_fib,Volume_fib,Dividends_fib,Stock Splits_fib,SwingHigh,SwingLow,Trend,AdjSwingHigh,AdjSwingLow,level_0,level_38,level_50,level_61,level_78,level_100,level_127,level_161,level_261,val,diff,FibonacciLevels,LeadingClose,LeadingFibonacciLevel
2016-01-01,4335.851359124044,4379.951124083756,4318.352288701044,4352.271484375,243597,0.0,0,2016,16888.2,596.8,17485.0,14400.0,15411.3,29.0,1308.8,634.1,2421.9,674.7,1747.2,57.84,54.508074332715466,0.4135273923281011,4334.907936997252,16.100487869473,-4318.807449127779,4321.740122411462,59.56505853740498,4337.433384486607,4381.3559881393385,4293.510780833875,447,4335.85184556312,4379.951615470383,4318.3527731769,4352.27197265625,243597,0.0,0,4379.951615470383,3862.952062972328,-1,4411.853545960859,3862.952062972328,4411.853545960859,4202.173179459241,4137.402804466594,4072.632429473947,3980.4169803318737,3862.952062972328,3714.7486625654246,3523.730946485415,2974.8294634968843,4318.3527731769,548.9014829885314,4379.951615470383,4297.99169921875,4369.629964318953
2016-01-04,4348.988014929053,4369.6304607388565,4289.640983225868,4297.99169921875,405501,0.0,0,2016,16888.2,596.8,17485.0,14400.0,15411.3,29.0,1308.8,634.1,2421.9,674.7,1747.2,57.84,48.30872951803563,0.1765693199139926,4327.524689441552,12.228002922472117,-4315.29668651908,4319.581174848488,77.61480130434734,4337.691476004465,4380.553932054148,4294.829019954781,448,4348.987520854273,4369.629964318953,4289.640495893316,4297.9912109375,405501,0.0,0,4379.951615470383,3862.952062972328,-1,4411.853545960859,3862.952062972328,4411.853545960859,4202.173179459241,4137.402804466594,4072.632429473947,3980.4169803318737,3862.952062972328,3714.7486625654246,3523.730946485415,2974.8294634968843,4289.640495893316,548.9014829885314,4369.629964318953,4285.13720703125,4316.851325745628
2016-01-05,4316.1008746397065,4316.851325745628,4276.035582079936,4285.13720703125,509285,0.0,0,2016,16888.2,596.8,17485.0,14400.0,15411.3,29.0,1308.8,634.1,2421.9,674.7,1747.2,57.84,46.946989532955946,0.1245194192164841,4319.047192959491,8.02922470775593,-4311.017968251736,4316.44990504692,74.91717027622276,4334.136021205357,4385.421421064651,4282.850621346062,449,4316.1008746397065,4316.851325745628,4276.035582079936,4285.13720703125,509285,0.0,0,4379.951615470383,3862.952062972328,-1,4411.853545960859,3862.952062972328,4411.853545960859,4202.173179459241,4137.402804466594,4072.632429473947,3980.4169803318737,3862.952062972328,3714.7486625654246,3523.730946485415,2974.8294634968843,4276.035582079936,548.9014829885314,4316.851325745628,4204.3017578125,4309.579883809805
2016-01-06,4308.640089583616,4309.578382286051,4192.291794481619,4204.3017578125,593742,0.0,0,2016,16888.2,596.8,17485.0,14400.0,15411.3,29.0,1308.8,634.1,2421.9,674.7,1747.2,57.84,39.42152069064871,-0.1631272021914668,4296.098105930094,-1.8003293834208307,-4297.898435313515,4306.2546189347,55.81537761102145,4324.84685407366,4411.132558627946,4238.561149519374,450,4308.641590780455,4309.579883809805,4192.293255140913,4204.30322265625,593742,0.0,0,4379.951615470383,3862.952062972328,-1,4411.853545960859,3862.952062972328,4411.853545960859,4202.173179459241,4137.402804466594,4072.632429473947,3980.4169803318737,3862.952062972328,3714.7486625654246,3523.730946485415,2974.8294634968843,4192.293255140913,548.9014829885314,4309.579883809805,4004.5400390625,4175.122466408564
2016-01-07,4175.121957327933,4175.121957327933,3989.4806217938494,4004.5400390625,1200069,0.0,0,2016,16888.2,596.8,17485.0,14400.0,15411.3,29.0,1308.8,634.1,2421.9,674.7,1747.2,57.84,27.633197237228543,-0.6137132699162272,4237.786492556576,-25.41643816558553,-4263.202930722161,4278.8260207645,30.48525611227621,4298.115513392857,4485.30597182312,4110.925054962594,451,4175.122466408564,4175.122466408564,3989.481108238876,4004.54052734375,1200069,0.0,0,4379.951615470383,3862.952062972328,-1,4411.853545960859,3862.952062972328,4411.853545960859,4202.173179459241,4137.402804466594,4072.632429473947,3980.4169803318737,3862.952062972328,3714.7486625654246,3523.730946485415,2974.8294634968843,3989.481108238876,548.9014829885314,4175.122466408564,3954.669677734375,4058.1167120492014
2016-01-08,4021.8043459935775,4058.116461522314,3936.888845469238,3954.669677734375,994652,0.0,0,2016,16888.2,596.8,17485.0,14400.0,15411.3,29.0,1308.8,634.1,2421.9,674.7,1747.2,57.84,25.57691921204882,-0.6923105558810733,4181.163129592136,-47.60770391948972,-4228.770833511626,4249.357262307216,28.55007722812528,4270.925066266741,4531.161684257377,4010.688448276105,452,4021.8045942787458,4058.1167120492014,3936.889088512167,3954.669921875,994652,0.0,0,4379.951615470383,3862.952062972328,-1,4411.853545960859,3862.952062972328,4411.853545960859,4202.173179459241,4137.402804466594,4072.632429473947,3980.4169803318737,3862.952062972328,3714.7486625654246,3523.730946485415,2974.8294634968843,3936.889088512167,548.9014829885314,4058.1167120492014,4008.7626953125,4034.6596722810327
2016-01-11,3931.4474481064017,4034.6596722810327,3862.952062972328,4008.7626953125,865799,0.0,0,2016,16888.2,596.8,17485.0,14400.0,15411.3,29.0,1308.8,634.1,2421.9,674.7,1747.2,57.84,31.528646055116468,-0.46481720578881,4146.683042736209,-60.13637279259001,-4206.819415528799,4227.48502894406,23.06318255230976,4246.348475864956,4536.528166149286,3956.168785580625,453,3931.4474481064017,4034.6596722810327,3862.952062972328,4008.7626953125,865799,0.0,0,4379.951615470383,3862.952062972328,-1,4411.853545960859,3862.952062972328,4411.853545960859,4202.173179459241,4137.402804466594,4072.632429473947,3980.4169803318737,3862.952062972328,3714.7486625654246,3523.730946485415,2974.8294634968843,3862.952062972328,548.9014829885314,4034.6596722810327,4005.572265625,4057.928824557664
2016-01-12,4044.042273329527,4057.928824557664,3997.127629787421,4005.572265625,481142,0.0,0,2016,16888.2,596.8,17485.0,14400.0,15411.3,29.0,1308.8,634.1,2421.9,674.7,1747.2,57.84,31.369303099172555,-0.4709077848454592,4118.460887313968,-69.52147387573041,-4187.982361189698,4207.3111413696,23.553366902224205,4223.011771065848,4535.139604141908,3910.883937989788,454,4044.042273329527,4057.928824557664,3997.127629787421,4005.572265625,481142,0.0,0,4379.951615470383,3862.952062972328,-1,4411.853545960859,3862.952062972328,4411.853545960859,4202.173179459241,4137.402804466594,4072.632429473947,3980.4169803318737,3862.952062972328,3714.7486625654246,3523.730946485415,2974.8294634968843,3997.127629787421,548.9014829885314,4057.928824557664,4026.44970703125,4044.042945424009
2016-01-13,4032.783184577993,4044.042700216647,3960.8631200662617,4026.44970703125,431206,0.0,0,2016,16888.2,596.8,17485.0,14400.0,15411.3,29.0,1308.8,634.1,2421.9,674.7,1747.2,57.84,33.72956475109521,-0.3806913074351095,4100.058651257425,-74.41676886999176,-4174.475420127416,4190.869192793386,24.18092875758286,4199.976614815848,4519.580643711472,3880.372585920224,455,4032.7834291026434,4044.042945424009,3960.863360230095,4026.449951171875,431206,0.0,0,4379.951615470383,3862.952062972328,-1,4411.853545960859,3862.952062972328,4411.853545960859,4202.173179459241,4137.402804466594,4072.632429473947,3980.4169803318737,3862.952062972328,3714.7486625654246,3523.730946485415,2974.8294634968843,3960.863360230095,548.9014829885314,4044.042945424009,3986.10302734375,4024.338958045224
2016-01-14,3977.4238175507926,4024.33846508029,3952.746896210619,3986.10302734375,402026,0.0,0,2016,16888.2,596.8,17485.0,14400.0,15411.3,29.0,1308.8,634.1,2421.9,674.7,1747.2,57.84,31.476646620233097,-0.4668047845128404,4077.26752647469,-80.62259815543894,-4157.890124630128,4172.254086843419,24.889546775294782,4176.509259905134,4507.874593798325,3845.143926011943,456,3977.424304768875,4024.338958045224,3952.74738040588,3986.103515625,402026,0.0,0,4379.951615470383,3862.952062972328,-1,4411.853545960859,3862.952062972328,4411.853545960859,4202.173179459241,4137.402804466594,4072.632429473947,3980.4169803318737,3862.952062972328,3714.7486625654246,3523.730946485415,2974.8294634968843,3952.74738040588,548.9014829885314,4024.338958045224,4009.654052734375,4072.191926685886
