Date,Close,Volume,Revenue,Other Income,Total Income,Expenditure,Operating Profit,Interest,PBDT,Depreciation,PBT,Tax,Net Profit,EPS (Rs),RSI,stockRSI,macd_strength,macd,macd_h,ema,CI,Bollinger_centralBand,Bollinger_upperBand,Bollinger_lowerband,FibonacciLevels,LeadingClose,LeadingFibonacciLevel
2016-01-15,1006.5651245117188,3269408,23184.0,1360.0,24544.0,16436.0,20049.0,3.0,2021.0,394.0,7711.0,1627.0,6084.0,30.88,32.24259321252836,0.1958799246572511,1034.8992294156146,-13.845029522181903,-1048.7442589377963,1051.1866247195312,35.80760671132113,1052.6542227608818,1106.5167198878903,998.7917256338732,1020.187265850995,1013.9323120117188,1020.2762961113428
2016-01-18,1013.9323120117188,2213922,23184.0,1360.0,24544.0,16436.0,20049.0,3.0,2021.0,394.0,7711.0,1627.0,6084.0,30.88,35.683649424943994,0.3251584758879292,1030.7058459348357,-14.975757414268855,-1045.6816033491043,1047.799869018821,37.22654866107604,1046.9894496372767,1099.1188566230571,994.8600426514964,1020.2762961113428,1014.667236328125,1023.8825235140528
2016-01-19,1014.667236328125,967910,23184.0,1360.0,24544.0,16436.0,20049.0,3.0,2021.0,394.0,7711.0,1627.0,6084.0,30.88,36.03264423362326,0.3382700150398602,1027.4981240134937,-15.632364992068004,-1043.1304890055617,1044.787811501485,39.42808539166248,1042.5695975167412,1094.3961953512098,990.7429996822724,1023.8825235140528,1015.0233764648438,1017.2045859481824
2016-01-20,1015.0233764648438,1615954,23184.0,1360.0,24544.0,16436.0,20049.0,3.0,2021.0,394.0,7711.0,1627.0,6084.0,30.88,36.213274643578686,0.3450561981957721,1025.0031745037636,-15.940244479527792,-1040.9434189832914,1042.0819537708812,40.15126255975885,1037.5853315080917,1085.1630011111113,990.0076619050716,1017.2045859481824,1006.0541381835938,1021.8510237368544
2016-01-21,1006.0541381835938,2675536,23184.0,1360.0,24544.0,16436.0,20049.0,3.0,2021.0,394.0,7711.0,1627.0,6084.0,30.88,33.63712733871898,0.2482717893484425,1021.2133672397296,-16.71530018610406,-1037.9286674258335,1038.8066978084005,45.65550580671031,1032.6106741768974,1077.510185993711,987.7111623600838,1021.8510237368544,1024.4617919921875,1027.2730206974604
2016-01-22,1024.4617919921875,1343178,23184.0,1360.0,24544.0,16436.0,20049.0,3.0,2021.0,394.0,7711.0,1627.0,6084.0,30.88,42.65359897868095,0.5870155699995869,1021.8630521902212,-15.663632983606703,-1037.526685173828,1037.502615461472,47.50525414128663,1030.43896484375,1073.609391411255,987.268538276245,1027.2730206974604,1028.432861328125,1043.7617083477844
2016-01-25,1028.432861328125,1397560,23184.0,1360.0,24544.0,16436.0,20049.0,3.0,2021.0,394.0,7711.0,1627.0,6084.0,30.88,44.40834694419208,0.6529404665292511,1023.177014017802,-14.34439379834339,-1037.5214078161457,1036.6780923584406,47.74792236602797,1029.20751953125,1071.4802382297694,986.9348008327304,1043.7617083477844,1035.171142578125,1039.7231625638938
2016-01-27,1035.171142578125,1626986,23184.0,1360.0,24544.0,16436.0,20049.0,3.0,2021.0,394.0,7711.0,1627.0,6084.0,30.88,47.35219375673956,0.763539139575636,1025.5758397298666,-12.609806259480592,-1038.1856459893472,1036.5410969238665,48.04662792489583,1027.419180733817,1065.9996135602958,988.8387479073384,1039.7231625638938,1040.28076171875,1048.1794802049512
2016-01-28,1040.28076171875,3106660,23184.0,1360.0,24544.0,16436.0,20049.0,3.0,2021.0,394.0,7711.0,1627.0,6084.0,30.88,49.53454134409839,0.84552871398525,1028.5168241276433,-10.699492486937288,-1039.2163166145806,1036.881066450674,48.55757498200837,1026.3249250139509,1062.2390993271597,990.4107507007424,1048.1794802049512,1067.099853515625,1070.982387020005
2016-01-29,1067.099853515625,2235744,23184.0,1360.0,24544.0,16436.0,20049.0,3.0,2021.0,394.0,7711.0,1627.0,6084.0,30.88,59.114313102188056,1.2054353640242492,1036.2334300052396,-6.941461638761666,-1043.1748916440013,1039.628228911124,49.581501109399966,1026.3084629603795,1062.1417913465818,990.4751345741772,1070.982387020005,1072.1871337890625,1052.686113156596
2016-02-01,1072.1871337890625,1495274,23184.0,1360.0,24544.0,16436.0,20049.0,3.0,2021.0,394.0,7711.0,1627.0,6084.0,30.88,60.64059834891447,1.2627770443925084,1043.4241707620042,-3.512207571925273,-1046.9363783339295,1042.588129354573,47.32740651050946,1027.776227678571,1069.3090646644544,986.2433906926884,1052.686113156596,1070.1343994140625,1061.9233492509986
2016-02-02,1070.1343994140625,1475588,23184.0,1360.0,24544.0,16436.0,20049.0,3.0,2021.0,394.0,7711.0,1627.0,6084.0,30.88,59.67260762010551,1.226410175820692,1048.766216492416,-0.9491957879715756,-1049.7154122803877,1045.0923357236177,43.74987854806849,1030.2198137555804,1077.4521480278204,982.9874794833404,1061.9233492509986,1078.2559814453125,1053.266277408851
2016-02-03,1078.2559814453125,1308692,23184.0,1360.0,24544.0,16436.0,20049.0,3.0,2021.0,394.0,7711.0,1627.0,6084.0,30.88,62.24077516571286,1.322894789590106,1054.6641694829952,1.7175544132080631,-1052.9466150697872,1048.107212607408,44.0770327744784,1034.7650626046318,1087.4626633878083,982.0674618214553,1053.266277408851,1079.9296875,1088.8320846605684
2016-02-04,1079.9296875,1250046,23184.0,1360.0,24544.0,16436.0,20049.0,3.0,2021.0,394.0,7711.0,1627.0,6084.0,30.88,62.7670037495102,1.3426649022328558,1059.7172730863963,3.920830359654929,-1055.7964427267414,1051.000164870371,42.95828079090141,1039.4425571986608,1095.8640317271063,983.0210826702152,1088.8320846605684,1080.7772216796875,1088.8097112966898
2016-02-05,1080.7772216796875,1402996,23184.0,1360.0,24544.0,16436.0,20049.0,3.0,2021.0,394.0,7711.0,1627.0,6084.0,30.88,63.0478404787232,1.3532157805806213,1063.9292628050546,5.669971444742032,-1058.2592913603123,1053.7071700348542,43.19224250471814,1044.743421282087,1101.8000321122338,987.68681045194,1088.8097112966898,1054.448974609375,1076.3594061703454
2016-02-08,1054.448974609375,1063658,23184.0,1360.0,24544.0,16436.0,20049.0,3.0,2021.0,394.0,7711.0,1627.0,6084.0,30.88,50.344279977125126,0.8759501401088641,1062.0332051659188,4.875507042039089,-1057.1576981238798,1053.774606814356,43.55550063295396,1047.6374686104912,1102.0089851918092,993.2659520291731,1076.3594061703454,1018.0578002929688,1041.351937920945
2016-02-09,1018.0578002929688,2489610,23184.0,1360.0,24544.0,16436.0,20049.0,3.0,2021.0,394.0,7711.0,1627.0,6084.0,30.88,38.72857504230316,0.4395546229189108,1053.2381241913288,1.2945024273071797,-1051.9436217640216,1050.5276244033207,44.29397159349978,1047.879651750837,1101.6453838270286,994.1139196746452,1041.351937920945,1012.4352416992188,1021.8508952756298
2016-02-10,1012.4352416992188,1890732,23184.0,1360.0,24544.0,16436.0,20049.0,3.0,2021.0,394.0,7711.0,1627.0,6084.0,30.88,37.2967529328005,0.3857618696158156,1045.0775476929068,-1.974403325927824,-1047.0519510188346,1047.0646805211295,46.53252614051673,1047.694784981864,1101.9626200271002,993.4269499366276,1021.8508952756298,980.81884765625,1021.4494466612232
2016-02-11,980.81884765625,1962408,23184.0,1360.0,24544.0,16436.0,20049.0,3.0,2021.0,394.0,7711.0,1627.0,6084.0,30.88,30.474123307136807,0.1294395025452337,1032.2258076855755,-7.035117006950713,-1039.2609246925265,1041.0423320788675,35.17764662974428,1045.8922642299108,1107.3219078736993,984.4626205861222,1021.4494466612232,993.60400390625,1001.1003633719968
2016-02-12,993.60400390625,2172568,23184.0,1360.0,24544.0,16436.0,20049.0,3.0,2021.0,394.0,7711.0,1627.0,6084.0,30.88,35.604121718639306,0.3221706645825883,1024.5014469297105,-9.899992845279712,-1034.4014397749902,1036.729756790448,35.11643195477749,1043.6881365094866,1110.4160251673466,976.9602478516266,1001.1003633719968,1012.5913696289062,1029.4150512918743
2016-02-15,1012.5913696289062,2479712,23184.0,1360.0,24544.0,16436.0,20049.0,3.0,2021.0,394.0,7711.0,1627.0,6084.0,30.88,42.40127390866814,0.5775358586909664,1022.1194314695496,-10.517071602900842,-1032.6365030724503,1034.5353579575803,36.21043577901746,1042.556601388114,1110.9161630753365,974.1970397008917,1029.4150512918743,1010.9846801757812,1018.325900544339
2016-02-16,1010.9846801757812,1588702,23184.0,1360.0,24544.0,16436.0,20049.0,3.0,2021.0,394.0,7711.0,1627.0,6084.0,30.88,41.99731023761309,0.5623591702208989,1019.892481210796,-11.008854157378664,-1030.9013353681748,1032.394387250144,37.200365356260896,1040.8289969308037,1111.1858959040455,970.4720979575616,1018.325900544339,1015.4473266601562,1017.2767947289844
2016-02-17,1015.4473266601562,1585178,23184.0,1360.0,24544.0,16436.0,20049.0,3.0,2021.0,394.0,7711.0,1627.0,6084.0,30.88,43.60444935672258,0.6227384852099932,1019.0034503006682,-10.912702260767333,-1029.9161525614354,1030.853745378327,38.073268729055584,1039.055180140904,1110.7118007862225,967.3985594955856,1017.2767947289844,1033.4306640625,1035.171088386841
2016-02-18,1033.4306640625,1529140,23184.0,1360.0,24544.0,16436.0,20049.0,3.0,2021.0,394.0,7711.0,1627.0,6084.0,30.88,49.657852122123245,0.8501614307297956,1021.8888930530346,-9.278440073084084,-1031.1673331261186,1031.0880107132516,38.72452040858609,1036.6502380371094,1106.4892632585274,966.8112128156912,1035.171088386841,1035.126708984375,1038.4066360069576
2016-02-19,1035.126708984375,879012,23184.0,1360.0,24544.0,16436.0,20049.0,3.0,2021.0,394.0,7711.0,1627.0,6084.0,30.88,50.20076376236154,0.8705583164426873,1024.5364562393029,-7.757000985568993,-1032.2934572248716,1031.4551651015356,39.23365605096702,1034.0030648367745,1100.7821161589843,967.2240135145646,1038.4066360069576,1033.4532470703125,1045.5464657324967
2016-02-22,1033.4532470703125,1324884,23184.0,1360.0,24544.0,16436.0,20049.0,3.0,2021.0,394.0,7711.0,1627.0,6084.0,30.88,49.63201238433213,0.8491906462788577,1026.3198144055048,-6.610086970141083,-1032.9299013756458,1031.6368089168789,39.71764212930655,1031.3829825265068,1094.8517073097137,967.9142577433,1045.5464657324967,1010.2932739257812,1035.23844253568
2016-02-23,1010.2932739257812,1306852,23184.0,1360.0,24544.0,16436.0,20049.0,3.0,2021.0,394.0,7711.0,1627.0,6084.0,30.88,42.462005938986245,0.5798175269951615,1023.11450630956,-7.483698212088939,-1030.598204521649,1029.6964875540518,40.18101733523545,1026.5285034179688,1084.7315460839511,968.3254607519864,1035.23844253568,986.6199340820312,1009.6014876297628
2016-02-24,986.6199340820312,1659328,23184.0,1360.0,24544.0,16436.0,20049.0,3.0,2021.0,394.0,7711.0,1627.0,6084.0,30.88,36.63598896395329,0.3609373380403684,1015.8155918640545,-9.97133870870516,-1025.7869305727595,1025.7804372384137,40.764958482636814,1019.863521030971,1072.8621586118395,966.8648834501024,1009.6014876297628,987.468017578125,994.2286725462976
2016-02-25,987.468017578125,1830556,23184.0,1360.0,24544.0,16436.0,20049.0,3.0,2021.0,394.0,7711.0,1627.0,6084.0,30.88,36.96963412425357,0.3734721995149122,1010.1460770068686,-11.73905792193591,-1021.8851349288044,1022.2974899965692,45.42242829768493,1013.1985778808594,1055.6100053291848,970.7871504325338,994.2286725462976,986.4192504882812,1007.1248631970128
2016-02-26,986.4192504882812,1537536,23184.0,1360.0,24544.0,16436.0,20049.0,3.0,2021.0,394.0,7711.0,1627.0,6084.0,30.88,36.71219317926482,0.3638002876538041,1005.4007117031512,-13.073907011583628,-1018.4746187147348,1019.035831859452,58.195934583734406,1008.3393118722098,1045.6769911231695,971.00163262125,1007.1248631970128,971.3811645507812,998.2445151636246
2016-02-29,971.3811645507812,2191718,23184.0,1360.0,24544.0,16436.0,20049.0,3.0,2021.0,394.0,7711.0,1627.0,6084.0,30.88,33.14780171040286,0.2298881000380195,998.5968022726772,-15.17035794564856,-1013.7671602183258,1014.7035893768456,49.23723029844709,1005.0052664620536,1046.6878252997733,963.3227076243336,998.2445151636246,1015.93798828125,1019.7089472505712
2016-03-01,1015.93798828125,1999760,23184.0,1360.0,24544.0,16436.0,20049.0,3.0,2021.0,394.0,7711.0,1627.0,6084.0,30.88,48.95999512675333,0.8239433349596358,1002.0650394743918,-13.085604414685918,-1015.1506438890776,1014.8158074590642,49.770828319384414,1005.2554626464844,1047.17153102537,963.3393942675988,1019.7089472505712,1034.7698974609375,1039.7449692093396
2016-03-02,1034.7698974609375,1527486,23184.0,1360.0,24544.0,16436.0,20049.0,3.0,2021.0,394.0,7711.0,1627.0,6084.0,30.88,53.920738343183785,1.0103156742819672,1008.606011071701,-9.80086625028514,-1018.406877321986,1016.6298156410526,49.927545524281896,1009.109109061105,1051.2668896285318,966.951328493678,1039.7449692093396,1059.0010986328125,1026.8040127784575
2016-03-03,1059.0010986328125,2648284,23184.0,1360.0,24544.0,16436.0,20049.0,3.0,2021.0,394.0,7711.0,1627.0,6084.0,30.88,59.39006219657273,1.215795102786028,1018.6850285839234,-5.182689347083283,-1023.8677179310068,1020.4817504584852,42.77660717789259,1013.7803301130024,1062.516584363334,965.0440758626704,1026.8040127784575,1052.039306640625,1048.469000725705
2016-03-04,1052.039306640625,1512966,23184.0,1360.0,24544.0,16436.0,20049.0,3.0,2021.0,394.0,7711.0,1627.0,6084.0,30.88,57.28623908057911,1.1367556487079629,1025.3558841952638,-2.060754218913303,-1027.4166384141772,1023.350619202316,42.603060449731466,1016.5980398995536,1069.427681562831,963.7683982362764,1048.469000725705,1050.5887451171875,1028.2320716427423
2016-03-08,1050.5887451171875,1268152,23184.0,1360.0,24544.0,16436.0,20049.0,3.0,2021.0,394.0,7711.0,1627.0,6084.0,30.88,56.83447975611357,1.1197833043559202,1030.4024563796486,0.2929764205912306,-1030.1094799590574,1025.8268124673043,42.53370826689142,1019.4269016810824,1075.125209023064,963.728594339101,1028.2320716427423,1051.9051513671875,1024.193685767152
2016-03-09,1051.9051513671875,2017784,23184.0,1360.0,24544.0,16436.0,20049.0,3.0,2021.0,394.0,7711.0,1627.0,6084.0,30.88,57.1646195743607,1.132186472096265,1034.7029953771564,2.2387410792277933,-1032.4642542979286,1028.197570549112,42.61931202347595,1022.0310320172993,1080.2786161612976,963.7834478733008,1024.193685767152,1047.9117431640625,1033.0290243506172
2016-03-10,1047.9117431640625,1661666,23184.0,1360.0,24544.0,16436.0,20049.0,3.0,2021.0,394.0,7711.0,1627.0,6084.0,30.88,55.77111402845438,1.0798332505892507,1037.3447449345376,3.4191253730189146,-1033.9256195615187,1029.989768059562,42.78502785718413,1023.065394810268,1082.6832015197533,963.4475881007824,1033.0290243506172,1055.4754638671875,1041.9763822266243
2016-03-11,1055.4754638671875,1530528,23184.0,1360.0,24544.0,16436.0,20049.0,3.0,2021.0,394.0,7711.0,1627.0,6084.0,30.88,57.86613853839304,1.1585421459744556,1040.9708887210677,4.908337221987495,-1036.0625514990802,1032.3066494966188,43.159999507510015,1024.5188773018974,1086.3543415287288,962.683413075066,1041.9763822266243,1050.901123046875,1044.2076066132563
2016-03-14,1050.901123046875,1636742,23184.0,1360.0,24544.0,16436.0,20049.0,3.0,2021.0,394.0,7711.0,1627.0,6084.0,30.88,56.13437064158911,1.093480597732718,1042.9569355862293,5.654258494379519,-1037.3026770918498,1033.9970561830055,42.69204495670825,1025.7651541573662,1089.062341142773,962.4679671719592,1044.2076066132563,1039.7005615234375,1035.3273497637786
2016-03-15,1039.7005615234375,1623356,23184.0,1360.0,24544.0,16436.0,20049.0,3.0,2021.0,394.0,7711.0,1627.0,6084.0,30.88,52.02852466992994,0.939226268240149,1042.305660773671,5.280741666100539,-1037.0249191075704,1034.5155566684996,43.12616127066711,1027.8656747000557,1090.90236975135,964.8289796487612,1035.3273497637786,1038.4287109375,1029.4368585063464
2016-03-16,1038.4287109375,1918246,23184.0,1360.0,24544.0,16436.0,20049.0,3.0,2021.0,394.0,7711.0,1627.0,6084.0,30.88,51.56728248325324,0.921897658075372,1041.5302708064369,4.826462717817321,-1036.7038080886196,1034.8712979656814,43.36551058473321,1031.5663016183037,1090.094198085671,973.0384051509362,1029.4368585063464,1049.5848388671875,1040.6376537173512
2016-03-17,1049.5848388671875,2221088,23184.0,1360.0,24544.0,16436.0,20049.0,3.0,2021.0,394.0,7711.0,1627.0,6084.0,30.88,55.30978443495761,1.0625013565992854,1043.141184418587,5.3054912659144975,-1037.8356931526723,1036.208892593091,43.5485442724702,1036.003217424665,1089.316008742988,982.690426106342,1040.6376537173512,1082.517578125,1053.1323426609672
2016-03-18,1082.517578125,3204070,23184.0,1360.0,24544.0,16436.0,20049.0,3.0,2021.0,394.0,7711.0,1627.0,6084.0,30.88,64.12306482273897,1.3936113559103056,1051.0164631598698,8.247450197201715,-1042.769012962668,1040.4187730959918,39.78674445125516,1042.8673836844307,1093.3502997894602,992.3844675794012,1053.1323426609672,1091.6207275390625,1079.9072240674502
2016-03-21,1091.6207275390625,2336982,23184.0,1360.0,24544.0,16436.0,20049.0,3.0,2021.0,394.0,7711.0,1627.0,6084.0,30.88,66.11242806357453,1.4683506166985638,1059.1373160357084,11.184592900646066,-1047.9527231350623,1045.07349622718,42.52708472720595,1051.4559238978795,1088.7350471503228,1014.1768006454362,1079.9072240674502,1103.6026611328125,1087.2698972232276
2016-03-22,1103.6026611328125,1951984,23184.0,1360.0,24544.0,16436.0,20049.0,3.0,2021.0,394.0,7711.0,1627.0,6084.0,30.88,68.58187098474147,1.5611262017190726,1068.0303850551293,14.314137095715978,-1053.7162479594133,1050.394329400419,51.388757609158,1057.7176862444196,1098.5756219399618,1016.8597505488774,1087.2698972232276,1103.9146728515625,1096.5516719046268
2016-03-23,1103.9146728515625,2278434,23184.0,1360.0,24544.0,16436.0,20049.0,3.0,2021.0,394.0,7711.0,1627.0,6084.0,30.88,68.64594485220888,1.563533420969966,1075.207242614416,16.627824940121627,-1058.5794176742943,1055.259815168705,57.359768483297856,1062.656598772321,1108.032010681761,1017.2811868628818,1096.5516719046268,1103.736328125,1098.4484190425417
2016-03-28,1103.736328125,3320882,23184.0,1360.0,24544.0,16436.0,20049.0,3.0,2021.0,394.0,7711.0,1627.0,6084.0,30.88,68.55987626093017,1.5602998722860384,1080.9130597165329,18.23682552447304,-1062.6762341920598,1059.6667708920045,51.340203880438736,1065.8519723074776,1116.1518476196109,1015.5520969953444,1098.4484190425417,1101.95166015625,1095.5253235352798
2016-03-29,1101.95166015625,1838796,23184.0,1360.0,24544.0,16436.0,20049.0,3.0,2021.0,394.0,7711.0,1627.0,6084.0,30.88,67.6458621845459,1.5259608762611947,1085.1207798044763,19.14724477083677,-1065.9735350336396,1063.5108517342087,50.82627300603347,1069.4171404157366,1122.4982207257242,1016.3360601057492,1095.5253235352798,1110.920654296875,1097.7569836281132
2016-03-30,1110.920654296875,2136504,23184.0,1360.0,24544.0,16436.0,20049.0,3.0,2021.0,394.0,7711.0,1627.0,6084.0,30.88,69.82320571873586,1.6077624512008728,1090.280754702956,20.357809299623568,-1069.9229454033325,1067.82083378536,50.170574190566285,1073.7265625,1129.9274140279135,1017.5257109720864,1097.7569836281132,1124.6651611328125,1103.1785162074998
2016-03-31,1124.6651611328125,4363964,23184.0,1360.0,24544.0,16436.0,20049.0,3.0,2021.0,394.0,7711.0,1627.0,6084.0,30.88,72.83969553635362,1.7210902811900135,1097.1576359889275,22.170687361231103,-1074.9869486276964,1072.9884999078556,45.939217079377855,1078.9237060546875,1139.7024060092913,1018.1450061000836,1103.1785162074998,1095.034423828125,1086.199272767929
2016-04-01,1095.034423828125,3041400,22258.0,940.0,23198.0,15560.0,18827.0,4.0,1906.0,384.0,7250.0,1522.0,5728.0,29.07,59.11957197724467,1.2056329370095349,1096.732993556767,20.97467047509372,-1075.758323081673,1074.9926748096982,45.27041198060654,1082.2896118164062,1140.848895594732,1023.7303280380804,1086.199272767929,1102.77685546875,1091.9555949572425
2016-04-04,1102.77685546875,1752352,22258.0,940.0,23198.0,15560.0,18827.0,4.0,1906.0,384.0,7250.0,1522.0,5728.0,29.07,61.17733270973357,1.2829418531835004,1097.9417659391636,20.416222498881098,-1077.5255434402825,1077.5185094150663,44.42051569405685,1085.6682826450892,1143.0087754371457,1028.3277898530328,1091.9555949572425,1098.98388671875,1089.746929418931
2016-04-05,1098.98388671875,1491794,22258.0,940.0,23198.0,15560.0,18827.0,4.0,1906.0,384.0,7250.0,1522.0,5728.0,29.07,59.59472303840742,1.2234840957849151,1098.150190095081,19.44345552322875,-1078.7067345718522,1079.469907351765,43.42691778850121,1089.1027657645088,1143.1374835342172,1035.0680479948005,1089.746929418931,1107.5294189453125,1097.4666149325772
2016-04-06,1107.5294189453125,1763150,22258.0,940.0,23198.0,15560.0,18827.0,4.0,1906.0,384.0,7250.0,1522.0,5728.0,29.07,61.981039570100165,1.3131366689925137,1100.0260358651271,19.14143319259188,-1080.8846026725353,1082.0207720420874,42.428371700388,1093.9476841517858,1140.5541490038663,1047.3412192997052,1097.4666149325772,1102.5760498046875,1096.4181239629236
2016-04-07,1102.5760498046875,2390942,22258.0,940.0,23198.0,15560.0,18827.0,4.0,1906.0,384.0,7250.0,1522.0,5728.0,29.07,59.777240057273126,1.2303411577790684,1100.5360386530392,18.29152946144381,-1082.2445091915954,1083.8894336568692,45.68241698603519,1098.5296369280134,1132.5328067765754,1064.526467079451,1096.4181239629236,1085.2843017578125,1083.030511278372
2016-04-08,1085.2843017578125,1399500,22258.0,940.0,23198.0,15560.0,18827.0,4.0,1906.0,384.0,7250.0,1522.0,5728.0,29.07,52.72892895966685,0.965540064430469,1097.485691273994,16.037801287016464,-1081.4478899869775,1084.016239847864,50.06976643736244,1101.079598563058,1122.1765466105182,1079.9826505155977,1083.030511278372,1118.573974609375,1076.7832810050766
2016-04-11,1118.573974609375,2400648,22258.0,940.0,23198.0,15560.0,18827.0,4.0,1906.0,384.0,7250.0,1522.0,5728.0,29.07,62.01473619103097,1.3144026321347564,1101.7033479410702,16.744879311883096,-1084.958468629187,1087.1578520989103,61.64324695713642,1103.6550554547991,1123.7713087431302,1083.538802166468,1076.7832810050766,1123.7056884765625,1110.2963069658078
2016-04-12,1123.7056884765625,1303628,22258.0,940.0,23198.0,15560.0,18827.0,4.0,1906.0,384.0,7250.0,1522.0,5728.0,29.07,63.21434675945788,1.35947132812632,1106.1038160481687,17.51740047391172,-1088.586415574257,1090.480382678697,61.15785005162807,1105.9468383789062,1127.421889529655,1084.4717872281578,1110.2963069658078,1127.2979736328125,1121.184593539483
2016-04-13,1127.2979736328125,1601468,22258.0,940.0,23198.0,15560.0,18827.0,4.0,1906.0,384.0,7250.0,1522.0,5728.0,29.07,64.06976450218659,1.3916088927723074,1110.3426475650976,18.209587659202725,-1092.133059905895,1093.8274364017984,60.89893941540088,1107.639360700335,1131.8760073687013,1083.4027140319686,1121.184593539483,1124.419921875,1088.831952187097
2016-04-18,1124.419921875,7121504,22258.0,940.0,23198.0,15560.0,18827.0,4.0,1906.0,384.0,7250.0,1522.0,5728.0,29.07,62.809568576532,1.3442640389022624,1113.158102427078,18.31479471361717,-1094.843307713461,1096.6085714448168,60.18155439191428,1109.1040213448662,1134.8051412733437,1083.4029014163889,1088.831952187097,1093.450439453125,1088.8320287458923
2016-04-20,1093.450439453125,6405024,22258.0,940.0,23198.0,15560.0,18827.0,4.0,1906.0,384.0,7250.0,1522.0,5728.0,29.07,51.150696744736734,0.9062467656126276,1109.2165698322874,15.718006261471828,-1093.4985635708156,1096.3214685364812,60.70584163387273,1108.3693150111608,1135.2905389867203,1081.4480910356012,1088.8320287458923,1081.8704833984375,1076.4263456309868
