Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,PrevYear,Revenue,Other Income,Total Income,Expenditure,Operating Profit,Interest,PBDT,Depreciation,PBT,Tax,Net Profit,EPS (Rs),RSI,stockRSI,macd_strength,macd,macd_h,ema,CI,Bollinger_centralBand,Bollinger_upperBand,Bollinger_lowerband,Unnamed: 0,Open_fib,High_fib,Low_fib,Close_fib,Volume_fib,Dividends_fib,Stock Splits_fib,SwingHigh,SwingLow,Trend,AdjSwingHigh,AdjSwingLow,level_0,level_38,level_50,level_61,level_78,level_100,level_127,level_161,level_261,val,diff,FibonacciLevels,LeadingClose,LeadingFibonacciLevel
2016-02-01,1067.0107847042652,1076.761120697406,1052.6863528568274,1072.1871337890625,1495274,0.0,0.0,2016,23184.0,1360.0,24544.0,16436.0,20049.0,3.0,2021.0,394.0,7711.0,1627.0,6084.0,30.88,60.64059834891447,1.2627770443925084,1043.4241707620042,-3.512207571925273,-1046.9363783339295,1042.588129354573,47.32740651050946,1027.776227678571,1069.3090646644544,986.2433906926884,467,1067.0105417423124,1076.7608755152687,1052.686113156596,1072.1868896484375,1495274,0.0,0.0,1076.7608755152687,1052.686113156596,1,1097.468214487628,998.5076088760494,998.5076088760494,1036.3105602196724,1047.9879116818388,1059.665263144005,1076.2906448867502,1097.468214487628,1124.1875780027542,1158.6258687555835,1257.5864743671625,1076.7608755152687,98.96060561157869,1052.686113156596,1070.1343994140625,1061.9233492509986
2016-02-02,1074.998400070124,1085.7082222376969,1061.9234703846898,1070.1343994140625,1475588,0.0,0.0,2016,23184.0,1360.0,24544.0,16436.0,20049.0,3.0,2021.0,394.0,7711.0,1627.0,6084.0,30.88,59.67260762010551,1.226410175820692,1048.766216492416,-0.9491957879715756,-1049.7154122803877,1045.0923357236177,43.74987854806849,1030.2198137555804,1077.4521480278204,982.9874794833404,468,1074.9982774449743,1085.708098390877,1061.9233492509986,1070.13427734375,1475588,0.0,0.0,1076.7608755152687,1052.686113156596,1,1097.468214487628,998.5076088760494,998.5076088760494,1036.3105602196724,1047.9879116818388,1059.665263144005,1076.2906448867502,1097.468214487628,1124.1875780027542,1158.6258687555835,1257.5864743671625,1085.708098390877,98.96060561157869,1061.9233492509986,1078.2559814453125,1053.266277408851
2016-02-03,1065.4041731899993,1084.324815242305,1053.2663966500706,1078.2559814453125,1308692,0.0,0.0,2016,23184.0,1360.0,24544.0,16436.0,20049.0,3.0,2021.0,394.0,7711.0,1627.0,6084.0,30.88,62.24077516571286,1.322894789590106,1054.6641694829952,1.7175544132080631,-1052.9466150697872,1048.107212607408,44.0770327744784,1034.7650626046318,1087.4626633878083,982.0674618214553,469,1065.4040525746514,1084.3246924849343,1053.266277408851,1078.255859375,1308692,0.0,0.0,1076.7608755152687,1052.686113156596,1,1097.468214487628,998.5076088760494,998.5076088760494,1036.3105602196724,1047.9879116818388,1059.665263144005,1076.2906448867502,1097.468214487628,1124.1875780027542,1158.6258687555835,1257.5864743671625,1084.3246924849343,98.96060561157869,1053.266277408851,1079.9296875,1088.8320846605684
2016-02-04,1080.7551711423805,1088.8322077371809,1071.8749848297984,1079.9296875,1250046,0.0,0.0,2016,23184.0,1360.0,24544.0,16436.0,20049.0,3.0,2021.0,394.0,7711.0,1627.0,6084.0,30.88,62.7670037495102,1.3426649022328558,1059.7172730863963,3.920830359654929,-1055.7964427267414,1051.000164870371,42.95828079090141,1039.4425571986608,1095.8640317271063,983.0210826702152,470,1080.755048978759,1088.8320846605684,1071.874863669953,1079.9295654296875,1250046,0.0,0.0,1088.8320846605684,943.8029278368646,-1,1088.8320846605684,943.8029278368646,1088.8320846605684,1033.4309467539135,1016.3175062487164,999.2040657435194,974.8391673971372,943.8029278368646,904.6450554944644,854.1749089198156,709.1457520961118,1071.874863669953,145.02915682370383,1088.8320846605684,1080.7772216796875,1088.8097112966898
2016-02-05,1074.5968271607812,1088.8095883191477,1074.5968271607812,1080.7772216796875,1402996,0.0,0.0,2016,23184.0,1360.0,24544.0,16436.0,20049.0,3.0,2021.0,394.0,7711.0,1627.0,6084.0,30.88,63.0478404787232,1.3532157805806213,1063.9292628050546,5.669971444742032,-1058.2592913603123,1053.7071700348542,43.19224250471814,1044.743421282087,1101.8000321122338,987.68681045194,471,1074.596948533038,1088.8097112966898,1074.596948533038,1080.77734375,1402996,0.0,0.0,1088.8320846605684,943.8029278368646,-1,1088.8320846605684,943.8029278368646,1088.8320846605684,1033.4309467539135,1016.3175062487164,999.2040657435194,974.8391673971372,943.8029278368646,904.6450554944644,854.1749089198156,709.1457520961118,1074.596948533038,145.02915682370383,1088.8097112966898,1054.448974609375,1076.3594061703454
2016-02-08,1070.982285429889,1076.3595307771757,1047.331426626646,1054.448974609375,1063658,0.0,0.0,2016,23184.0,1360.0,24544.0,16436.0,20049.0,3.0,2021.0,394.0,7711.0,1627.0,6084.0,30.88,50.344279977125126,0.8759501401088641,1062.0332051659188,4.875507042039089,-1057.1576981238798,1053.774606814356,43.55550063295396,1047.6374686104912,1102.0089851918092,993.2659520291731,472,1070.9821614455664,1076.3594061703454,1047.33130538031,1054.4488525390625,1063658,0.0,0.0,1088.8320846605684,943.8029278368646,-1,1088.8320846605684,943.8029278368646,1088.8320846605684,1033.4309467539135,1016.3175062487164,999.2040657435194,974.8391673971372,943.8029278368646,904.6450554944644,854.1749089198156,709.1457520961118,1047.33130538031,145.02915682370383,1076.3594061703454,1018.0578002929688,1041.351937920945
2016-02-09,1041.351750625881,1041.351750625881,1006.5448286385204,1018.0578002929688,2489610,0.0,0.0,2016,23184.0,1360.0,24544.0,16436.0,20049.0,3.0,2021.0,394.0,7711.0,1627.0,6084.0,30.88,38.72857504230316,0.4395546229189108,1053.2381241913288,1.2945024273071797,-1051.9436217640216,1050.5276244033207,44.29397159349978,1047.879651750837,1101.6453838270286,994.1139196746452,473,1041.351937920945,1041.351937920945,1006.5450096732934,1018.0579833984376,2489610,0.0,0.0,1088.8320846605684,943.8029278368646,-1,1088.8320846605684,943.8029278368646,1088.8320846605684,1033.4309467539135,1016.3175062487164,999.2040657435194,974.8391673971372,943.8029278368646,904.6450554944644,854.1749089198156,709.1457520961118,1006.5450096732934,145.02915682370383,1041.351937920945,1012.4352416992188,1021.8508952756298
2016-02-10,1015.2019240547056,1021.8508952756298,1007.6604676258216,1012.4352416992188,1890732,0.0,0.0,2016,23184.0,1360.0,24544.0,16436.0,20049.0,3.0,2021.0,394.0,7711.0,1627.0,6084.0,30.88,37.2967529328005,0.3857618696158156,1045.0775476929068,-1.974403325927824,-1047.0519510188346,1047.0646805211295,46.53252614051673,1047.694784981864,1101.9626200271002,993.4269499366276,474,1015.2019240547056,1021.8508952756298,1007.6604676258216,1012.4352416992188,1890732,0.0,0.0,1088.8320846605684,943.8029278368646,-1,1088.8320846605684,943.8029278368646,1088.8320846605684,1033.4309467539135,1016.3175062487164,999.2040657435194,974.8391673971372,943.8029278368646,904.6450554944644,854.1749089198156,709.1457520961118,1007.6604676258216,145.02915682370383,1021.8508952756298,980.81884765625,1021.4494466612232
2016-02-11,1017.4330727885524,1021.4492559706126,969.0826461239304,980.81884765625,1962408,0.0,0.0,2016,23184.0,1360.0,24544.0,16436.0,20049.0,3.0,2021.0,394.0,7711.0,1627.0,6084.0,30.88,30.474123307136807,0.1294395025452337,1032.2258076855755,-7.035117006950713,-1039.2609246925265,1041.0423320788675,35.17764662974428,1045.8922642299108,1107.3219078736993,984.4626205861222,475,1017.4332627293966,1021.4494466612232,969.082827038411,980.8190307617188,1962408,0.0,0.0,1088.8320846605684,943.8029278368646,-1,1088.8320846605684,943.8029278368646,1088.8320846605684,1033.4309467539135,1016.3175062487164,999.2040657435194,974.8391673971372,943.8029278368646,904.6450554944644,854.1749089198156,709.1457520961118,969.082827038411,145.02915682370383,1021.4494466612232,993.60400390625,1001.1003633719968
2016-02-12,981.7339049318684,1001.1007938416828,965.6691683057106,993.60400390625,2172568,0.0,0.0,2016,23184.0,1360.0,24544.0,16436.0,20049.0,3.0,2021.0,394.0,7711.0,1627.0,6084.0,30.88,35.604121718639306,0.3221706645825883,1024.5014469297105,-9.899992845279712,-1034.4014397749902,1036.729756790448,35.11643195477749,1043.6881365094866,1110.4160251673466,976.9602478516266,476,981.733482789874,1001.1003633719968,965.6687530714942,993.6035766601562,2172568,0.0,0.0,1088.8320846605684,943.8029278368646,-1,1088.8320846605684,943.8029278368646,1088.8320846605684,1033.4309467539135,1016.3175062487164,999.2040657435194,974.8391673971372,943.8029278368646,904.6450554944644,854.1749089198156,709.1457520961118,965.6687530714942,145.02915682370383,1001.1003633719968,1012.5913696289062,1029.4150512918743
2016-02-15,1004.0458672702964,1029.4148030950391,999.5834411935396,1012.5913696289062,2479712,0.0,0.0,2016,23184.0,1360.0,24544.0,16436.0,20049.0,3.0,2021.0,394.0,7711.0,1627.0,6084.0,30.88,42.40127390866814,0.5775358586909664,1022.1194314695496,-10.517071602900842,-1032.6365030724503,1034.5353579575803,36.21043577901746,1042.556601388114,1110.9161630753365,974.1970397008917,477,1004.04610935056,1029.4150512918743,999.5836821978908,1012.5916137695312,2479712,0.0,0.0,1088.8320846605684,943.8029278368646,-1,1088.8320846605684,943.8029278368646,1088.8320846605684,1033.4309467539135,1016.3175062487164,999.2040657435194,974.8391673971372,943.8029278368646,904.6450554944644,854.1749089198156,709.1457520961118,999.5836821978908,145.02915682370383,1029.4150512918743,1010.9846801757812,1018.325900544339
2016-02-16,1011.1854675041512,1018.3253472393968,1000.9218903847358,1010.9846801757812,1588702,0.0,0.0,2016,23184.0,1360.0,24544.0,16436.0,20049.0,3.0,2021.0,394.0,7711.0,1627.0,6084.0,30.88,41.99731023761309,0.5623591702208989,1019.892481210796,-11.008854157378664,-1030.9013353681748,1032.394387250144,37.200365356260896,1040.8289969308037,1111.1858959040455,970.4720979575616,478,1011.1860169296548,1018.325900544339,1000.9224342335464,1010.9852294921876,1588702,0.0,0.0,1088.8320846605684,943.8029278368646,-1,1088.8320846605684,943.8029278368646,1088.8320846605684,1033.4309467539135,1016.3175062487164,999.2040657435194,974.8391673971372,943.8029278368646,904.6450554944644,854.1749089198156,709.1457520961118,1000.9224342335464,145.02915682370383,1018.325900544339,1015.4473266601562,1017.2767947289844
