,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,RSI,stockRSI,macd_strength,macd,macd_h,ema,CI,Bollinger_centralBand,Bollinger_upperBand,Bollinger_lowerband
20,2014-03-27,892.3505981196449,898.318169821386,877.1025912306596,889.5048828125,5012476,0.0,0.0,41.86373406769615,0.5573407884625601,901.51901002752,,,912.341462929127,,906.3561444963727,943.7484752835591,868.9638137091864
21,2014-03-28,890.6727907777308,901.6522750988416,883.4735250105396,892.8389892578125,2971162,0.0,0.0,43.023189298216835,0.6009008709388998,899.7830058735786,,,910.5685107771893,,902.5213797433036,932.4307327919155,872.6120266946916
22,2014-03-31,893.6458850030822,911.0388295638348,884.3016789811869,906.0269165039062,2683268,0.0,0.0,47.484629241134776,0.7685146664189269,901.0317879996442,,,910.1556385705271,,902.2331673758371,931.9063467626374,872.5599879890367
23,2014-04-01,911.0604008316508,928.0498721758306,911.0178856750888,924.5245361328124,2755932,0.0,0.0,53.03903855629692,0.9771907079829967,905.7303376262779,,,911.4619019852803,,902.9931509835379,934.4436074880782,871.5426944789976
24,2014-04-02,930.1730459421574,935.2698845500596,917.8769435396828,922.6339721679688,3763016,0.0,0.0,52.42868618820748,0.9542601119636352,909.1110645346162,,,912.477544729161,,902.7746974400112,933.5818786277241,871.9675162522983
25,2014-04-03,922.8888911397304,926.775189249834,912.164292822334,920.1917724609376,1581194,0.0,0.0,51.60258933516764,0.923224116692218,911.3272061198805,-3.9642771089728512,-915.2914832288534,913.1788381593225,,903.2889360700335,935.0562054973038,871.5216666427632
26,2014-04-04,922.5281000555892,928.8991504703376,904.6891588942932,908.4481201171876,1694656,0.0,0.0,47.7096725255093,0.7769694163480796,910.751388919342,-3.86254268206244,-914.6139316014045,912.7487728827647,56.54353996160923,903.2677263532366,935.0196964099174,871.5157562965559
27,2014-04-07,904.7316736854164,919.9584219533764,900.7390865431248,914.7979125976562,2594986,0.0,0.0,49.91004061401346,0.85963601087498,911.560693655005,-3.2322824895219355,-914.792976144527,912.9350583113912,56.749902609022776,904.2324959891183,936.541661508733,871.9233304695036
28,2014-04-09,914.0333714380096,918.2807384056582,894.0707466900603,909.1063842773438,3350500,0.0,0.0,47.9618822945537,0.786444795864009,911.0698317794729,-3.1556788144848724,-914.2255105939578,912.5869970355687,56.4434591941494,907.2966657366071,931.0845893206923,883.5087421525219
29,2014-04-10,909.106392023439,912.610469801606,898.4030479128621,903.0538940429688,2152886,0.0,0.0,45.90963340827004,0.7093429566594484,909.4666442321721,-3.5425192722324255,-913.0091635044046,911.7203513089687,68.10210211036812,907.8412519182477,930.7932831947658,884.8892206417297
30,2014-04-11,899.5923262389168,923.7598028735632,891.9470656759798,919.1727294921876,2340742,0.0,0.0,51.822066333363274,0.9314697443727001,911.4078612841753,-2.5193957856612315,-913.9272570698365,912.3978402347159,67.46436134548914,908.9668055943081,932.5213932085356,885.4122179800805
31,2014-04-15,926.3506454621868,959.055367929215,923.3987464461404,956.8255004882812,3597244,0.0,0.0,62.212664243218406,1.3218386780041549,920.4913891249965,1.314547604197287,-919.1768415207993,916.4367184395854,54.167217789565306,912.0052010672433,946.8059726561169,877.2044294783698
32,2014-04-16,961.6038972681883,961.6038972681883,927.7098875706104,932.8492431640624,3475910,0.0,0.0,54.197044518190594,1.0206963422501591,922.9629599328098,2.3907328939869785,-920.5722270388228,917.9287661418106,52.78466538054265,913.5115007672991,950.0489583531855,876.9740431814128
33,2014-04-17,942.915582738184,945.888739981052,910.083411302841,944.1472778320312,7681438,0.0,0.0,57.00798895481147,1.1263019476003773,927.1998235126541,4.107920910566236,-923.0919026020879,920.3122672045579,52.52040954634623,917.4372950962612,954.5225039023866,880.3520862901358
34,2014-04-21,942.9154632249,952.6418920655586,939.2202747162232,943.6587524414062,1842594,0.0,0.0,56.845537331327094,1.12019873125263,930.4916092984046,5.367511537288692,-925.1240977611159,922.4346749533622,55.085772732566625,921.3054286411831,957.1153416831783,885.4955155991879
35,2014-04-22,948.8405734317668,955.6151033661512,942.873001785934,943.3615112304688,1486274,0.0,0.0,56.73959217416546,1.116218431140605,933.0655896848175,6.269490518181101,-926.7960991666364,924.3371146149174,55.224735774301585,924.9141802106585,958.4790265729337,891.3493338483834
36,2014-04-23,947.7571794047052,953.0663867458524,934.8877437661288,940.2606201171876,1938992,0.0,0.0,55.57591232969867,1.0724996322886098,934.5045957712915,6.657357488268872,-927.8472382830226,925.7847060242146,58.94047198719827,927.3594447544643,959.971478812829,894.7474106960997
37,2014-04-24,940.2606201171874,940.2606201171874,940.2606201171874,940.2606201171876,0,0.0,0.0,55.575912329698674,1.07249963228861,935.6558006404707,6.885374544739079,-928.7704260957316,927.1006982144849,58.539818428711456,928.4834507533482,961.7526865017877,895.2142150049086
38,2014-04-25,945.8886582578152,949.286551956092,931.5325366434982,936.650634765625,3160448,0.0,0.0,54.078436842623134,1.016240318426173,935.8547674655017,6.697578540484415,-929.1571889250173,927.9688742645884,58.12776515089654,929.484640938895,962.8391000047426,896.1301818730475
39,2014-04-28,936.6502563986154,944.0618882948992,925.9681738779608,930.7464599609376,2550766,0.0,0.0,51.62825122258252,0.9241882194043068,934.8331059645889,6.003130934036449,-928.8299750305524,928.2213820551656,57.85108890149023,930.238547188895,963.1625498497664,897.3145445280237
40,2014-04-29,928.4743770005232,937.1178098657048,924.6092317571424,931.9784545898438,1846180,0.0,0.0,52.11578145488977,0.9425044566940174,934.2621756896399,5.488915076771832,-928.7732606128681,928.5629341037726,57.39734294556038,931.9192853655134,962.3602677401504,901.4783029908763
41,2014-04-30,928.0917115201912,936.7988092438017,926.3502504972976,929.8330688476562,2397378,0.0,0.0,51.14900030892164,0.906183031470872,933.3763543212432,4.852345783791293,-928.5240085374519,928.6784008986712,56.87064246218583,932.9932250976562,961.8519665703473,904.1344836249652
42,2014-05-02,926.4570081458146,942.8730415626712,926.4570081458146,938.0098266601562,1917778,0.0,0.0,54.605396907869256,1.0360379124165422,934.3030487890259,4.950588746883,-929.3524600421429,929.5267123315334,56.46168953989045,935.0577566964286,960.4869989475129,909.6285144453442
43,2014-05-05,939.0076852351414,946.7378705272728,936.1831246603044,940.2393798828124,1314478,0.0,0.0,55.52933970519274,1.0707499249163754,935.4903150077832,5.148998861119708,-930.3413161466635,930.5005911998315,56.30851508498998,937.713862827846,955.3026186059807,920.1251070497113
44,2014-05-06,940.2393079008084,943.594788962662,930.1730721061468,933.9531860351562,961232,0.0,0.0,52.297313667617644,0.9493245200741166,935.1828892132579,4.744307574043432,-930.4385816392145,930.8144634575883,67.36423899271037,938.7696097237723,953.0222609252113,924.5169585223333
45,2014-05-07,930.6192982300414,935.6948806793796,908.9789857096656,919.7885131835938,4716182,0.0,0.0,45.825016696644475,0.706163954279485,932.1040140073251,3.243230154995331,-928.8607838523297,929.8121043417706,65.82791777044177,936.1241106305804,949.671568338331,922.5766529228298
46,2014-05-08,919.5973473832618,926.6904285833922,912.1856100053612,918.3018798828124,2606900,0.0,0.0,45.19285120055289,0.6824138512797516,929.3435871824225,1.9116206299808027,-927.4319665524417,928.7657203000471,69.33012397526186,935.0850132533482,951.6172685184392,918.5527579882571
47,2014-05-09,914.0332937339988,927.92216179839,914.0332937339988,917.388671875,1799440,0.0,0.0,44.7841526892799,0.6670592775192679,926.9526041209381,0.7737034615544189,-926.1789006593837,927.7314431704973,67.95750229836618,933.1736842564175,951.3028500303409,915.044518482494
48,2014-05-12,914.4580929444962,920.2769648544198,901.779661278476,917.1552124023438,2886064,0.0,0.0,44.672927232633796,0.6628805995182233,924.9931257772193,-0.1452677646502707,-925.1383935418696,926.7699676461197,61.22240305476817,931.2805742536273,950.2107884978403,912.3503600094142
49,2014-05-13,919.894833334566,950.9855413248004,919.894833334566,939.0716552734376,2547484,0.0,0.0,55.776774960565234,1.0800459286324824,927.808831676463,0.8847162360418679,-926.9241154404211,927.8883028849667,61.99252904895227,930.9741559709821,949.187293256191,912.7610186857733
50,2014-05-14,940.5370808287444,950.4334685068584,934.8881646311172,941.2592163085938,1389228,0.0,0.0,56.71065609590188,1.1151313189153773,930.4989086028893,1.8561078150462436,-928.642800787843,929.1038404689328,62.52601173036298,931.0454842703683,949.422372124355,912.6685964163817
51,2014-05-15,941.258958789638,945.039073605872,922.1669628631088,931.5111694335938,2520196,0.0,0.0,51.49238854487391,0.9190839348311236,930.7013607690303,1.818395394721506,-928.8829653743088,929.3226885566293,61.94554035903334,930.4205235072544,948.0263581521265,912.8146888623824
52,2014-05-16,934.4421140953896,957.1017576486688,892.053365410581,917.7499389648438,5241798,0.0,0.0,45.17312907305152,0.6816729020149985,928.1110764081931,0.670364197305048,-927.440712210888,928.2706204119214,51.28746919318675,929.0704738071987,947.4978793315915,910.6430682828059
53,2014-05-19,913.1837139367536,917.4310800480872,849.2608539611808,865.06103515625,6516606,0.0,0.0,29.99499180310731,0.11143880076465282,915.5010681578045,-4.4398333602999855,-919.9409015181045,922.5242944795876,32.552139849298975,924.378657749721,963.1672981076424,885.5900173917996
54,2014-05-20,861.3659750922728,917.43121607461,861.3659750922728,878.4403686523438,4702114,0.0,0.0,35.886019217879465,0.33276139546510874,908.0889282567124,-7.325655744942651,-915.414584001655,918.5166648589291,33.544335991407635,920.5545087541852,966.0860612738808,875.0229562344897
55,2014-05-21,875.4672907919914,887.2749921348944,873.1737540234036,884.6629028320312,4116946,0.0,0.0,38.47902014433159,0.4301789854196222,903.4037231717763,-9.006759949403431,-912.4104831211797,915.4390501292111,34.63641839600632,917.3280683244977,966.299093483618,868.3570431653775
56,2014-05-22,890.5665458135192,902.14061920015,881.3710390781079,897.0225219726562,4216842,0.0,0.0,43.377501288186814,0.6142121736086176,902.1274829319524,-9.235270720034691,-911.3627536519871,913.764820296797,35.81656553382422,914.4004037039621,962.9441420933516,865.8566653145725
57,2014-05-23,900.0171865932498,912.7592892821584,890.2482411984198,903.7973022460938,3094780,0.0,0.0,45.919379128143476,0.7097090978870726,902.4614467947807,-8.768619812305815,-911.2300666070865,912.8586822921876,37.10848183852269,911.7973981584821,958.2351857723651,865.3596105445991
58,2014-05-26,912.7592508781808,921.5088691679604,906.2183465846124,914.8829345703124,2650850,0.0,0.0,49.88391812289676,0.858654603540244,904.9457443498871,-7.418758889363517,-912.3645032392507,913.0427052265626,38.56409364945468,910.4352373395648,955.1606774730815,865.709797206048
59,2014-05-27,917.4947911652982,927.87968474044,899.5921836626627,905.3048706054688,1795094,0.0,0.0,46.69857240200933,0.738982952005065,905.0175696010035,-7.040693366996038,-912.0582629679996,912.339265715554,40.09446629170358,909.4006914411273,953.8634299809004,864.9379529013542
60,2014-05-28,908.9364877921744,916.9003004772692,901.48233837983,913.41748046875,1887488,0.0,0.0,49.63227377955972,0.8492004667508974,906.6975517745528,-6.017092602634534,-912.7146443771874,912.4372852385718,41.735176825058375,909.0518057686942,953.2897584144164,864.813853122972
61,2014-05-29,911.060422955176,925.9262107423234,906.8979816356735,917.4102172851562,2820710,0.0,0.0,51.05997083576044,0.9028382441158781,908.8400848766736,-4.828046416112215,-913.6681312927858,912.8893699700794,43.5237077748805,909.0533447265625,953.2925481895313,864.8141412635937
62,2014-05-30,916.921644732795,920.404465070568,904.75287558229,909.510009765625,2585648,0.0,0.0,48.15161794649322,0.7935730578525946,908.9740698544639,-4.471653036023326,-913.4457228904872,912.582155406038,45.17130279352577,908.5072588239398,952.5037324435127,864.5107852043668
63,2014-06-02,910.6355324577428,916.4756623883836,898.7641618105562,904.6255493164062,1095158,0.0,0.0,46.392179427797636,0.7274719398715143,908.1043657468524,-4.531112012973608,-912.635477759826,911.8588275797078,46.47732968420518,906.0468226841518,946.3805245303934,865.7131208379103
64,2014-06-03,904.6254643099268,908.0870267926144,894.1556428735383,904.0945434570312,2484628,0.0,0.0,46.1945637118215,0.720047628298332,907.3024012888882,-4.568419519161466,-911.8708208080496,911.1529835685553,47.74709536648015,903.3922031947544,938.265005268617,868.5194011208919
65,2014-06-04,904.6890608990776,906.7702289976056,882.1780185386782,887.3810424804688,2141062,0.0,0.0,40.36619146306807,0.5010789530313317,903.3181295272043,-5.8788580190724815,-909.1969875462768,908.9918980150928,48.8296366079909,900.2400512695312,932.0033159487222,868.4767865903403
66,2014-06-05,884.7690919084387,898.9127415521774,878.3555260379936,893.709716796875,4348470,0.0,0.0,43.28422501920035,0.6107078365172139,901.3964469811385,-6.33370780408643,-907.730154785225,907.6026088134366,61.23513560262826,898.5228925432477,928.7716530719847,868.2741320145108
67,2014-06-06,900.5707641937071,903.851243486132,881.6387292716205,893.752685546875,3361586,10.0,0.0,43.30450982741861,0.6114699253807981,899.8676946942859,-6.614464882896868,-906.4821595771828,906.3435248801128,67.33624239106763,900.5722961425781,924.2233987181132,876.921193567043
68,2014-06-09,894.9318136721289,908.2250030462716,891.9301257489353,906.4240112304688,2666196,0.0,0.0,49.087416549324985,0.8287304863134497,901.1789580015225,-5.7482347347506675,-906.9271927362731,906.3508418210542,73.92416358750181,902.5711277553013,922.6207077469708,882.5215477636318
69,2014-06-10,906.9387320580984,926.642651894482,906.9387320580984,925.4419555664062,2628068,0.0,0.0,56.29308147682067,1.0994432747646468,906.0315575144994,-3.486956469550023,-909.5185139840494,908.0863976160862,76.87697038332256,905.4839172363281,926.1649589970216,884.8028754756347
70,2014-06-11,928.3791330477108,949.3909471444024,916.886936236306,946.3677978515624,3544562,0.0,0.0,62.57032581969539,1.3352758227595922,914.0988055819121,-0.006264353331403072,-914.1050699352435,911.5665249102203,62.42675190240389,909.0085797991071,938.4443710681456,879.5727885300686
71,2014-06-12,964.3994329665504,966.543495734373,936.4408754122584,959.40380859375,2734338,0.0,0.0,65.85983364437794,1.4588607860922322,923.1598061842798,3.760754706938542,-919.3990514773412,915.9153688814503,53.39998904293718,912.980473109654,952.6237766891279,873.3371695301801
72,2014-06-13,959.6823817725984,960.1111942756246,936.9767806754724,949.1979370117188,1904022,0.0,0.0,61.316425233726434,1.2881674812694168,928.3674323497677,5.855121711068364,-922.5123106386993,918.9410568932929,52.559083839546204,915.4315447126116,959.5699607017739,871.2931287234494
73,2014-06-16,947.675514225393,976.3844868064662,947.675514225393,973.2970581054688,2439906,0.0,0.0,67.08977407857599,1.5050689581236716,937.353357500908,9.351719517098218,-928.0016379838098,923.8825115489451,47.68135231194907,920.2881295340402,973.6297211158546,866.9465379522258
74,2014-06-17,979.7936542687588,984.9823274738586,973.8332023043678,977.6282348632812,1918144,0.0,0.0,68.01373606325048,1.5397816914815166,945.4083329733828,12.330153898319168,-933.0781790750636,928.7684863957029,43.568931151556065,924.8746119907925,986.1268970661287,863.6223269154563
75,2014-06-18,983.2674172936036,983.2674172936036,952.521570887652,954.9872436523438,1948824,0.0,0.0,58.73120590037784,1.1910422414017927,947.324115109175,12.717051577339703,-934.6070635318353,931.1520097826702,42.6731423199809,927.5586853027344,990.6670945710763,864.4502760343925
76,2014-06-19,956.2518217628132,981.5517578542956,947.718495364108,975.9986572265624,1896354,0.0,0.0,63.68462213518211,1.3771393101353706,953.0590235326525,14.551377034603092,-938.5076464980494,935.228977732115,41.932573754020346,932.3078744070871,999.4439951962135,865.1717536179607
77,2014-06-20,979.7936717686664,985.8399700947956,969.9739070702165,983.009765625,1155674,0.0,0.0,65.18620898539442,1.4335530856040977,959.049171951122,16.381989649318825,-942.6671823018032,939.5726857223773,40.99570109384174,937.9067470005581,1008.1022941586673,867.7111998424489
78,2014-06-23,983.26709627244,986.2258607478444,966.564869761876,972.9113159179688,1262734,0.0,0.0,61.257312922549616,1.2859466649045856,961.8216007444914,16.82396662553731,-944.9976341189541,942.6034702856128,40.279529701459694,942.8222307477679,1012.4539769178177,873.190484577718
79,2014-06-24,972.9757542898934,994.6307898084654,966.972378106527,990.1497192382812,1479100,0.0,0.0,65.12183231169288,1.4311344900928835,967.4872244432494,18.353662052678942,-949.1335623905704,946.9258565540372,36.85889822610973,950.1628505161831,1016.1923666967766,884.1333343355896
80,2014-06-25,990.5568568005984,994.844981721813,983.2670444345332,990.792724609375,1028422,0.0,0.0,65.26102773759871,1.4363639841459346,972.1483244764745,19.394276709783867,-952.7540477666906,950.9137536499769,37.60204382539207,957.0973510742188,1017.7610481467175,896.43365400172
81,2014-06-26,984.5536309578343,1005.2009137029582,982.4738481799768,989.5492553710938,2036182,0.0,0.0,64.72308550092329,1.416153796136722,975.6285106553984,19.889361567883157,-955.7391490875152,954.4260719882602,37.72349100427806,963.93996320452,1014.6134402121518,913.2664861968883
82,2014-06-27,993.558892877154,1032.10910756961,992.7012675919772,1028.9573974609375,3058836,0.0,0.0,72.4685353949828,1.7071460029251406,986.2942880165062,23.19425862834305,-963.1000293881632,961.2016470312309,34.65723667873585,972.6923479352679,1022.8983139347094,922.4863819358263
83,2014-06-30,1029.3861831825234,1044.1587573952345,1019.1161415992374,1040.0421142578125,2146470,0.0,0.0,74.18543237399813,1.7716488591291706,997.0438532647676,26.40349431901427,-970.6403589457533,968.3689622336474,34.720946594697395,980.8780735560825,1035.106600850901,926.649546261264
84,2014-07-01,1037.2545015289857,1037.2974246546748,1021.5600270376684,1025.1834716796875,1092790,0.0,0.0,68.0585850995013,1.5414666446100587,1002.6717769477516,27.43165342292025,-975.2401235248313,973.5339176378328,41.50803541573208,986.5077645438058,1041.6598175661504,931.3557115214611
85,2014-07-02,1029.1501617268923,1034.1887093936805,1022.07475436502,1029.8363037109375,907740,0.0,0.0,68.9240816013885,1.5739828625827517,1008.1046823003888,28.295745835334856,-979.808936465054,978.6523163717513,41.94471047072824,991.5386570521763,1048.8477613418295,934.229552762523
86,2014-07-03,1028.7216538273808,1048.447037769048,1025.7199649666925,1036.826171875,1526762,0.0,0.0,70.22916560646941,1.6230141364115362,1013.8489802153111,29.207878993928603,-984.6411012213825,983.9408486902284,44.47931148858537,997.7978166852679,1054.3223572426507,941.2732761278851
87,2014-07-04,1034.4671676425216,1040.0846529131584,1029.5787473281769,1033.6524658203125,536136,0.0,0.0,68.81602149008171,1.5699231048301283,1017.8096773363114,29.336486780556243,-988.4731905557552,988.4600866111451,44.53797184724515,1002.1089172363281,1059.7787932259191,944.4390412467372
88,2014-07-07,1037.747682464273,1071.1735949638878,1033.6095791409764,1067.121337890625,2204902,0.0,0.0,74.61667055765706,1.7878502357348842,1027.672009447174,31.77281046194969,-995.8991989852244,995.6111094547341,37.115847152670796,1008.5012817382812,1073.815047360139,943.1875161164234
89,2014-07-08,1065.5777036153015,1066.0922577267731,1043.408116167164,1050.3548583984375,2500588,0.0,0.0,67.81157269451178,1.5321865271455917,1032.2085792374269,31.98203081737472,-1000.2265484200522,1000.5878139041616,37.24718222717269,1015.313254220145,1076.3364880646172,954.2900203756728
90,2014-07-09,1059.1667847590031,1060.3030959109688,1021.259804864898,1028.3565673828125,1554242,0.0,0.0,60.07065230926981,1.2413644914620812,1031.4381768665041,30.026632885850177,-1001.411543980654,1003.1122460385844,43.54874923266178,1019.0531049455915,1075.977193903354,962.129015987829
91,2014-07-10,1028.957059158554,1037.5547707537958,1001.2771912419976,1008.4812622070312,1990562,0.0,0.0,54.06556811188094,1.015756847432434,1026.8467939346097,26.566947678914175,-1000.2798462556955,1003.6003384175341,43.755332414903435,1020.8724975585938,1074.3584916525697,967.3865034646179
92,2014-07-11,1016.7147504600229,1033.4384431078258,1012.4695472795064,1026.7703857421875,1329446,0.0,0.0,58.20590300199148,1.17130690624056,1026.8315122961253,25.012572283932286,-1001.818940012193,1005.706706356139,44.10517998629993,1024.7195739746094,1070.5445009066743,978.8946470425445
93,2014-07-14,1037.211739748486,1045.873731676246,1022.8250588277024,1040.4063720703125,1587924,0.0,0.0,61.026523243514916,1.2772760261521736,1029.5464842509627,24.597484233880323,-1004.9490000170824,1008.8612214210638,50.347273420610236,1028.309334891183,1070.1711742309033,986.4474955514626
94,2014-07-15,1040.384991343199,1042.014499976749,1026.470044987384,1028.8499755859375,1389656,0.0,0.0,57.48565539250571,1.1442476076607457,1029.4071825179578,23.070081805782365,-1006.3371007121755,1010.6783808905977,50.589754597242944,1031.0277099609375,1066.910795927129,995.1446239947461
95,2014-07-16,1033.288013169236,1039.4415145063344,1023.5111717852328,1029.943359375,1407240,0.0,0.0,57.73551814501978,1.1536348110824686,1029.5144178893663,21.697713575422426,-1007.8167043139439,1012.429742570998,55.41454210742466,1033.9130031040736,1060.7965200999029,1007.0294861082442
96,2014-07-17,1033.4377531333832,1041.9282585163164,1018.4293210339356,1021.4095458984376,1790220,0.0,0.0,55.01768051418822,1.0515271761864178,1027.8934434911807,19.69446886033893,-1008.1989746308418,1013.2460883280379,59.61939815978952,1033.3738708496094,1060.978555258573,1005.7691864406459
97,2014-07-18,1051.448089763585,1065.598900107059,1044.1582783745223,1046.81689453125,3507488,0.0,0.0,60.9166140763021,1.2731468004066087,1031.6781336991946,19.927333788057922,-1011.7507999111367,1016.2979798010572,59.55341371460539,1033.8577837262835,1062.193851888627,1005.52171556394
98,2014-07-21,1058.3096364075975,1059.1029816984828,1047.6107815643666,1056.4871826171875,981072,0.0,0.0,62.910269443113755,1.34804731395961,1036.6399434827933,20.654104689416272,-1015.9858387933771,1019.9515436934327,59.550314383069676,1036.093763078962,1066.3561185711555,1005.8314075867685
99,2014-07-22,1057.0230009804573,1089.1839442151568,1055.693640117195,1085.9249267578125,2399016,0.0,0.0,68.22407757477272,1.5476841040533176,1046.4969401377973,23.336447752246272,-1023.160492385551,1025.9491239720126,51.17527279840288,1040.100093296596,1080.0834073173198,1000.1167792758721
100,2014-07-23,1089.184093640345,1113.326265945372,1085.8822572867175,1108.9737548828125,2065858,0.0,0.0,71.64899183832267,1.6763562113218582,1058.9923030868003,27.010709116261296,-1031.981593970539,1033.4968176911761,42.33052676950016,1045.2534920828682,1099.4801389029083,991.0268452628283
101,2014-07-24,1112.7255833507888,1115.7701941657426,1100.761755735381,1112.854248046875,1481418,0.0,0.0,72.19241429166078,1.6967722879963085,1069.7646920788154,29.891144578463127,-1039.8735475003523,1040.7111295416942,42.037357087288584,1050.9107622419085,1115.4658847814273,986.3556397023896
102,2014-07-25,1112.3398699840498,1121.0662481571862,1100.7619299341002,1117.37841796875,1806914,0.0,0.0,72.84590743423216,1.7213236587080074,1079.2874372568024,32.16815862861745,-1047.119278628185,1047.6808830350628,40.50799809709729,1054.5005536760602,1127.9196594669588,981.0814478851617
103,2014-07-28,1122.3429162067007,1132.141614990844,1112.6966841549408,1127.63427734375,1314922,20.0,0.0,74.31924855547325,1.7766762579870874,1088.956805274192,34.40368652542088,-1054.553118748771,1054.9493734267617,37.36172373946209,1060.020512172154,1143.083902464288,976.9571218800199
104,2014-07-30,1125.674697502213,1136.649220434976,1120.3616457823446,1130.1385498046875,1899252,0.0,0.0,74.6805063580759,1.790248510940335,1097.193154180291,35.96287471466712,-1061.2302794656239,1061.7847530974823,36.066694409403894,1067.2906537737165,1156.03822405343,978.5430834940031
105,2014-07-31,1121.4503863348657,1131.4232430614072,1118.9026817688684,1123.6060791015625,2407210,0.0,0.0,71.84150558914128,1.683588844926626,1102.4757391645453,36.253518798703,-1066.2222203658423,1067.4048736433078,38.982326993488584,1075.5138549804688,1162.0961671899308,988.9315427710067
106,2014-08-01,1121.4065598873174,1127.0462337492052,1093.099209831909,1095.8863525390625,2381882,0.0,0.0,61.208289204747764,1.2841048713324557,1101.1578618394487,33.85682564817603,-1067.3010361912727,1069.9940989974673,40.51730900765811,1080.4507097516741,1162.8409853773412,998.0604341260071
107,2014-08-04,1102.680301672968,1106.9916868637022,1083.5184006960285,1100.089111328125,1828636,0.0,0.0,62.12364021711871,1.318494095292206,1100.944111737184,31.92850464278058,-1069.0156070944033,1072.7300092093453,40.225645652179715,1084.7137625558037,1164.307343857944,1005.1201812536632
