Date,Close,PBDT,RSI,macd,Volume,EPS (Rs),CI
2016-02-09,1018.0578002929688,2021.0,38.72857504230316,1.2945024273071797,2489610,30.88,44.29397159349978
2016-02-10,1012.4352416992188,2021.0,37.2967529328005,-1.974403325927824,1890732,30.88,46.53252614051673
2016-02-11,980.81884765625,2021.0,30.474123307136807,-7.035117006950713,1962408,30.88,35.17764662974428
2016-02-12,993.60400390625,2021.0,35.604121718639306,-9.899992845279712,2172568,30.88,35.11643195477749
2016-02-15,1012.5913696289062,2021.0,42.40127390866814,-10.517071602900842,2479712,30.88,36.21043577901746
2016-02-16,1010.9846801757812,2021.0,41.99731023761309,-11.008854157378664,1588702,30.88,37.200365356260896
2016-02-17,1015.4473266601562,2021.0,43.60444935672258,-10.912702260767333,1585178,30.88,38.073268729055584
2016-02-18,1033.4306640625,2021.0,49.657852122123245,-9.278440073084084,1529140,30.88,38.72452040858609
2016-02-19,1035.126708984375,2021.0,50.20076376236154,-7.757000985568993,879012,30.88,39.23365605096702
2016-02-22,1033.4532470703125,2021.0,49.63201238433213,-6.610086970141083,1324884,30.88,39.71764212930655
2016-02-23,1010.2932739257812,2021.0,42.462005938986245,-7.483698212088939,1306852,30.88,40.18101733523545
2016-02-24,986.6199340820312,2021.0,36.63598896395329,-9.97133870870516,1659328,30.88,40.764958482636814
2016-02-25,987.468017578125,2021.0,36.96963412425357,-11.73905792193591,1830556,30.88,45.42242829768493
2016-02-26,986.4192504882812,2021.0,36.71219317926482,-13.073907011583628,1537536,30.88,58.195934583734406
2016-02-29,971.3811645507812,2021.0,33.14780171040286,-15.17035794564856,2191718,30.88,49.23723029844709
2016-03-01,1015.93798828125,2021.0,48.95999512675333,-13.085604414685918,1999760,30.88,49.770828319384414
2016-03-02,1034.7698974609375,2021.0,53.920738343183785,-9.80086625028514,1527486,30.88,49.927545524281896
2016-03-03,1059.0010986328125,2021.0,59.39006219657273,-5.182689347083283,2648284,30.88,42.77660717789259
2016-03-04,1052.039306640625,2021.0,57.28623908057911,-2.060754218913303,1512966,30.88,42.603060449731466
2016-03-08,1050.5887451171875,2021.0,56.83447975611357,0.2929764205912306,1268152,30.88,42.53370826689142
2016-03-09,1051.9051513671875,2021.0,57.1646195743607,2.2387410792277933,2017784,30.88,42.61931202347595
2016-03-10,1047.9117431640625,2021.0,55.77111402845438,3.4191253730189146,1661666,30.88,42.78502785718413
2016-03-11,1055.4754638671875,2021.0,57.86613853839304,4.908337221987495,1530528,30.88,43.159999507510015
2016-03-14,1050.901123046875,2021.0,56.13437064158911,5.654258494379519,1636742,30.88,42.69204495670825
2016-03-15,1039.7005615234375,2021.0,52.02852466992994,5.280741666100539,1623356,30.88,43.12616127066711
2016-03-16,1038.4287109375,2021.0,51.56728248325324,4.826462717817321,1918246,30.88,43.36551058473321
2016-03-17,1049.5848388671875,2021.0,55.30978443495761,5.3054912659144975,2221088,30.88,43.5485442724702
2016-03-18,1082.517578125,2021.0,64.12306482273897,8.247450197201715,3204070,30.88,39.78674445125516
2016-03-21,1091.6207275390625,2021.0,66.11242806357453,11.184592900646066,2336982,30.88,42.52708472720595
2016-03-22,1103.6026611328125,2021.0,68.58187098474147,14.314137095715978,1951984,30.88,51.388757609158
2016-03-23,1103.9146728515625,2021.0,68.64594485220888,16.627824940121627,2278434,30.88,57.359768483297856
2016-03-28,1103.736328125,2021.0,68.55987626093017,18.23682552447304,3320882,30.88,51.340203880438736
2016-03-29,1101.95166015625,2021.0,67.6458621845459,19.14724477083677,1838796,30.88,50.82627300603347
2016-03-30,1110.920654296875,2021.0,69.82320571873586,20.357809299623568,2136504,30.88,50.170574190566285
2016-03-31,1124.6651611328125,2021.0,72.83969553635362,22.170687361231103,4363964,30.88,45.939217079377855
2016-04-01,1095.034423828125,1906.0,59.11957197724467,20.97467047509372,3041400,29.07,45.27041198060654
2016-04-04,1102.77685546875,1906.0,61.17733270973357,20.416222498881098,1752352,29.07,44.42051569405685
2016-04-05,1098.98388671875,1906.0,59.59472303840742,19.44345552322875,1491794,29.07,43.42691778850121
2016-04-06,1107.5294189453125,1906.0,61.981039570100165,19.14143319259188,1763150,29.07,42.428371700388
2016-04-07,1102.5760498046875,1906.0,59.777240057273126,18.29152946144381,2390942,29.07,45.68241698603519
2016-04-08,1085.2843017578125,1906.0,52.72892895966685,16.037801287016464,1399500,29.07,50.06976643736244
2016-04-11,1118.573974609375,1906.0,62.01473619103097,16.744879311883096,2400648,29.07,61.64324695713642
2016-04-12,1123.7056884765625,1906.0,63.21434675945788,17.51740047391172,1303628,29.07,61.15785005162807
2016-04-13,1127.2979736328125,1906.0,64.06976450218659,18.209587659202725,1601468,29.07,60.89893941540088
2016-04-18,1124.419921875,1906.0,62.809568576532,18.31479471361717,7121504,29.07,60.18155439191428
2016-04-20,1093.450439453125,1906.0,51.150696744736734,15.718006261471828,6405024,29.07,60.70584163387273
2016-04-21,1081.8704833984375,1906.0,47.59328566779569,12.580605637776443,2525724,29.07,61.09097664104703
2016-04-22,1078.5904541015625,1906.0,46.60458096120477,9.71750474210762,1964126,29.07,59.61003580353778
2016-04-25,1093.852294921875,1906.0,51.63879742349526,8.58106251330787,2267654,29.07,59.62859845558143
2016-04-26,1111.0548095703125,1906.0,56.60513183569355,8.965178032348149,2554368,29.07,59.83619488281829
2016-04-27,1120.5596923828125,1906.0,59.10408605582927,9.9221802384925,1848670,29.07,60.088696023760086
2016-04-28,1127.9892578125,1906.0,60.99487448081968,11.151566898797228,4992744,29.07,60.39120311423217
2016-04-29,1131.4482421875,1906.0,61.878568844701405,12.263608569704957,2372178,29.07,60.74935962260948
2016-05-02,1127.5213623046875,1906.0,60.21079011082021,12.681854690793443,1116692,29.07,61.12271660004361
2016-05-03,1105.8338623046875,1906.0,51.89224808060548,11.134960857563328,2153118,29.07,61.49013534037058
2016-05-04,1105.7890625,1906.0,51.87630422952091,9.792539085198996,1364892,29.07,61.52721256908089
2016-05-05,1102.3529052734375,1906.0,50.592327959162986,8.355078839943417,1246566,29.07,61.52033117656198
2016-05-06,1103.736328125,1906.0,51.11690976387002,7.244007492475248,885598,29.07,61.64315255581256
2016-05-09,1121.206787109375,1906.0,57.28478377027551,7.684612053839601,1821276,29.07,64.28735293349455
2016-05-10,1125.8251953125,1906.0,58.7659556516506,8.310661158817766,1158534,29.07,63.58406419434407
2016-05-11,1123.7724609375,1906.0,57.80650056110365,8.54269619224715,1598716,29.07,62.70915299908974
2016-05-12,1145.1475830078125,1906.0,64.3361212683424,10.332275301628442,1513082,29.07,55.04361902280315
2016-05-13,1126.0482177734375,1906.0,55.99730261072008,10.093024382286105,1621730,29.07,61.47271094479804
2016-05-16,1138.4317626953125,1906.0,59.64915351764578,10.778417993295308,1111526,29.07,60.8739740581537
2016-05-17,1146.932373046875,1906.0,61.98162882121141,11.87068768246354,1756698,29.07,54.86250145484635
2016-05-18,1138.40966796875,1906.0,58.34041681566701,11.91130213147744,1500740,29.07,54.27229442682298
2016-05-19,1141.0198974609375,1906.0,59.13227848621919,12.015604669181585,1038792,29.07,53.67090419034964
2016-05-20,1128.6815185546875,1906.0,53.91539336185515,10.976135067520543,1230918,29.07,53.058567145194175
2016-05-23,1111.791015625,1906.0,47.71005156892939,8.68926109954873,1533016,29.07,52.42092995111473
2016-05-24,1101.19287109375,1906.0,44.267283683128674,5.953091776285419,1339158,29.07,52.03745010070144
2016-05-25,1127.409423828125,1906.0,53.2535090042723,5.8328768063706775,1548678,29.07,51.86272431572894
2016-05-26,1137.33837890625,1906.0,56.13799364866896,6.464273154619832,1943248,29.07,58.16454976752495
2016-05-27,1148.0257568359375,1906.0,59.06589738450184,7.737844337472325,1104676,29.07,58.92911464369496
2016-05-30,1176.4737548828125,1906.0,65.64063791252602,10.916831925070936,1349464,29.07,46.82109420718416
2016-05-31,1146.5758056640625,1906.0,55.54344742188746,10.898061784798529,3722608,29.07,46.31573939718061
2016-06-01,1175.2022705078125,1906.0,61.62950626247922,13.042754035256849,1911942,29.07,46.85345113958224
2016-06-02,1182.60986328125,1906.0,63.03954716835571,15.165352184519634,1408756,29.07,45.92298840849306
2016-06-03,1173.41748046875,1906.0,60.08859571451095,15.92223641118403,1554922,29.07,45.738149268416166
2016-06-06,1177.9033203125,1906.0,61.0468739871388,16.69163165993905,1322026,29.07,44.6734845133868
2016-06-07,1186.3123779296875,1906.0,62.847687461748,17.775024195691458,1202194,29.07,45.09118807416842
2016-06-08,1178.1739501953125,1906.0,59.9586312456106,17.77205232670758,938266,29.07,45.46552403303472
2016-06-09,1162.0098876953125,1906.0,54.591002690602345,16.27775254529047,1562138,29.07,45.90406524332318
2016-06-10,1152.31640625,1906.0,51.60729816544535,14.148234224664748,1396832,29.07,46.249514303608365
2016-06-13,1148.3712158203125,1906.0,50.39993590435299,12.003858705855691,1029978,29.07,50.77537244442643
2016-06-14,1142.8931884765625,1906.0,48.696350930613264,9.750002671323273,977570,29.07,56.19584823774035
2016-06-15,1152.8126220703125,1906.0,51.86889052819786,8.664343755207256,1270844,29.07,66.74824175135122
2016-06-16,1153.4661865234375,1906.0,52.0791567345279,7.76715352083329,1145070,29.07,66.50348655821917
2016-06-17,1173.43994140625,1906.0,58.10310727304197,8.5690600968519,1878988,29.07,66.5572443073165
2016-06-20,1199.00439453125,1906.0,64.29043329324627,11.139010967272952,1872838,29.07,58.34584542237357
2016-06-21,1195.3521728515625,1906.0,62.862145605412834,12.734219623869649,1027690,29.07,57.89237100672233
2016-06-22,1202.769287109375,1906.0,64.58299814238603,14.430586294203977,1761712,29.07,55.05869433375052
2016-06-23,1192.71435546875,1906.0,60.490902745841055,14.793094565507545,1397014,29.07,54.609407227351205
2016-06-24,1160.5218505859375,1906.0,49.64504739440716,12.340465675558107,3766586,29.07,54.0097340686359
2016-06-27,1125.3094482421875,1906.0,40.98822639963631,7.469291678226909,4272566,29.07,47.5983074670814
2016-06-28,1110.9263916015625,1906.0,38.06821067433219,2.420358339433278,4499524,29.07,43.52335657408668
2016-06-29,1128.48779296875,1906.0,43.37271117326851,-0.1620315843408661,2531264,29.07,43.71719647530791
2016-06-30,1151.1214599609375,1906.0,49.38934103890941,-0.3778903504926347,5121812,29.07,44.0163287155046
2016-07-01,1127.563720703125,2002.0,44.13331564926802,-2.4219538790071056,2197296,29.32,44.41367679925685
2016-07-04,1124.5650634765625,2002.0,43.4987466323096,-4.235036662964831,1883484,29.32,44.90901785400506
2016-07-05,1120.5523681640625,2002.0,42.61571526186083,-5.927381642128694,1559748,29.32,45.372953155167664
2016-07-07,1095.529296875,2002.0,37.502969910641774,-9.181886880861384,3316800,29.32,40.4639949091597
2016-07-08,1094.0863037109375,2002.0,37.22561579480699,-11.742186600866717,2456356,29.32,37.84052463916211
2016-07-11,1111.016357421875,2002.0,42.59017363892292,-12.263759742438651,1543632,29.32,38.22246641175342
2016-07-12,1111.3770751953125,2002.0,42.7025256470724,-12.50386651539111,1465536,29.32,38.8378354361745
2016-07-13,1124.0692138671875,2002.0,46.65814650688935,-11.537011853533386,2102300,29.32,42.08029331580202
2016-07-14,1137.0543212890625,2002.0,50.42869841112992,-9.61217969616132,2699988,29.32,54.102855430033465
2016-07-15,1102.5401611328125,2002.0,41.94226597626608,-10.747846141497575,8336366,29.32,60.5264924435634
2016-07-18,1097.174560546875,2002.0,40.79295313394615,-11.943155840380086,2598850,29.32,60.3567351133743
2016-07-19,1111.941162109375,2002.0,45.24023678939396,-11.565585185340751,2362896,29.32,60.12422208415156
2016-07-20,1124.9034423828125,2002.0,48.870815297099305,-10.103938123991838,2815252,29.32,59.97474386431521
2016-07-21,1129.9080810546875,2002.0,50.24248318818385,-8.444398018067659,2527148,29.32,59.75531903269275
2016-07-22,1133.988525390625,2002.0,51.38759173240821,-6.722450546250911,1517216,29.32,68.74936694719014
2016-07-25,1156.748779296875,2002.0,57.29170306804453,-3.481104488388837,1688796,29.32,57.636774937917416
2016-07-26,1153.8782958984375,2002.0,56.36197440447181,-1.1309020704131854,2311290,29.32,56.25125080584091
2016-07-27,1165.1566162109375,2002.0,59.16587015326384,1.6230074508828238,1750510,29.32,53.10603442835428
2016-07-28,1184.0064697265625,2002.0,63.39879354549766,5.265825077636009,4632080,29.32,47.65155837122942
2016-07-29,1184.0291748046875,2002.0,63.403714550584645,8.061686300525253,2488084,29.32,46.37697423044277
2016-08-01,1224.2384033203125,2002.0,70.8724871790071,13.3678785783884,3961704,29.32,32.964813958527046
2016-08-02,1220.147216796875,2002.0,69.32226760759404,17.046448776230363,2578162,29.32,32.744631151423405
2016-08-03,1200.7550048828125,2002.0,62.35951417273111,18.18730084377421,2294702,29.32,32.43530068320337
2016-08-04,1198.81103515625,2002.0,61.69059438587984,18.71879361544279,1415416,29.32,32.148521891033965
2016-08-05,1197.500244140625,2002.0,61.21378020692834,18.817321220313488,1868484,29.32,31.995800962659168
2016-08-08,1197.6810302734375,2002.0,61.2582562061338,18.694494491472824,2058244,29.32,34.475768293510946
2016-08-09,1197.99755859375,2002.0,61.34183990408937,18.4104701740132,2261914,29.32,36.61587282873566
2016-08-10,1209.388671875,2002.0,64.32479791242832,18.886830868821107,2062078,29.32,40.58000771950054
2016-08-11,1224.984375,2002.0,67.9689809874134,20.288915071376323,2233138,29.32,43.98946585732932
2016-08-12,1237.8895263671875,2002.0,70.64144151467946,22.18567214744008,2327358,29.32,45.24411385791256
2016-08-16,1216.7572021484375,2002.0,61.58087695809523,21.73313775770453,3183754,29.32,47.46931321900933
2016-08-17,1186.4024658203125,2002.0,51.38556095839952,18.70945648877091,1848566,29.32,54.40581666417551
2016-08-18,1192.7314453125,2002.0,53.12801013644816,16.632138115179714,1292064,29.32,54.99574817634676
2016-08-19,1176.8870849609375,2002.0,48.44652962543548,13.551131861498789,2416244,29.32,55.25074852355136
2016-08-22,1152.115234375,2002.0,42.187438795925054,9.006707178836223,2265274,29.32,46.4563904816657
2016-08-23,1175.7799072265625,2002.0,48.9700987676325,7.231400122985178,1503374,29.32,46.542551255293375
2016-08-24,1162.6702880859375,2002.0,45.766764223377486,4.712299334413956,1116878,29.32,46.59247865857809
2016-08-25,1153.1773681640625,2002.0,43.54545716065671,1.9276734882391795,1939690,29.32,45.08440148487221
2016-08-26,1141.3792724609375,2002.0,40.88923638035248,-1.2171398489074363,1250314,29.32,43.86589737788698
2016-08-29,1130.3494873046875,2002.0,38.52339465364102,-4.54702330387795,1488728,29.32,36.68440846079917
2016-08-30,1150.05859375,2002.0,44.68257866762606,-5.531852011663204,1444026,29.32,36.87074745139888
2016-08-31,1135.208984375,2002.0,41.32333545967612,-7.424984630165454,3231668,29.32,37.18794943309072
2016-09-01,1133.4913330078125,2002.0,40.939932890479575,-8.960613604093624,1345736,29.32,37.43341293776619
2016-09-02,1136.7911376953125,2002.0,42.05226384481488,-9.79839418005895,1742330,29.32,38.319870024148976
2016-09-06,1122.89111328125,2002.0,38.7421999546414,-11.45194621784799,2239066,29.32,44.50039180616833
2016-09-07,1103.22705078125,2002.0,34.5937401963682,-14.185600848960805,3854040,29.32,43.96696155209976
2016-09-08,1049.6829833984375,2002.0,26.327108880750785,-20.43701539847348,7021516,29.32,27.906953803104287
2016-09-09,1063.40234375,2002.0,30.884474306728336,-24.00752494171661,2742438,29.32,32.83734811131269
2016-09-12,1066.3858642578125,2002.0,31.871469436108782,-26.2933410397402,2024454,29.32,33.186981922833866
2016-09-14,1052.5531005859375,2002.0,29.750208834914616,-28.88805171099375,2069858,29.32,33.75844905122051
2016-09-15,1051.875244140625,2002.0,29.646079602974424,-30.64581013896964,2818964,29.32,35.50957586831999
2016-09-16,1067.5838623046875,2002.0,35.29787136321936,-30.4206221576128,4358004,29.32,37.868455722142464
2016-09-19,1090.0728759765625,2002.0,42.42842232887698,-28.10352367807991,2802546,29.32,41.18920461927856
2016-09-20,1087.8350830078125,2002.0,41.93320395937803,-26.14637845455013,1184552,29.32,41.19057830314666
2016-09-21,1090.9542236328125,2002.0,42.93302992447695,-24.066217805579072,1678020,29.32,41.21172799498866
2016-09-22,1074.9520263671875,2002.0,39.2035263401775,-23.43873197580183,2857574,29.32,43.42076199660867
2016-09-23,1084.0379638671875,2002.0,42.2699773200244,-21.95519983593863,1800726,29.32,45.67990588412509
2016-09-26,1085.3944091796875,2002.0,42.73435254261018,-20.43448015914032,1753476,29.32,45.69797960868341
2016-09-27,1101.2158203125,2002.0,47.98951147152911,-17.748054679155075,2038792,29.32,49.27235116323581
2016-09-28,1095.3167724609375,2002.0,46.28404050454565,-15.911627653887765,1731328,29.32,59.65568570545543
2016-09-29,1101.984130859375,2002.0,48.51127873718291,-13.759633415368398,3603958,29.32,62.87591173940718
2016-09-30,1098.81982421875,2002.0,47.50456016213031,-12.169216425861803,2175364,29.32,61.900849883328206
2016-10-03,1090.185546875,2033.0,44.77416817465915,-11.473256960925028,1818880,30.24,60.76598089948988
2016-10-04,1087.2247314453125,2033.0,43.84356278856096,-11.03343061143778,1780718,30.24,61.51742166036344
2016-10-05,1078.7264404296875,2033.0,41.19684898625352,-11.241026565519633,1176354,30.24,61.43551405538231
2016-10-06,1079.811279296875,2033.0,41.68083273477775,-11.18903024879387,2267572,30.24,69.68455049936433
2016-10-07,1070.341552734375,2033.0,38.687482488572286,-11.7762018603471,1816512,30.24,71.30877600073316
2016-10-10,1075.99169921875,2033.0,41.391971451137074,-11.651310932065826,1202142,30.24,68.85587427765331
2016-10-13,1052.7568359375,2033.0,34.627650737723826,-13.274176809186656,5173334,30.24,56.92796059423344
2016-10-14,1069.6177978515625,2033.0,42.03103867276929,-13.049346254707189,7741214,30.24,48.50663074617725
2016-10-17,1067.9227294921875,2033.0,41.52193810136046,-12.85970558964118,2728346,30.24,47.61925036998826
2016-10-18,1084.9869384765625,2033.0,48.309693678099,-11.203329929201573,2128632,30.24,46.88087551591308
2016-10-19,1082.6820068359375,2033.0,47.50754951792596,-9.961795626067214,1985058,30.24,46.06069993335532
2016-10-20,1085.4166259765625,2033.0,48.59803858688972,-8.65741257249556,1265854,30.24,45.494431094284
2016-10-21,1097.847900390625,2033.0,53.34311982474144,-6.545131451082398,1259660,30.24,45.48928844844464
2016-10-24,1100.3631591796875,2033.0,54.26310814540764,-4.614974527188679,1253190,30.24,45.609302124195885
2016-10-25,1087.1055908203125,2033.0,48.80098949462116,-4.107734817453547,1772466,30.24,49.47987686334232
2016-10-26,1086.1085205078125,2033.0,48.40634563051819,-3.74305136817452,1437130,30.24,49.684518568718985
2016-10-27,1096.011962890625,2033.0,52.51394340478779,-2.624656665202337,2941602,30.24,49.94069983900277
2016-10-28,1087.218994140625,2033.0,48.799124204812806,-2.419944286347345,1752102,30.24,50.32353561278953
2016-11-01,1065.1455078125,2033.0,40.96491456717987,-3.992827294486688,2934776,30.24,51.08589813628423
2016-11-02,1044.318359375,2033.0,35.21963034659737,-6.841065682835506,2325076,30.24,51.938215215690384
2016-11-03,1051.298583984375,2033.0,38.34082902653311,-8.437803588824409,1463310,30.24,52.47779927761479
2016-11-04,1056.3297119140625,2033.0,40.56368100652988,-9.191308226318142,1183752,30.24,52.68735842119472
2016-11-07,1032.080810546875,2033.0,34.169773462071404,-11.611301903488538,2048052,30.24,47.43162935315337
2016-11-08,1034.8682861328125,2033.0,35.42975765978535,-13.152623092097429,1933634,30.24,47.646066929225306
2016-11-09,983.491943359375,2033.0,25.675479947739973,-18.308721189405787,4500226,30.24,28.911449394348264
2016-11-10,976.9651489257812,2033.0,24.743493941915105,-22.660408756764127,2172426,30.24,29.54883045116929
2016-11-11,952.3533935546876,2033.0,21.56470508093207,-27.77494321940549,2398424,30.24,24.13759469247816
2016-11-15,961.4864501953124,2033.0,25.39495489021661,-30.736970622286663,6290324,30.24,22.403290298160016
2016-11-16,992.4437866210938,2033.0,36.681881171478935,-30.23783738405677,4019958,30.24,23.837952138845694
2016-11-17,968.693115234375,2033.0,32.606162765151325,-31.396828292257965,2504688,30.24,25.385430689024727
2016-11-18,963.208984375,2033.0,31.72950031386236,-32.384551513479664,2140534,30.24,28.193463146527424
2016-11-21,966.7442016601562,2033.0,32.98041427200417,-32.50734238469818,1793366,30.24,31.139524536754383
2016-11-22,967.6962890625,2033.0,33.334688580775364,-32.1571420222499,1318860,30.24,38.74723379672387
2016-11-23,977.3731689453124,2033.0,36.98099115144611,-30.744360528002066,1275808,30.24,39.68905776807648
2016-11-24,991.92236328125,2033.0,42.107951803565214,-28.12649786578993,3026234,30.24,40.6991613105964
2016-11-25,1042.6416015625,2033.0,55.65277466280844,-21.70895685312189,4276148,30.24,42.081404921218684
2016-11-28,1034.5966796875,2033.0,53.51404455906547,-17.075333510112728,1924296,30.24,46.649382512131325
2016-11-29,1024.2847900390625,2033.0,50.81823123810912,-14.073012019480984,1442296,30.24,47.75964694773275
2016-11-30,1031.6273193359375,2033.0,52.6474170624536,-10.97466079921287,3445832,30.24,48.30867622145452
2016-12-01,1025.9161376953125,2033.0,51.05677653368482,-8.877703127323798,1123052,30.24,48.58652194669799
2016-12-02,1007.0614013671876,2033.0,46.10437048638551,-8.637698696864163,1998032,30.24,48.75258149760442
2016-12-05,990.8118896484376,2033.0,42.29658324391156,-9.64748306997285,2249526,30.24,56.84941917084406
2016-12-06,989.1577758789062,2033.0,41.9170662720836,-10.460633941402648,1593444,30.24,56.43697266164328
2016-12-07,976.55712890625,2033.0,39.043095729846286,-11.983688269357003,2065706,30.24,55.76728535894162
2016-12-08,995.2312622070312,2033.0,45.05549722763739,-11.550723752799058,3239546,30.24,55.27610510713331
2016-12-09,995.0047607421876,2033.0,44.99752380639824,-11.097942852374558,1588718,30.24,57.79237046642946
2016-12-12,1000.8742065429688,2033.0,46.904094615384096,-10.148509799815884,1311758,30.24,58.18894820575822
2016-12-13,997.2932739257812,2033.0,45.85965057861713,-9.574657904169952,2147534,30.24,59.61350339070061
2016-12-14,1000.6022338867188,2033.0,47.03335020978607,-8.751983312074344,1870366,30.24,60.71555755206816
2016-12-15,1024.03564453125,2033.0,54.54813126502868,-6.138368086657124,4295410,30.24,59.55926075936903
2016-12-16,1034.6185302734375,2033.0,57.48199534784319,-3.176492131906116,1987230,30.24,64.13434758743212
2016-12-19,1037.4517822265625,2033.0,58.25881252367648,-0.5937203063458583,1334210,30.24,62.13227040897118
2016-12-20,1060.2955322265625,2033.0,63.97398174825973,3.2588783638947234,2922760,30.24,50.89870711863047
2016-12-21,1048.64697265625,2033.0,59.500224563565325,5.310928087233265,2034902,30.24,50.05884921372511
2016-12-22,1045.9730224609375,2033.0,58.48908838105055,6.644829386664696,1868300,30.24,49.11406093685694
2016-12-23,1037.089111328125,2033.0,55.13660493259086,6.90549613332621,1118954,30.24,48.17901163885001
2016-12-26,1039.3553466796875,2033.0,55.8320841935074,7.211809411509762,897408,30.24,47.43485155844042
2016-12-27,1053.0889892578125,2033.0,59.89006017642722,8.465173816187644,1294692,30.24,49.70164237579591
2016-12-28,1048.5565185546875,2033.0,57.99625007678057,8.989120643350589,1350418,30.24,48.75632003860502
2016-12-29,1065.916015625,2033.0,62.842590569504736,10.68198335806619,1963516,30.24,46.209724215258106
2016-12-30,1072.1934814453125,2033.0,64.44036355016867,12.38733479989878,1405748,30.24,45.794201151424026
2017-01-02,1070.2899169921875,2089.0,63.54800481860333,13.430418852938146,823132,31.7,46.24783546303808
2017-01-03,1073.417724609375,2089.0,64.41986377281907,14.34410846107312,1475324,31.7,48.31657388159265
2017-01-04,1078.5164794921875,2089.0,65.85362970964054,15.303234800422388,1420066,31.7,57.38541036253243
2017-01-05,1058.07470703125,2089.0,56.09413742982735,14.24960851897822,2216404,31.7,59.39329603613203
2017-01-06,1034.052490234375,2089.0,47.23501367266155,11.345426946939597,3009896,31.7,58.033408878276376
2017-01-09,1044.1600341796875,2089.0,50.75887266011129,9.747078201556178,1854578,31.7,57.82116299198046
2017-01-10,1049.4404296875,2089.0,52.54202082393368,8.804960983413821,1533914,31.7,57.62701788237128
2017-01-11,1053.542236328125,2089.0,53.93742827990497,8.293703168640832,1931296,31.7,57.59875518871715
2017-01-12,1062.58447265625,2089.0,56.94296003563646,8.51994791351376,2570374,31.7,57.77465534046489
2017-01-13,1019.5029296875,2089.0,42.660595045303886,5.163407486337064,10235580,31.7,53.21483369979435
2017-01-16,1023.6956787109376,2089.0,44.12930639802339,2.8092614043921458,3364808,31.7,51.31581178172217
2017-01-17,1032.8514404296875,2089.0,47.30358222677588,1.66320473764722,3009956,31.7,51.72857864777077
2017-01-18,1040.2620849609375,2089.0,49.79012493847476,1.337505719327055,3136574,31.7,51.990332945919626
2017-01-19,1038.4034423828125,2089.0,49.16353628368509,0.91881841134159,2251676,31.7,52.25407807838392
2017-01-20,1035.8426513671875,2089.0,48.26235785898244,0.3760365544219439,2037246,31.7,52.618679277865766
2017-01-23,1048.5018310546875,2089.0,52.86229808220104,0.9563438888360452,2318546,31.7,53.11479752567514
2017-01-24,1053.7972412109375,2089.0,54.67755302510377,1.8225280078772808,2282638,31.7,53.77507725804415
