,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,RSI,stockRSI,macd_strength,macd,macd_h,ema,CI,Bollinger_centralBand,Bollinger_upperBand,Bollinger_lowerband
0,2014-02-25,881.4814483011476,888.7448088522293,880.3192987910986,883.9993896484375,49759,0.0,0,0.0,-2.7752889503053213,,,,883.9993896484375,,,,
1,2014-02-26,890.9237066060616,890.9237066060616,876.8328007051142,880.12548828125,63923,0.0,0,0.0,-2.7752889503053213,,,,883.647216796875,,,,
2,2014-02-28,867.4388384121925,898.7196952950934,867.4388384121925,891.2626342773438,229839,0.0,0,0.0,-2.7752889503053213,,,,884.3395274769176,,,,
3,2014-03-03,890.9721314490997,894.7975127483917,872.8137320309795,874.0242919921875,39652,0.0,0,0.0,-2.7752889503053213,,,,883.4017787964876,,,,
4,2014-03-04,875.0411502731317,882.2560994616244,866.8093425394064,871.1673583984375,74965,0.0,0,0.0,-2.7752889503053213,,,,882.2895587603012,,,,
5,2014-03-05,874.4116888276675,883.9992881890687,874.4116888276675,878.818115234375,161162,0.0,0,0.0,-2.7752889503053213,,,,881.9739729852171,,,,
6,2014-03-06,879.8350200012692,885.0646629163534,867.8747106818762,870.0052490234375,117509,0.0,0,0.0,-2.7752889503053213,,,,880.8859071705099,,,,
7,2014-03-07,879.3507466701561,879.3507466701561,857.0764436157359,859.1586303710938,121701,0.0,0,0.0,-2.7752889503053213,,,,878.9107001887447,,,,
8,2014-03-10,860.950235920042,861.2891690620883,837.7074848940791,844.8740234375,141440,0.0,0,0.0,-2.7752889503053213,868.3913744218751,,,875.8164568477225,,,,
9,2014-03-11,846.810871917112,858.0448439732397,826.0860631029046,827.9745483398438,132434,0.0,0,0.0,-2.7752889503053213,860.3080092054688,,,871.4671924379154,,,,
10,2014-03-12,828.0229775417906,844.0023683364567,825.2144549098889,836.448486328125,141798,0.0,0,0.0,-2.7752889503053213,855.5361046300001,,,868.2836737006617,,,,
11,2014-03-13,845.454954596813,852.2340893988493,827.53866976286,831.1703491210938,116702,0.0,0,0.0,-2.7752889503053213,850.6629535282188,,,864.9097351025191,,,,
12,2014-03-14,845.4551165362071,845.4551165362071,830.9283963208084,836.690673828125,221085,0.0,0,0.0,-2.7752889503053213,847.8684975882002,,,862.3443658957559,,,,
13,2014-03-18,836.0611560341204,849.3289056060559,832.4778865717179,846.859375,124700,0.0,0,0.0,-2.7752889503053213,847.6666730705603,,,860.9366394506872,,859.4699009486607,902.747172454809,816.1926294425124
14,2014-03-19,852.1373740554006,861.7249732858513,833.8336841736927,854.7521362304688,134676,0.0,0,38.83134263862493,0.0818378683911019,849.083765702542,,,860.3744118852128,,857.3808114188058,898.3177558069596,816.4438670306521
15,2014-03-20,846.4235004398911,854.171083967945,842.5497086758642,847.48876953125,53398,0.0,0,36.642314106241635,-0.07922615107813229,848.7647664682836,,,859.2029898530343,,855.0496172223773,894.0798155476731,816.0194188970814
16,2014-03-21,849.1835619636992,878.7696941463414,849.1835619636992,869.666259765625,174879,0.0,0,46.55006937645461,0.6497652093042685,852.945065127752,,,860.1541962087243,,853.5070190429688,887.7902616248839,819.2237764610536
17,2014-03-24,875.2832980222017,880.1255380633838,861.5313244833695,875.4285888671875,116263,0.0,0,48.790822989845786,0.8146350491779679,857.4417698756391,,,861.5427773594937,,853.6073259626116,888.1563467429709,819.0583051822524
18,2014-03-25,867.7293635466169,873.9274540728416,862.7903026433928,866.809326171875,78974,0.0,0,45.70435826875921,0.5875396017801411,859.3152811348864,,,862.0215545242556,,853.2960379464286,887.2366860841925,819.3553898086647
19,2014-03-26,862.8871266023012,868.8915157361109,856.5438043285022,862.9839477539062,87586,0.0,0,44.363035197270406,0.48884793006145694,860.0490144586904,,,862.1090448178602,,852.1650259835379,883.3886128348047,820.9414391322712
20,2014-03-27,849.4256440437869,895.8143228947323,849.4256440437869,882.8370971679688,266461,0.0,0,52.20303095929708,1.0656979854049442,864.6066310005461,,,863.9934132133245,,853.0815865652902,887.1819201886054,818.981252941975
21,2014-03-28,876.4454172886649,886.1298970377109,872.6684465427875,883.5150756835938,132294,0.0,0,52.44945275716037,1.0838291722129503,868.3883199371558,,,865.7681098015307,,854.8213326590402,892.5495070562514,817.093158261829
22,2014-03-31,873.5884447948808,889.035201124307,873.5884447948808,887.5341186523438,118241,0.0,0,53.964624475940894,1.1953122541384298,872.2174796801935,,,867.7468378788773,,857.8684823172433,898.8836199655937,816.853344668893
23,2014-04-01,889.0352357782425,889.0352357782425,871.6031723316103,876.8812255859375,93671,0.0,0,49.46540188631335,0.8642691160285694,873.1502288613424,,,868.5772367613372,,861.36181640625,899.6492904904019,823.0743423220981
24,2014-04-02,869.6662648448337,878.4307070283553,869.6662648448337,872.813720703125,87840,0.0,0,47.82580966188812,0.7436314404342204,873.082927229699,,,868.9623716651361,,863.9593331473214,899.8235534769999,828.095112817643
25,2014-04-03,871.6515045152428,894.845843114822,871.6030939430084,885.5487670898438,262920,0.0,0,53.070690265063156,1.1295384942193354,875.5760952017279,2.91601400579475,-872.6600811959331,870.4702257946549,,867.843505859375,899.997263825261,835.689747893489
26,2014-04-04,886.1299207624577,890.8753396102908,869.8600061703335,871.651611328125,124194,0.0,0,47.463448816287155,0.7169697074200693,874.7911984270073,2.5705808133600385,-872.2206176136473,870.5776244795157,57.27614700069917,870.3407156808036,897.0399315668468,843.6414997947603
27,2014-04-07,872.6685117214647,877.7044533889724,857.076521804701,865.4051513671875,115761,0.0,0,45.15412582914969,0.5470546802476731,872.9139890150434,1.7723548017382882,-871.1416342133051,870.1073996511223,58.24504311820726,871.6654139927456,894.9705820910922,848.360245894399
28,2014-04-09,872.8622165888431,872.8622165888431,852.5248075168082,860.9503173828125,312115,0.0,0,43.52755887382603,0.4273753759879741,870.5212546885973,0.7713949044008359,-869.7498597841965,869.2749376267304,63.803048598108006,872.1081412179129,894.2349472542624,849.9813351815635
29,2014-04-10,866.7608606937894,866.7608606937894,859.981725470486,864.8723754882812,92655,0.0,0,45.392619829596946,0.5646025567431477,869.3914788485342,0.29124697154543355,-869.1002318769888,868.8747047050532,68.62417278109992,873.3498273577009,891.0293973431162,855.6702573722855
30,2014-04-11,864.8240647432223,876.4454407532096,855.1395847348996,868.1652221679688,145225,0.0,0,46.97595016864381,0.6811006036081761,869.1462275124212,0.17442086786968503,-868.9718066445515,868.8102062925909,68.50580044555439,873.2426103864398,891.0362471694451,855.4489736034344
31,2014-04-15,866.7608699393982,870.1504375872059,856.1563536193833,861.967041015625,53231,0.0,0,44.36818038508802,0.4892265019341252,867.7103902130619,-0.4135390587625807,-868.1239292718245,868.1881003583212,68.17586541901467,872.2810712541852,890.9968405416129,853.5653019667576
32,2014-04-16,857.6091052925482,867.7293986048479,852.8152759225774,859.0133666992188,78856,0.0,0,43.13918944521819,0.39879998727778465,865.9709855102933,-1.1050994702959542,-867.0760849805893,867.3540336620391,67.89250796947573,871.7242170061384,891.5710213745838,851.8774126376929
33,2014-04-17,858.3354655482519,866.2767511086299,843.3729318654172,862.0640258789062,79320,0.0,0,44.83871312624788,0.5238472907735346,865.1895935840159,-1.3909691519461376,-866.5805627359621,866.8731238635725,63.06789513336441,871.6585083007812,891.6356289138578,851.6813876877047
34,2014-04-21,862.0639712703488,871.6031599886985,859.9333739462797,863.6134643554688,54089,0.0,0,45.72601462740308,0.5891330301519733,864.8743677383065,-1.475487694687672,-866.3498554329942,866.5767911810176,62.96322559390271,870.2853916713169,889.5838011242499,850.9869822183839
35,2014-04-22,864.872337397866,873.5399574449411,854.0741793762226,859.3521728515625,219099,0.0,0,43.6466103202977,0.43613492581050484,863.7699287609578,-1.8648233373786525,-865.6347520983364,865.9200076965217,62.285356357878456,868.5594700404575,887.0668526183639,850.0520874625512
