Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2014-03-04,875.0411502731317,882.2560994616244,866.8093425394064,871.1673583984375,74965,0.0,0
2014-03-05,874.4116280985436,883.9992267940727,874.4116280985436,878.8180541992188,161162,0.0,0
2014-03-06,879.834958276506,885.0646008247049,867.8746497961877,870.0051879882812,117509,0.0,0
2014-03-07,879.3507466701561,879.3507466701561,857.0764436157359,859.1586303710938,121701,0.0,0
2014-03-10,860.9502981165716,861.289231283103,837.7075454115123,844.8740844726562,141440,0.0,0
2014-03-11,846.8109967645099,858.0449704768896,826.0861848947932,827.9746704101562,132434,0.0,0
2014-03-12,828.0230379621423,844.0024299228152,825.2145151253044,836.4485473632812,141798,0.0,0
2014-03-13,845.4550787650425,852.2342145627002,827.5387912998038,831.1704711914062,116702,0.0,0
2014-03-14,845.4551165362071,845.4551165362071,830.9283963208084,836.690673828125,221085,0.0,0
2014-03-18,836.0610957772172,849.3288443929147,832.4778265730695,846.8593139648438,124700,0.0,0
2014-03-19,852.137434903845,861.725034818916,833.8337437151284,854.752197265625,134676,0.0,0
2014-03-20,846.4234394814544,854.1710224515364,842.5496479964135,847.4887084960938,53398,0.0,0
2014-03-21,849.1836215613332,878.7697558203974,849.1836215613332,869.6663208007812,174879,0.0,0
2014-03-24,875.2832980222017,880.1255380633838,861.5313244833695,875.4285888671875,116263,0.0,0
2014-03-25,867.7294857464957,873.92757714558,862.7904241477175,866.8094482421875,78974,0.0,0
2014-03-26,862.8871876306099,868.8915771890843,856.5438649081749,862.9840087890625,87586,0.0,0
2014-03-27,849.4257614942816,895.814446759412,849.4257614942816,882.8372192382812,266461,0.0,0
2014-03-28,876.4453567418961,886.1298358219171,872.6683862569403,883.5150146484375,132294,0.0,0
2014-03-31,873.5883847187596,889.0351399859221,873.5883847187596,887.5340576171875,118241,0.0,0
2014-04-01,889.0352357782425,889.0352357782425,871.6031723316103,876.8812255859375,93671,0.0,0
2014-04-02,869.6663256598907,878.4307684563028,869.6663256598907,872.8137817382812,87840,0.0,0
2014-04-03,871.6515645925506,894.8459047907656,871.6031540169796,885.548828125,262920,0.0,0
2014-04-04,886.1299828114202,890.875401991539,869.8600670800372,871.6516723632812,124194,0.0,0
2014-04-07,872.6683886266139,877.7043295837734,857.0764009091889,865.405029296875,115761,0.0,0
2014-04-09,872.8621547092191,872.8621547092191,852.5247470789595,860.9502563476562,312115,0.0,0
2014-04-10,866.7609218622184,866.7609218622184,859.9817861605027,864.8724365234375,92655,0.0,0
2014-04-11,864.8240647432223,876.4454407532096,855.1395847348996,868.1652221679688,145225,0.0,0
2014-04-15,866.7609926886047,870.1505608164373,856.1564748667961,861.9671630859375,53231,0.0,0
2014-04-16,857.6090443571683,867.7293369503946,852.8152153278116,859.0133056640625,78856,0.0,0
2014-04-17,858.3355263194215,866.2768124420521,843.3729915772217,862.0640869140625,79320,0.0,0
2014-04-21,862.0640321959959,871.6032215885197,859.9334347213487,863.613525390625,54089,0.0,0
2014-04-22,864.8724602523135,873.5400815306174,854.0743006968,859.352294921875,219099,0.0,0
2014-04-23,859.3522499252457,866.5671988498291,852.2341812596098,856.7374877929688,172396,0.0,0
2014-04-24,856.7374877929686,856.7374877929686,856.7374877929686,856.7374877929688,0,0.0,0
2014-04-25,850.3941862194484,875.4770136844687,850.3941862194484,863.613525390625,184265,0.0,0
2014-04-28,871.7969503180652,890.4879859445082,871.7969503180652,881.2393188476562,488222,0.0,0
2014-04-29,882.3045281495973,894.5070082709933,872.5716376865116,876.7843627929688,160588,0.0,0
2014-04-30,872.6683709203804,884.1929244668169,862.8870708652069,866.13134765625,284238,0.0,0
2014-05-02,863.8555683557237,886.1298711272278,863.8555683557237,882.0623779296875,120872,0.0,0
2014-05-05,883.2728833612076,947.8199586621583,883.2728833612076,925.2066650390625,756336,0.0,0
2014-05-06,929.7100586016611,933.8743730839396,910.3410990474598,926.659423828125,136633,0.0,0
2014-05-07,921.9625111835468,924.8194446524718,895.8144147529209,901.0924682617188,101016,0.0,0
2014-05-08,892.9091106663985,911.3580343740184,892.0374837692851,896.4439697265625,57634,0.0,0
2014-05-09,903.4650711175437,912.0842219768411,890.9720695421722,899.7365112304688,76214,0.0,0
2014-05-12,898.7197590097362,931.3564689766848,894.4101535158854,920.1224365234375,207137,0.0,0
2014-05-13,920.0255109836581,920.5097349368075,910.3410319206723,918.7665405273438,117160,0.0,0
2014-05-14,915.1833169641428,930.6784842354933,915.1833169641428,926.4657592773438,71969,0.0,0
2014-05-15,920.5098912293267,929.613326737945,898.1871750208649,913.1981201171875,63950,0.0,0
2014-05-16,910.3410854854677,921.9624610448567,897.7512619627964,911.5032348632812,106038,0.0,0
2014-05-19,917.89487090247,917.89487090247,872.5715228261588,877.7042846679688,155377,0.0,0
2014-05-20,878.3823274230241,889.4226581589705,874.5085354608498,880.9002685546875,167699,0.0,0
2014-05-21,894.3132759497121,894.3132759497121,874.70220485914,877.8980712890625,273366,0.0,0
2014-05-22,877.898087885682,890.9721355265609,877.898087885682,885.113037109375,137582,0.0,0
2014-05-23,890.6332023796208,918.0886787817171,878.2854907187908,885.113037109375,476667,0.0,0
2014-05-26,881.5296668162389,890.0035856128794,872.5715240883617,875.4768676757812,157612,0.0,0
2014-05-27,878.3822426249244,894.8458568747851,873.4915925666925,890.875244140625,92225,0.0,0
2014-05-28,895.8144339782456,904.2399437197002,882.2561614639802,898.1387329101562,254197,0.0,0
2014-05-29,893.1510525343044,901.5765608669379,874.5568415162709,885.2581787109375,341923,0.0,0
2014-05-30,878.5275461348697,890.972078147861,874.5084636603463,879.0601806640625,181169,0.0,0
2014-06-02,881.2876343265568,898.6228762718939,881.2876343265568,894.7490844726562,103305,0.0,0
2014-06-03,897.7512368567029,900.2207672721368,888.8415040217957,899.2523193359375,117570,0.0,0
2014-06-04,899.6396926996256,920.0255092673063,899.6396926996256,917.507568359375,196799,0.0,0
2014-06-05,925.7877378602481,934.5521791171418,915.1832220369938,927.9183349609375,160234,0.0,0
2014-06-06,928.9838559929755,938.4262251312934,924.9647726647079,930.72705078125,154825,0.0,0
2014-06-09,935.5208016041963,941.3799003927819,921.2361930910888,928.5963745117188,89386,0.0,0
2014-06-10,931.937400421746,1011.5922991414626,931.937400421746,986.7515869140625,782606,0.0,0
2014-06-11,989.753742769619,999.4382216616896,969.2226356965555,982.3450927734375,168843,0.0,0
2014-06-12,983.4588821434145,1007.1858566510596,982.9746581738707,990.3348388671875,185876,0.0,0
2014-06-13,993.6277052878369,998.4699455670174,949.0790947193764,963.70263671875,105824,0.0,0
2014-06-16,962.4919775306092,977.115577133409,946.2220636899298,965.4942016601562,91725,0.0,0
2014-06-17,965.4941389185809,984.9115073547833,958.7634142391696,975.662841796875,75525,0.0,0
2014-06-18,991.6906996376111,991.6906996376111,954.8896775807466,958.8602905273438,64848,0.0,0
2014-06-19,954.0180722148637,980.5535702536246,954.0180722148637,965.736328125,95393,0.0,0
2014-06-20,956.0518524682868,970.869094659672,940.3629834559017,953.3402099609375,144202,0.0,0
2014-06-23,949.0790710057369,951.9844151006524,923.9478327628423,928.9353637695312,130984,0.0,0
2014-06-24,924.964670629476,940.79883105727,924.964670629476,930.630126953125,260795,0.0,0
2014-06-25,926.51413847416,946.1736194619874,926.51413847416,933.2932739257812,175840,0.0,0
2014-06-26,934.7460471740405,948.9822449881215,926.8047615333838,941.3314819335938,243465,0.0,0
2014-06-27,951.4033329917978,954.8897221266036,939.7819570632794,947.529541015625,125651,0.0,0
2014-06-30,952.9527154648998,970.2879561887503,949.1273345108247,963.654052734375,124243,0.0,0
2014-07-01,963.6539727295849,977.0670102413688,955.1316439011858,958.0369873046875,77442,0.0,0
2014-07-02,964.5741825274258,1006.4595574213125,960.7488012065719,996.8235473632812,281454,0.0,0
2014-07-03,1003.3604920758793,1018.4197859595197,986.5578855788614,997.5498046875,221750,0.0,0
2014-07-04,1001.3754500914737,1036.1427645072636,1001.3754500914737,1027.572021484375,262819,0.0,0
2014-07-07,1022.6809523293581,1031.3969831730742,1012.028025742594,1025.634765625,146714,0.0,0
2014-07-08,1018.9039798623259,1030.3800634722118,998.0339992057364,1006.8952026367188,161675,0.0,0
2014-07-09,997.50145338967,1014.9335176236642,978.3261945541515,983.604248046875,147523,0.0,0
2014-07-10,978.2777261362994,1016.7735323770348,975.2755020078765,1000.40673828125,364675,0.0,0
2014-07-11,1014.9334887102585,1014.9334887102585,991.6907370604052,998.0341186523438,240654,0.0,0
2014-07-14,999.4382270342325,1014.9333933448407,970.9658352947423,985.4925537109375,234767,0.0,0
2014-07-15,992.6591595169862,1004.2320653575155,978.6166640896728,1000.0678100585938,67380,0.0,0
2014-07-16,999.4384096550049,1028.879254668439,993.6277212267781,1021.6642456054688,156474,0.0,0
2014-07-17,1014.352298444263,1069.1664229327578,1014.352298444263,1065.77685546875,254337,0.0,0
2014-07-18,1074.8804013024117,1082.7248060387287,1039.144648371696,1052.50927734375,187577,0.0,0
2014-07-21,1057.4482399779486,1061.3220314106225,1040.1129996729856,1044.7615966796875,78911,0.0,0
2014-07-22,1045.9238546873055,1093.6683890452546,1042.1953534786983,1087.6639404296875,165416,0.0,0
2014-07-23,1081.7562794852968,1085.6300709964348,1047.9574249068705,1058.6103515625,118517,0.0,0
2014-07-24,1061.322095562494,1071.00657472956,1044.9553021264048,1048.8775634765625,49532,0.0,0
2014-07-25,1046.8921148288466,1059.1430036461218,992.6590357997852,997.210693359375,140637,0.0,0
2014-07-28,1002.3435876299692,1011.9795970544718,986.5094879328958,989.8505859375,85876,0.0,0
2014-07-30,981.3768133887912,992.6592568790212,970.1912501697374,987.8170166015625,88188,0.0,0
2014-07-31,983.9432712807245,997.4530750112964,974.3556114305949,981.2316284179688,169040,0.0,0
2014-08-01,973.2902928716154,980.6504744276892,964.0900363718339,967.5280151367188,56400,0.0,0
2014-08-04,969.1743152381661,976.6313765002946,940.3629878553677,947.2874145507812,202598,0.0,0
2014-08-05,949.999056836366,952.7591099328084,939.5882410619578,944.4304809570312,208694,0.0,0
2014-08-06,942.541994786764,956.8266024652687,929.8068802296357,932.373291015625,284383,0.0,0
2014-08-07,934.6006731917316,963.024655712066,934.6006731917316,956.6812744140625,238467,0.0,0
2014-08-08,958.6181307263953,987.0421120734773,944.2367030468145,982.9262084960938,461800,0.0,0
2014-08-11,989.8023609971108,1009.122912262007,984.911709952458,1003.7964477539062,184112,0.0,0
2014-08-12,1013.9650472102733,1055.41466853846,995.5645353697812,1042.7279052734375,517894,0.0,0
2014-08-13,1055.434047802492,1119.5487214928621,1046.1843951695364,1102.5098876953125,631579,5.75,0
2014-08-14,1114.8263755077394,1114.8263755077394,1071.012238479051,1099.7835693359375,352021,0.0,0
2014-08-18,1103.581039833761,1108.984832608676,1086.10410954783,1090.38818359375,194819,0.0,0
2014-08-19,1092.4325801907858,1172.5638232310143,1085.0328823844288,1141.6505126953125,295021,0.0,0
2014-08-20,1155.7197699011608,1166.9167179667577,1138.3401829787338,1143.3544921875,368596,0.0,0
2014-08-21,1132.4010335348482,1144.0360763013714,1109.9584059434583,1128.5550537109375,208789,0.0,0
2014-08-22,1130.5022482324684,1139.9467016291526,1093.552367927401,1101.5849609375,156652,0.0,0
2014-08-25,1107.9621908974298,1137.2203475517688,1105.0899781432,1128.45751953125,264138,0.0,0
2014-08-26,1135.2730492013432,1168.3770660734235,1116.3842628624639,1167.4521484375,300413,0.0,0
2014-08-27,1178.0163155400912,1191.793453558688,1150.8515223336035,1158.251220703125,326296,0.0,0
2014-08-28,1167.2089237557223,1168.377253467798,1127.191907741666,1142.283447265625,222420,0.0,0
2014-09-01,1143.5492545469817,1167.79310670271,1143.5492545469817,1158.786865234375,119614,0.0,0
2014-09-02,1168.377021474019,1173.5860119240663,1139.2649369182668,1147.68701171875,112638,0.0,0
2014-09-03,1158.3485519807655,1172.271760800768,1146.9569221123793,1152.6041259765625,149665,0.0,0
2014-09-04,1158.5433023382184,1162.973327603567,1128.40883782363,1141.3583984375,71650,0.0,0
2014-09-05,1148.806875114872,1153.772454312103,1122.6157298074725,1130.1614990234375,150027,0.0,0
2014-09-08,1147.7359057409178,1163.5089502446863,1135.175827193523,1154.4539794921875,217994,0.0,0
2014-09-09,1150.8518163740016,1186.6821065910062,1150.8518163740016,1170.66552734375,423580,0.0,0
2014-09-10,1181.0347453671866,1183.322793856681,1151.8253122583526,1155.379150390625,111368,0.0,0
2014-09-11,1162.4379500557673,1164.482586344708,1137.9506879518206,1142.429443359375,97990,0.0,0
2014-09-12,1143.0622928503788,1160.587949810606,1135.7599357836173,1140.628173828125,122469,0.0,0
2014-09-15,1143.0622386072812,1156.1577507841826,1119.79203808811,1126.5589599609375,93821,0.0,0
2014-09-16,1133.325931219306,1138.8756756091427,1066.1442394202236,1078.7529296875,134286,0.0,0
2014-09-17,1087.7106015105016,1108.7900989490738,1080.846337370562,1095.2076416015625,145041,0.0,0
2014-09-18,1095.1101860685346,1126.4129815503677,1093.552373610992,1115.508056640625,224943,0.0,0
2014-09-19,1108.0109124820422,1132.7415840357253,1108.0109124820422,1124.22216796875,240159,0.0,0
2014-09-22,1119.743369303712,1119.9380512648315,1101.1466067320027,1112.4896240234375,56878,0.0,0
2014-09-23,1105.2361599641108,1126.3156554773836,1076.8543070342407,1080.9923095703125,197604,0.0,0
2014-09-24,1081.235745991052,1088.8788564896317,1054.5577758537158,1060.15625,92203,0.0,0
2014-09-25,1056.4564393907751,1061.8115015124945,1006.8004088075589,1016.7315673828125,277484,0.0,0
2014-09-26,1016.6341039943195,1071.0122954039077,1016.6341039943195,1065.17041015625,231382,0.0,0
2014-09-29,1071.0125245427002,1079.5319423515625,1053.6815470587062,1069.4547119140625,117917,0.0,0
2014-09-30,1070.0386440184675,1105.08995537849,1066.1440538673537,1091.166748046875,157834,0.0,0
2014-10-01,1100.221720221972,1120.1814947923706,1074.030577624757,1086.201171875,122126,0.0,0
2014-10-07,1095.3536750969424,1098.5180301583337,1041.9977329819392,1048.27783203125,122795,0.0,0
2014-10-08,1048.6185539274443,1052.999968498172,1005.0965500662754,1015.8552856445312,128767,0.0,0
2014-10-09,1022.3301027383307,1043.9450345119772,1022.2813728110935,1041.41357421875,93770,0.0,0
2014-10-10,1046.622485266166,1046.6712151896568,1013.5671953604025,1027.3929443359375,75407,0.0,0
2014-10-13,1031.092939572168,1046.671303153995,1022.2813801298045,1040.9267578125,100983,0.0,0
2014-10-14,1035.3280923871391,1051.5393477692742,1030.8493374543693,1045.5513916015625,48221,0.0,0
2014-10-15,1045.5513916015625,1045.5513916015625,1045.5513916015625,1045.5513916015625,0,0.0,0
2014-10-16,1044.626524950295,1061.2758749983839,993.4612964628857,1001.980712890625,134348,0.0,0
2014-10-17,1005.7781001160596,1017.5106027459312,989.2747592888264,994.6298217773438,115385,0.0,0
